Year,CountyName,DistrictName,SchoolName,DistrictCode,SchoolCode,IndexScore,LetteGrade
2014,Oklahoma,"Choctaw-Nicoma Park Charter","Oklahoma Virtual Charter Acade",5.50E+15,55E014984,73,C
2014,Oklahoma,"Choctaw-Nicoma Park Charter","Oklahoma Virtual Charter Acade",5.50E+15,55E014985,68,D+
2014,Oklahoma,"Choctaw-Nicoma Park Charter","Oklahoma Virtual Charter Acade",5.50E+15,55E014986,58,F
2013,Mayes,Chouteau-Mazie,"Chouteau ES",46I032,46I032105,63,D
2014,Mayes,Chouteau-Mazie,"Chouteau ES",46I032,46I032105,57,F
2015,MAYES,CHOUTEAU-MAZIE,"CHOUTEAU ES",46I032,46I032105,73,C
2016,MAYES,CHOUTEAU-MAZIE,"CHOUTEAU ES",46I032,46I032105,74,C
2013,Mayes,Chouteau-Mazie,"Chouteau-Mazie Ec Ctr",46I032,46I032115,53,F
2014,Mayes,Chouteau-Mazie,"Chouteau-Mazie Ec Ctr",46I032,46I032115,57,F
2015,MAYES,CHOUTEAU-MAZIE,"CHOUTEAU-MAZIE EC CTR",46I032,46I032115,73,C
2016,MAYES,CHOUTEAU-MAZIE,"CHOUTEAU-MAZIE EC CTR",46I032,46I032115,74,C
2013,Mayes,Chouteau-Mazie,"Chouteau-Mazie HS",46I032,46I032705,76,C
2014,Mayes,Chouteau-Mazie,"Chouteau-Mazie HS",46I032,46I032705,75,C
2015,MAYES,CHOUTEAU-MAZIE,"CHOUTEAU-MAZIE HS",46I032,46I032705,82,B-
2016,MAYES,CHOUTEAU-MAZIE,"CHOUTEAU-MAZIE HS",46I032,46I032705,75,C
2013,Mayes,Chouteau-Mazie,"Chouteau-Mazie MS",46I032,46I032505,56,F
2014,Mayes,Chouteau-Mazie,"Chouteau-Mazie MS",46I032,46I032505,76,C
2015,MAYES,CHOUTEAU-MAZIE,"CHOUTEAU-MAZIE MS",46I032,46I032505,77,C+
2016,MAYES,CHOUTEAU-MAZIE,"CHOUTEAU-MAZIE MS",46I032,46I032505,66,D
2013,Mayes,Chouteau-Mazie,"Mazie ES",46I032,46I032110,77,C+
2014,Mayes,Chouteau-Mazie,"Mazie ES",46I032,46I032110,80,B-
2015,MAYES,CHOUTEAU-MAZIE,"MAZIE ES",46I032,46I032110,64,D
2016,MAYES,CHOUTEAU-MAZIE,"MAZIE ES",46I032,46I032110,75,C
2013,Major,Cimarron,"Cimarron ES",44I092,44I092105,78,C+
2014,Major,Cimarron,"Cimarron ES",44I092,44I092105,69,D+
2015,MAJOR,CIMARRON,"CIMARRON ES",44I092,44I092105,61,D-
2016,MAJOR,CIMARRON,"CIMARRON ES",44I092,44I092105,70,C-
2013,Major,Cimarron,"Cimarron HS",44I092,44I092705,94,A
2014,Major,Cimarron,"Cimarron HS",44I092,44I092705,76,C
2015,MAJOR,CIMARRON,"CIMARRON HS",44I092,44I092705,83,B
2016,MAJOR,CIMARRON,"CIMARRON HS",44I092,44I092705,83,B
2013,Rogers,Claremore,"Catalayah ES",66I001,66I001135,80,B-
2014,Rogers,Claremore,"Catalayah ES",66I001,66I001135,86,B
2015,ROGERS,CLAREMORE,"CATALAYAH ES",66I001,66I001135,79,C+
2016,ROGERS,CLAREMORE,"CATALAYAH ES",66I001,66I001135,81,B-
2013,Rogers,Claremore,"Claremont ES",66I001,66I001105,76,C
2014,Rogers,Claremore,"Claremont ES",66I001,66I001105,79,C+
2015,ROGERS,CLAREMORE,"CLAREMONT ES",66I001,66I001105,72,C-
2016,ROGERS,CLAREMORE,"CLAREMONT ES",66I001,66I001105,76,C
2013,Rogers,Claremore,"Claremore HS",66I001,66I001705,92,A-
2014,Rogers,Claremore,"Claremore HS",66I001,66I001705,88,B+
2015,ROGERS,CLAREMORE,"CLAREMORE HS",66I001,66I001705,86,B
2016,ROGERS,CLAREMORE,"CLAREMORE HS",66I001,66I001705,84,B
2013,Rogers,Claremore,"Roosa ES",66I001,66I001110,95,A
2014,Rogers,Claremore,"Roosa ES",66I001,66I001110,95,A
2015,ROGERS,CLAREMORE,"ROOSA ES",66I001,66I001110,92,A-
2016,ROGERS,CLAREMORE,"ROOSA ES",66I001,66I001110,93,A
2013,Rogers,Claremore,"Westside ES",66I001,66I001115,93,A
2014,Rogers,Claremore,"Westside ES",66I001,66I001115,90,A-
2015,ROGERS,CLAREMORE,"WESTSIDE ES",66I001,66I001115,84,B
2016,ROGERS,CLAREMORE,"WESTSIDE ES",66I001,66I001115,79,C+
2013,Rogers,Claremore,"Will Rogers JHS",66I001,66I001610,83,B
2014,Rogers,Claremore,"Will Rogers JHS",66I001,66I001610,83,B
2015,ROGERS,CLAREMORE,"WILL ROGERS JHS",66I001,66I001610,83,B
2016,ROGERS,CLAREMORE,"WILL ROGERS JHS",66I001,66I001610,81,B-
2013,Pushmataha,Clayton,"Clayton HS",64I010,64I010705,74,C
2014,Pushmataha,Clayton,"Clayton HS",64I010,64I010705,65,D
2015,PUSHMATAHA,CLAYTON,"CLAYTON HS",64I010,64I010705,68,D+
2016,PUSHMATAHA,CLAYTON,"CLAYTON HS",64I010,64I010705,62,D-
2013,Pushmataha,Clayton,"Crain ES",64I010,64I010105,73,C
2014,Pushmataha,Clayton,"Crain ES",64I010,64I010105,73,C
2015,PUSHMATAHA,CLAYTON,"CRAIN ES",64I010,64I010105,84,B
2016,PUSHMATAHA,CLAYTON,"CRAIN ES",64I010,64I010105,78,C+
2013,Delaware,Cleora,"Cleora Public School",21C006,21C006105,91,A-
2014,Delaware,Cleora,"Cleora Public School",21C006,21C006105,80,B-
2015,DELAWARE,CLEORA,"CLEORA PUBLIC SCHOOL",21C006,21C006105,91,A-
2016,DELAWARE,CLEORA,"CLEORA PUBLIC SCHOOL",21C006,21C006105,77,C+
2013,Pawnee,Cleveland,"Cleveland HS",59I006,59I006705,84,B
2014,Pawnee,Cleveland,"Cleveland HS",59I006,59I006705,78,C+
2015,PAWNEE,CLEVELAND,"CLEVELAND HS",59I006,59I006705,89,B+
2016,PAWNEE,CLEVELAND,"CLEVELAND HS",59I006,59I006705,74,C
2013,Pawnee,Cleveland,"Cleveland Intermediate ES",59I006,59I006115,67,D+
2014,Pawnee,Cleveland,"Cleveland Intermediate ES",59I006,59I006115,71,C-
2015,PAWNEE,CLEVELAND,"CLEVELAND INTERMEDIATE ES",59I006,59I006115,74,C
2016,PAWNEE,CLEVELAND,"CLEVELAND INTERMEDIATE ES",59I006,59I006115,62,D-
2013,Pawnee,Cleveland,"Cleveland MS",59I006,59I006505,72,C-
2014,Pawnee,Cleveland,"Cleveland MS",59I006,59I006505,70,C-
2015,PAWNEE,CLEVELAND,"CLEVELAND MS",59I006,59I006505,61,D-
2016,PAWNEE,CLEVELAND,"CLEVELAND MS",59I006,59I006505,60,D-
2013,Pawnee,Cleveland,"Cleveland Primary ES",59I006,59I006105,67,D+
2014,Pawnee,Cleveland,"Cleveland Primary ES",59I006,59I006105,71,C-
2015,PAWNEE,CLEVELAND,"CLEVELAND PRIMARY ES",59I006,59I006105,74,C
2016,PAWNEE,CLEVELAND,"CLEVELAND PRIMARY ES",59I006,59I006105,72,C-
2013,Custer,Clinton,"Clinton HS",20I099,20I099705,82,B-
2014,Custer,Clinton,"Clinton HS",20I099,20I099705,69,D+
2015,CUSTER,CLINTON,"CLINTON HS",20I099,20I099705,74,C
2016,CUSTER,CLINTON,"CLINTON HS",20I099,20I099705,57,F
2013,Custer,Clinton,"Clinton MS",20I099,20I099505,79,C+
2014,Custer,Clinton,"Clinton MS",20I099,20I099505,85,B
2015,CUSTER,CLINTON,"CLINTON MS",20I099,20I099505,73,C
2016,CUSTER,CLINTON,"CLINTON MS",20I099,20I099505,70,C-
2013,Custer,Clinton,"Nance ES",20I099,20I099110,73,C
2014,Custer,Clinton,"Nance ES",20I099,20I099110,73,C
2015,CUSTER,CLINTON,"NANCE ES",20I099,20I099110,70,C-
2016,CUSTER,CLINTON,"NANCE ES",20I099,20I099110,67,D+
2013,Custer,Clinton,"Southwest ES",20I099,20I099115,73,C
2014,Custer,Clinton,"Southwest ES",20I099,20I099115,73,C
2015,CUSTER,CLINTON,"SOUTHWEST ES",20I099,20I099115,70,C-
2016,CUSTER,CLINTON,"SOUTHWEST ES",20I099,20I099115,67,D+
2013,Custer,Clinton,"Washington ES",20I099,20I099120,69,D+
2014,Custer,Clinton,"Washington ES",20I099,20I099120,78,C+
2015,CUSTER,CLINTON,"WASHINGTON ES",20I099,20I099120,73,C
2016,CUSTER,CLINTON,"WASHINGTON ES",20I099,20I099120,77,C+
2013,Coal,Coalgate,"Coalgate HS",15I001,15I001705,85,B
2014,Coal,Coalgate,"Coalgate HS",15I001,15I001705,89,B+
2015,COAL,COALGATE,"COALGATE HS",15I001,15I001705,86,B
2016,COAL,COALGATE,"COALGATE HS",15I001,15I001705,82,B-
2013,Coal,Coalgate,"Emerson ES",15I001,15I001105,70,C-
2014,Coal,Coalgate,"Emerson ES",15I001,15I001105,66,D
2015,COAL,COALGATE,"EMERSON ES",15I001,15I001105,73,C
2016,COAL,COALGATE,"EMERSON ES",15I001,15I001105,85,B
2013,Coal,Coalgate,"Wallace Byrd MS",15I001,15I001505,77,C+
2014,Coal,Coalgate,"Wallace Byrd MS",15I001,15I001505,75,C
2015,COAL,COALGATE,"WALLACE BYRD MS",15I001,15I001505,70,C-
2016,COAL,COALGATE,"WALLACE BYRD MS",15I001,15I001505,71,C-
2013,Bryan,Colbert,"Colbert HS",07I004,07I004715,82,B-
2014,Bryan,Colbert,"Colbert HS",7I004,07I004715,87,B+
2015,BRYAN,COLBERT,"COLBERT HS",07I004,07I004715,82,B-
2016,BRYAN,COLBERT,"COLBERT HS",07I004,07I004715,82,B-
2013,Bryan,Colbert,"Colbert MS",07I004,07I004505,73,C
2014,Bryan,Colbert,"Colbert MS",7I004,07I004505,66,D
2015,BRYAN,COLBERT,"COLBERT MS",07I004,07I004505,84,B
2016,BRYAN,COLBERT,"COLBERT MS",07I004,07I004505,78,C+
2013,Bryan,Colbert,"Ward ES East",07I004,07I004105,68,D+
2014,Bryan,Colbert,"Ward ES East",7I004,07I004105,61,D-
2015,BRYAN,COLBERT,"WARD ES EAST",07I004,07I004105,70,C-
2016,BRYAN,COLBERT,"WARD ES EAST",07I004,07I004105,83,B
2013,Bryan,Colbert,"Ward ES West",07I004,07I004110,76,C
2014,Bryan,Colbert,"Ward ES West",7I004,07I004110,91,A-
2015,BRYAN,COLBERT,"WARD ES WEST",07I004,07I004110,90,A-
2016,BRYAN,COLBERT,"WARD ES WEST",07I004,07I004110,91,A-
2013,Delaware,Colcord,"Colcord ES",21I004,21I004105,76,C
2014,Delaware,Colcord,"Colcord ES",21I004,21I004105,64,D
2015,DELAWARE,COLCORD,"COLCORD ES",21I004,21I004105,50,F
2016,DELAWARE,COLCORD,"COLCORD ES",21I004,21I004105,54,F
2013,Delaware,Colcord,"Colcord HS",21I004,21I004715,76,C
2014,Delaware,Colcord,"Colcord HS",21I004,21I004715,65,D
2015,DELAWARE,COLCORD,"COLCORD HS",21I004,21I004715,71,C-
2016,DELAWARE,COLCORD,"COLCORD HS",21I004,21I004715,70,C-
2013,Johnston,Coleman,"Coleman ES",35I035,35I035105,86,B
2014,Johnston,Coleman,"Coleman ES",35I035,35I035105,72,C-
2015,JOHNSTON,COLEMAN,"COLEMAN ES",35I035,35I035105,67,D+
2016,JOHNSTON,COLEMAN,"COLEMAN ES",35I035,35I035105,87,B+
2013,Johnston,Coleman,"Coleman HS",35I035,35I035705,93,A
2014,Johnston,Coleman,"Coleman HS",35I035,35I035705,86,B
2015,JOHNSTON,COLEMAN,"COLEMAN HS",35I035,35I035705,90,A-
2016,JOHNSTON,COLEMAN,"COLEMAN HS",35I035,35I035705,77,C+
2016,TULSA,COLLINSVILLE,"COLLINSVILLE 6TH GRADE CENTER",72I006,72I006135,79,C+
2013,Tulsa,Collinsville,"Collinsville Ec Ctr",72I006,72I006105,81,B-
2014,Tulsa,Collinsville,"Collinsville Ec Ctr",72I006,72I006105,85,B
2015,TULSA,COLLINSVILLE,"COLLINSVILLE EC CTR",72I006,72I006105,81,B-
2016,TULSA,COLLINSVILLE,"COLLINSVILLE EC CTR",72I006,72I006105,81,B-
2013,Tulsa,Collinsville,"Collinsville HS",72I006,72I006705,95,A
2014,Tulsa,Collinsville,"Collinsville HS",72I006,72I006705,92,A-
2015,TULSA,COLLINSVILLE,"COLLINSVILLE HS",72I006,72I006705,96,A
2016,TULSA,COLLINSVILLE,"COLLINSVILLE HS",72I006,72I006705,86,B
2013,Tulsa,Collinsville,"Collinsville MS",72I006,72I006500,80,B-
2014,Tulsa,Collinsville,"Collinsville MS",72I006,72I006500,83,B
2015,TULSA,COLLINSVILLE,"COLLINSVILLE MS",72I006,72I006500,81,B-
2016,TULSA,COLLINSVILLE,"COLLINSVILLE MS",72I006,72I006500,86,B
2016,TULSA,COLLINSVILLE,"COLLINSVILLE UPPER ES",72I006,72I006130,80,B-
2013,Tulsa,Collinsville,"Herald ES",72I006,72I006120,81,B-
2014,Tulsa,Collinsville,"Herald ES",72I006,72I006120,85,B
2015,TULSA,COLLINSVILLE,"HERALD ES",72I006,72I006120,81,B-
2016,TULSA,COLLINSVILLE,"HERALD ES",72I006,72I006125,81,B-
2013,Tulsa,Collinsville,"Wilson ES",72I006,72I006115,81,B-
2014,Tulsa,Collinsville,"Wilson ES",72I006,72I006115,85,B
2015,TULSA,COLLINSVILLE,"WILSON ES",72I006,72I006115,81,B-
2013,Stephens,Comanche,"Comanche ES",69I002,69I002105,63,D
2014,Stephens,Comanche,"Comanche ES",69I002,69I002105,62,D-
2015,STEPHENS,COMANCHE,"COMANCHE ES",69I002,69I002105,74,C
2016,STEPHENS,COMANCHE,"COMANCHE ES",69I002,69I002105,81,B-
2013,Stephens,Comanche,"Comanche HS",69I002,69I002705,90,A-
2014,Stephens,Comanche,"Comanche HS",69I002,69I002705,74,C
2015,STEPHENS,COMANCHE,"COMANCHE HS",69I002,69I002705,87,B+
2016,STEPHENS,COMANCHE,"COMANCHE HS",69I002,69I002705,76,C
2013,Stephens,Comanche,"Comanche MS",69I002,69I002510,78,C+
2014,Stephens,Comanche,"Comanche MS",69I002,69I002510,75,C
2015,STEPHENS,COMANCHE,"COMANCHE MS",69I002,69I002510,70,C-
2016,STEPHENS,COMANCHE,"COMANCHE MS",69I002,69I002510,70,C-
2013,Ottawa,Commerce,"Alexander ES",58I018,58I018105,73,C
2014,Ottawa,Commerce,"Alexander ES",58I018,58I018105,69,D+
2015,OTTAWA,COMMERCE,"ALEXANDER ES",58I018,58I018105,74,C
2016,OTTAWA,COMMERCE,"ALEXANDER ES",58I018,58I018105,72,C-
2013,Ottawa,Commerce,"Commerce HS",58I018,58I018705,76,C
2014,Ottawa,Commerce,"Commerce HS",58I018,58I018705,81,B-
2015,OTTAWA,COMMERCE,"COMMERCE HS",58I018,58I018705,62,D-
2016,OTTAWA,COMMERCE,"COMMERCE HS",58I018,58I018705,59,F
2013,Ottawa,Commerce,"Commerce MS",58I018,58I018505,76,C
2014,Ottawa,Commerce,"Commerce MS",58I018,58I018505,65,D
2015,OTTAWA,COMMERCE,"COMMERCE MS",58I018,58I018505,68,D+
2016,OTTAWA,COMMERCE,"COMMERCE MS",58I018,58I018505,63,D
2013,Washington,Copan,"Copan ES",74I004,74I004105,67,D+
2014,Washington,Copan,"Copan ES",74I004,74I004105,68,D+
2015,WASHINGTON,COPAN,"COPAN ES",74I004,74I004105,67,D+
2016,WASHINGTON,COPAN,"COPAN ES",74I004,74I004105,58,F
2013,Washington,Copan,"Copan HS",74I004,74I004720,95,A
2014,Washington,Copan,"Copan HS",74I004,74I004720,82,B-
2015,WASHINGTON,COPAN,"COPAN HS",74I004,74I004720,70,C-
2016,WASHINGTON,COPAN,"COPAN HS",74I004,74I004720,75,C
2014,Washington,Copan,"Copan Virtual",74I004,74i004999,69,D+
2013,Washita,Cordell,"Cordell ES",75I078,75I078105,82,B-
2014,Washita,Cordell,"Cordell ES",75I078,75I078105,94,A
2015,WASHITA,CORDELL,"CORDELL ES",75I078,75I078105,93,A
2016,WASHITA,CORDELL,"CORDELL ES",75I078,75I078105,94,A
2013,Washita,Cordell,"Cordell HS",75I078,75I078705,104,A+
2014,Washita,Cordell,"Cordell HS",75I078,75I078705,100,A+
2015,WASHITA,CORDELL,"CORDELL HS",75I078,75I078705,102,A+
2016,WASHITA,CORDELL,"CORDELL HS",75I078,75I078705,70,C-
2013,Washita,Cordell,"Cordell JHS",75I078,75I078610,92,A-
2014,Washita,Cordell,"Cordell JHS",75I078,75I078610,83,B
2015,WASHITA,CORDELL,"CORDELL JHS",75I078,75I078610,82,B-
2016,WASHITA,CORDELL,"CORDELL JHS",75I078,75I078610,85,B
2013,Coal,Cottonwood,"Cottonwood Public School",15C004,15C004105,95,A
2014,Coal,Cottonwood,"Cottonwood Public School",15C004,15C004105,99,A+
2015,COAL,COTTONWOOD,"COTTONWOOD PUBLIC SCHOOL",15C004,15C004105,99,A+
2016,COAL,COTTONWOOD,"COTTONWOOD PUBLIC SCHOOL",15C004,15C004105,97,A+
2013,Garfield,Covington-Douglas,"Covington-Douglas ES",24I094,24I094105,63,D
2014,Garfield,Covington-Douglas,"Covington-Douglas ES",24I094,24I094105,70,C-
2015,GARFIELD,COVINGTON-DOUGLAS,"COVINGTON-DOUGLAS ES",24I094,24I094105,66,D
2016,GARFIELD,COVINGTON-DOUGLAS,"COVINGTON-DOUGLAS ES",24I094,24I094105,63,D
2013,Garfield,Covington-Douglas,"Covington-Douglas HS",24I094,24I094705,91,A-
2014,Garfield,Covington-Douglas,"Covington-Douglas HS",24I094,24I094705,92,A-
2015,GARFIELD,COVINGTON-DOUGLAS,"COVINGTON-DOUGLAS HS",24I094,24I094705,95,A
2016,GARFIELD,COVINGTON-DOUGLAS,"COVINGTON-DOUGLAS HS",24I094,24I094705,90,A-
2013,Wagoner,Coweta,"Central ES",73I017,73I017105,88,B+
2014,Wagoner,Coweta,"Central ES",73I017,73I017105,82,B-
2015,WAGONER,COWETA,"CENTRAL ES",73I017,73I017105,67,D+
2016,WAGONER,COWETA,"CENTRAL ES",73I017,73I017105,81,B-
2013,Wagoner,Coweta,"Coweta HS",73I017,73I017705,86,B
2014,Wagoner,Coweta,"Coweta HS",73I017,73I017705,81,B-
2015,WAGONER,COWETA,"COWETA HS",73I017,73I017705,87,B+
2016,WAGONER,COWETA,"COWETA HS",73I017,73I017705,75,C
2013,Wagoner,Coweta,"Coweta Intermediate HS",73I017,73I017710,91,A-
2014,Wagoner,Coweta,"Coweta Intermediate HS",73I017,73I017710,92,A-
2015,WAGONER,COWETA,"COWETA INTERMEDIATE HS",73I017,73I017710,88,B+
2016,WAGONER,COWETA,"COWETA INTERMEDIATE HS",73I017,73I017710,88,B+
2013,Wagoner,Coweta,"Coweta JHS",73I017,73I017610,77,C+
2014,Wagoner,Coweta,"Coweta JHS",73I017,73I017610,81,B-
2015,WAGONER,COWETA,"COWETA JHS",73I017,73I017610,79,C+
2016,WAGONER,COWETA,"COWETA JHS",73I017,73I017610,79,C+
2013,Wagoner,Coweta,"Heritage Intermediate Grd Ctr",73I017,73I017210,77,C+
2014,Wagoner,Coweta,"Heritage Intermediate Grd Ctr",73I017,73I017210,78,C+
2015,WAGONER,COWETA,"HERITAGE INTERMEDIATE GRD CTR",73I017,73I017210,74,C
2016,WAGONER,COWETA,"HERITAGE INTERMEDIATE GRD CTR",73I017,73I017210,72,C-
2013,Wagoner,Coweta,"Mission Intermediate Grd Ctr",73I017,73I017205,73,C
2014,Wagoner,Coweta,"Mission Intermediate Grd Ctr",73I017,73I017205,76,C
2015,WAGONER,COWETA,"MISSION INTERMEDIATE GRD CTR",73I017,73I017205,70,C-
2016,WAGONER,COWETA,"MISSION INTERMEDIATE GRD CTR",73I017,73I017205,74,C
2013,Wagoner,Coweta,"Northwest ES",73I017,73I017110,63,D
2014,Wagoner,Coweta,"Northwest ES",73I017,73I017110,80,B-
2015,WAGONER,COWETA,"NORTHWEST ES",73I017,73I017110,84,B
2016,WAGONER,COWETA,"NORTHWEST ES",73I017,73I017110,90,A-
2013,Wagoner,Coweta,"Southside ES",73I017,73I017115,78,C+
2014,Wagoner,Coweta,"Southside ES",73I017,73I017115,87,B+
2015,WAGONER,COWETA,"SOUTHSIDE ES",73I017,73I017115,88,B+
2016,WAGONER,COWETA,"SOUTHSIDE ES",73I017,73I017115,92,A-
2013,Logan,Coyle,"Coyle ES",42I014,42I014105,65,D
2014,Logan,Coyle,"Coyle ES",42I014,42I014105,62,D-
2015,LOGAN,COYLE,"COYLE ES",42I014,42I014105,68,D+
2016,LOGAN,COYLE,"COYLE ES",42I014,42I014105,62,D-
2013,Logan,Coyle,"Coyle HS",42I014,42I014705,98,A+
2014,Logan,Coyle,"Coyle HS",42I014,42I014705,82,B-
2015,LOGAN,COYLE,"COYLE HS",42I014,42I014705,85,B
2016,LOGAN,COYLE,"COYLE HS",42I014,42I014705,91,A-
2013,Logan,Crescent,"Crescent ES",42I002,42I002105,61,D-
2014,Logan,Crescent,"Crescent ES",42I002,42I002105,58,F
2015,LOGAN,CRESCENT,"CRESCENT ES",42I002,42I002105,76,C
2016,LOGAN,CRESCENT,"CRESCENT ES",42I002,42I002105,69,D+
2013,Logan,Crescent,"Crescent HS",42I002,42I002715,74,C
2014,Logan,Crescent,"Crescent HS",42I002,42I002715,70,C-
2015,LOGAN,CRESCENT,"CRESCENT HS",42I002,42I002715,75,C
2016,LOGAN,CRESCENT,"CRESCENT HS",42I002,42I002715,69,F
2013,Logan,Crescent,"Crescent MS",42I002,42I002515,57,F
2014,Logan,Crescent,"Crescent MS",42I002,42I002515,53,F
2015,LOGAN,CRESCENT,"CRESCENT MS",42I002,42I002515,61,D-
2016,LOGAN,CRESCENT,"CRESCENT MS",42I002,42I002515,55,F
2013,Oklahoma,"Crooked Oak","Central Oak ES",55I053,55I053105,67,D+
2014,Oklahoma,"Crooked Oak","Central Oak ES",55I053,55I053105,57,F
2015,OKLAHOMA,"CROOKED OAK","CENTRAL OAK ES",55I053,55I053105,56,F
2016,OKLAHOMA,"CROOKED OAK","CENTRAL OAK ES",55I053,55I053105,70,C-
2013,Oklahoma,"Crooked Oak","Crooked Oak HS",55I053,55I053705,82,B-
2014,Oklahoma,"Crooked Oak","Crooked Oak HS",55I053,55I053705,75,C
2015,OKLAHOMA,"CROOKED OAK","CROOKED OAK HS",55I053,55I053705,73,C
2016,OKLAHOMA,"CROOKED OAK","CROOKED OAK HS",55I053,55I053705,57,F
2013,Oklahoma,"Crooked Oak","Crooked Oak MS",55I053,55I053505,59,F
2014,Oklahoma,"Crooked Oak","Crooked Oak MS",55I053,55I053505,57,F
2015,OKLAHOMA,"CROOKED OAK","CROOKED OAK MS",55I053,55I053505,67,D+
2016,OKLAHOMA,"CROOKED OAK","CROOKED OAK MS",55I053,55I053505,58,F
2013,Pittsburg,Crowder,"Crowder ES",61I028,61I028105,72,C-
2014,Pittsburg,Crowder,"Crowder ES",61I028,61I028105,75,C
2015,PITTSBURG,CROWDER,"CROWDER ES",61I028,61I028105,78,C+
2016,PITTSBURG,CROWDER,"CROWDER ES",61I028,61I028105,71,C-
2013,Pittsburg,Crowder,"Crowder HS",61I028,61I028705,84,B
2014,Pittsburg,Crowder,"Crowder HS",61I028,61I028705,89,B+
2015,PITTSBURG,CROWDER,"CROWDER HS",61I028,61I028705,79,C+
2016,PITTSBURG,CROWDER,"CROWDER HS",61I028,61I028705,61,D-
2013,Oklahoma,Crutcho,"Crutcho Public School",55C074,55C074105,58,F
2014,Oklahoma,Crutcho,"Crutcho Public School",55C074,55C074105,48,F
2015,OKLAHOMA,CRUTCHO,"CRUTCHO PUBLIC SCHOOL",55C074,55C074105,49,F
2016,OKLAHOMA,CRUTCHO,"CRUTCHO PUBLIC SCHOOL",55C074,55C074105,46,F
2013,Payne,Cushing,"Cushing HS",60I067,60I067705,86,B
2014,Payne,Cushing,"Cushing HS",60I067,60I067705,84,B
2015,PAYNE,CUSHING,"CUSHING HS",60I067,60I067705,85,B
2016,PAYNE,CUSHING,"CUSHING HS",60I067,60I067705,79,C+
2016,PAYNE,CUSHING,"CUSHING LOWER ES",60I067,60I067140,69,D+
2013,Payne,Cushing,"Cushing MS",60I067,60I067505,88,B+
2014,Payne,Cushing,"Cushing MS",60I067,60I067505,82,B-
2015,PAYNE,CUSHING,"CUSHING MS",60I067,60I067505,80,B-
2016,PAYNE,CUSHING,"CUSHING MS",60I067,60I067505,78,C+
2016,PAYNE,CUSHING,"CUSHING PRE-KINDERGARTEN SCHL",60I067,60I067120,N/A,N/
2016,PAYNE,CUSHING,"CUSHING UPPER ES",60I067,60I067145,79,C+
2013,Payne,Cushing,"Deep Rock ES",60I067,60I067135,73,C
2014,Payne,Cushing,"Deep Rock ES",60I067,60I067135,88,B+
2015,PAYNE,CUSHING,"DEEP ROCK ES",60I067,60I067135,88,B+
2013,Payne,Cushing,"Harmony ES",60I067,60I067130,78,C+
2014,Payne,Cushing,"Harmony ES",60I067,60I067130,75,C
2015,PAYNE,CUSHING,"HARMONY ES",60I067,60I067130,75,C
2013,Payne,Cushing,"Harrison ES",60I067,60I067110,69,D+
2014,Payne,Cushing,"Harrison ES",60I067,60I067110,74,C
2015,PAYNE,CUSHING,"HARRISON ES",60I067,60I067110,67,D+
2013,Payne,Cushing,"Sunnyside ES",60I067,60I067125,73,C
2014,Payne,Cushing,"Sunnyside ES",60I067,60I067125,60,D-
2015,PAYNE,CUSHING,"SUNNYSIDE ES",60I067,60I067125,58,F
2013,Payne,Cushing,"Wilson School",60I067,60I067120,0,N/
2014,Payne,Cushing,"Wilson School",60I067,60I067120,NULL,NULL
2015,PAYNE,CUSHING,"WILSON SCHOOL",60I067,60I067120,NULL,N/
2013,Caddo,Cyril,"Cyril ES",08I064,08I064105,70,C-
2014,Caddo,Cyril,"Cyril ES",8I064,08I064105,68,D+
2015,CADDO,CYRIL,"CYRIL ES",08I064,08I064105,63,D
2016,CADDO,CYRIL,"CYRIL ES",08I064,08I064105,71,C-
2013,Caddo,Cyril,"Cyril HS",08I064,08I064715,89,B+
2014,Caddo,Cyril,"Cyril HS",8I064,08I064715,86,B
2015,CADDO,CYRIL,"CYRIL HS",08I064,08I064715,79,C+
2016,CADDO,CYRIL,"CYRIL HS",08I064,08I064715,67,D+
2014,Caddo,Cyril,"Cyril JHS",8I064,08I064610,71,C-
2015,CADDO,CYRIL,"CYRIL JHS",08I064,08I064610,60,D-
2016,CADDO,CYRIL,"CYRIL JHS",08I064,08I064610,51,F
2013,Adair,Dahlonegah,"Dahlonegah Public School",01C029,01C029105,48,F
2014,Adair,Dahlonegah,"Dahlonegah Public School",1C029,01C029105,87,B+
2015,ADAIR,DAHLONEGAH,"DAHLONEGAH PUBLIC SCHOOL",01C029,01C029105,52,F
2016,ADAIR,DAHLONEGAH,"DAHLONEGAH PUBLIC SCHOOL",01C029,01C029105,67,D+
2013,Pottawatomie,Dale,"Dale ES",63I002,63I002105,87,B+
2014,Pottawatomie,Dale,"Dale ES",63I002,63I002105,83,B
2015,POTTAWATOMIE,DALE,"DALE ES",63I002,63I002105,88,B+
2016,POTTAWATOMIE,DALE,"DALE ES",63I002,63I002105,83,B
2013,Pottawatomie,Dale,"Dale HS",63I002,63I002705,97,A+
2014,Pottawatomie,Dale,"Dale HS",63I002,63I002705,99,A+
2015,POTTAWATOMIE,DALE,"DALE HS",63I002,63I002705,92,A-
2016,POTTAWATOMIE,DALE,"DALE HS",63I002,63I002705,89,B+
2013,Pottawatomie,Dale,"Dale MS",63I002,63I002510,85,B
2014,Pottawatomie,Dale,"Dale MS",63I002,63I002510,87,B+
