Year,DistrictName,SchoolName,DistrictKey,DistrictCode,SiteCode,FullCode,DropOutRate,AP_participationIndex,AP_PerformanceIndex,GradRate,LowPerfm_Grade8,CollegeEntranceExam_Participation,CollegeEntranceExam_Performance,EOIPerformanceRate,AchievedGrowthTarget,OverallParticipation_County
2015,RYAN,RYAN HS,I001,34I001,705,34I001705,,0.16,0.88,0.9,0.89,0.61,0.43,0.63,4,186
2016,RYAN,RYAN HS,I001,,705,34I001705,,0.24,0.92,0.91,0.9,0.48,0.23,0.48,4,154
2013,Salina,Salina ES,I016,,105,,,,,,,,,,,390
2014,Salina,Salina ES,I016,,105,46I016105,,,,,,,,,,459
2015,SALINA,SALINA ES,I016,46I016,105,46I016105,,,,,0,,0,0,0,446
2016,SALINA,SALINA ES,I016,,105,46I016105,,,,,0,,0,0,0,452
2013,Salina,Salina HS,I016,,705,,,0.63,0.95,0.79,0.91,0.55,0.43,0.59,,403
2014,Salina,Salina HS,I016,,705,46I016705,,0.24,0.65,0.86,0.85,0.95,0.22,0.59,4,442
2015,SALINA,SALINA HS,I016,46I016,705,46I016705,,0.27,0.95,0.9,0.93,0.62,0.59,0.7,5,504
2016,SALINA,SALINA HS,I016,,705,46I016705,,0.28,0.95,0.85,0.75,0.61,0.38,0.66,2,481
2013,Salina,Salina MS,I016,,505,,0.05,0.19,,,,,,,,527
2014,Salina,Salina MS,I016,,505,46I016505,0.05,0.81,,,,,,,,533
2015,SALINA,SALINA MS,I016,46I016,505,46I016505,0.05,0.95,,,0,,0,0,0,602
2016,SALINA,SALINA MS,I016,,505,46I016505,0.05,0.95,,,0,,0,0,0,482
2013,Sallisaw,Eastside ES,I001,,110,,,,,,,,,,,1051
2014,Sallisaw,Eastside ES,I001,,110,68I001110,,,,,,,,,,1131
2015,SALLISAW,EASTSIDE ES,I001,68I001,110,68I001110,,,,,0,,0,0,0,1169
2016,SALLISAW,EASTSIDE ES,I001,,110,68I001110,,,,,0,,0,0,0,1001
2013,Sallisaw,Liberty ES,I001,,105,,,,,,,,,,,
2014,Sallisaw,Liberty ES,I001,,105,68I001105,,,,,,,,,,
2015,SALLISAW,LIBERTY ES,I001,68I001,105,68I001105,,,,,0,,0,0,0,1169
2016,SALLISAW,LIBERTY ES,I001,,105,68I001105,,,,,0,,0,0,0,1001
2013,Sallisaw,Sallisaw HS,I001,,705,,,0.53,0.57,0.71,0.8,0.65,0.49,0.65,,871
2014,Sallisaw,Sallisaw HS,I001,,705,68I001705,,0.59,0.32,0.81,0.67,0.66,0.59,0.68,3,857
2015,SALLISAW,SALLISAW HS,I001,68I001,705,68I001705,,0.82,0.95,0.77,0.67,0.68,0.66,0.64,2,810
2016,SALLISAW,SALLISAW HS,I001,,705,68I001705,,0.75,0.95,0.83,0.71,0.68,0.48,0.71,5,745
2013,Sallisaw,Tommie Spear MS,I001,,510,,0.05,0.95,,,,,,,,1142
2014,Sallisaw,Tommie Spear MS,I001,,510,68I001510,0.05,0.95,,,,,,,,1275
2015,SALLISAW,TOMMIE SPEAR MS,I001,68I001,510,68I001510,0.05,0.95,,,0,,0,0,0,1254
2016,SALLISAW,TOMMIE SPEAR MS,I001,,510,68I001510,0.05,0.95,,,0,,0,0,0,1191
2013,Sand Springs,Angus Valley ES,I002,,104,,,,,,,,,,,562
2014,Sand Springs,Angus Valley ES,I002,,104,72I002104,,,,,,,,,,693
2015,SAND SPRINGS,ANGUS VALLEY ES,I002,72I002,104,72I002104,,,,,0,,0,0,0,576
2016,SAND SPRINGS,ANGUS VALLEY ES,I002,,104,72I002104,,,,,0,,0,0,0,528
2013,Sand Springs,Central 9th Grade Ctr,I002,,615,,0.05,0.95,,,,,,,,451
2014,Sand Springs,Central 9th Grade Ctr,I002,,615,72I002615,0.05,0.86,,,,,,,,436
2015,SAND SPRINGS,CENTRAL 9TH GRADE CTR,I002,72I002,615,72I002615,0.05,0.95,,,0,,0,0,0,434
2016,SAND SPRINGS,CENTRAL 9TH GRADE CTR,I002,,615,72I002615,0.05,0.95,,,0,,0,0,0,433
2013,Sand Springs,Charles Page HS,I002,,705,,,0.93,0.73,0.8,0.71,0.52,0.59,0.7,,2174
2014,Sand Springs,Charles Page HS,I002,,705,72I002705,,0.95,0.29,0.89,0.88,0.63,0.6,0.7,4,2123
2015,SAND SPRINGS,CHARLES PAGE HS,I002,72I002,705,72I002705,,0.95,0.95,0.87,0.81,0.61,0.61,0.66,1,2365
2016,SAND SPRINGS,CHARLES PAGE HS,I002,,705,72I002705,,0.95,0.95,0.87,0.86,0.64,0.52,0.65,3,2282
2013,Sand Springs,Clyde Boyd MS,I002,,520,,0.05,0.95,,,,,,,,3509
2014,Sand Springs,Clyde Boyd MS,I002,,520,72I002520,0.05,0.95,,,,,,,,3835
2015,SAND SPRINGS,CLYDE BOYD MS,I002,72I002,520,72I002520,0.05,0.95,,,0,,0,0,0,4111
2016,SAND SPRINGS,CLYDE BOYD MS,I002,,520,72I002520,0.05,0.95,,,0,,0,0,0,3612
2013,Sand Springs,Garfield ES,I002,,110,,,,,,,,,,,1107
2014,Sand Springs,Garfield ES,I002,,110,72I002110,,,,,,,,,,1150
2015,SAND SPRINGS,GARFIELD ES,I002,72I002,110,72I002110,,,,,0,,0,0,0,1204
2016,SAND SPRINGS,GARFIELD ES,I002,,110,72I002110,,,,,0,,0,0,0,1114
2013,Sand Springs,Limestone ES,I002,,120,,,,,,,,,,,376
2014,Sand Springs,Limestone ES,I002,,120,72I002120,,,,,,,,,,389
2015,SAND SPRINGS,LIMESTONE ES,I002,72I002,120,72I002120,,,,,0,,0,0,0,415
2016,SAND SPRINGS,LIMESTONE ES,I002,,120,72I002120,,,,,0,,0,0,0,378
2013,Sand Springs,Northwoods Fine Arts Academy,I002,,105,,,,,,,,,,,
2014,Sand Springs,Northwoods Fine Arts Academy,I002,,105,72I002105,,,,,,,,,,
2015,SAND SPRINGS,NORTHWOODS FINE ARTS ACADEMY,I002,72I002,105,72I002105,,,,,0,,0,0,0,1204
2016,SAND SPRINGS,NORTHWOODS FINE ARTS ACADEMY,I002,,105,72I002105,,,,,0,,0,0,0,1114
2013,Sand Springs,Pratt ES,I002,,123,,,,,,,,,,,731
2014,Sand Springs,Pratt ES,I002,,123,72I002123,,,,,,,,,,747
2015,SAND SPRINGS,PRATT ES,I002,72I002,123,72I002123,,,,,0,,0,0,0,675
2016,SAND SPRINGS,PRATT ES,I002,,123,72I002123,,,,,0,,0,0,0,627
2013,Sand Springs,Sand Springs Ec Ctr,I002,,103,,,,,,,,,,,
2014,Sand Springs,Sand Springs Ec Ctr,I002,,103,72I002103,,,,,,,,,,
2015,SAND SPRINGS,SAND SPRINGS EC CTR,I002,72I002,103,72I002103,,,,,0,,0,0,0,0
2016,SAND SPRINGS,SAND SPRINGS EC CTR,I002,,103,72I002103,,,,,0,,0,0,0,0
2014,Sankofa Middle Schl (Charter),Sankofa Middle School,G004,,974,72G004974,0.05,0.05,,,,,,,,274
2015,SANKOFA MIDDLE SCHL (CHARTER),SANKOFA MIDDLE SCHOOL,E004,72G004,974,72G004974,0.05,0.05,,,0,,0,0,0,330
2016,SANKOFA MIDDLE SCHL (CHARTER),SANKOFA MIDDLE SCHOOL,G004,,974,72G004974,0.05,0.05,,,0,,0,0,0,313
2013,Santa Fe South ES (Charter),Santa Fe South ES (Charter),G001,,971,,,,,,,,,,,571
2014,Santa Fe South ES (Charter),Santa Fe South ES (Charter),G001,,971,55G001971,,,,,,,,,,657
2016,SANTA FE SOUTH ES (CHARTER),SANTA FE SOUTH ES (CHARTER),G001,,971,55G001971,,,,,0,,0,0,0,864
2015,SANTA FE SOUTH SCHOOLS,SANTA FE SOUTH ES (CHARTER),E023,5.50E+24,971,55E023971,,,,,0,,0,0,0,651
2015,SANTA FE SOUTH SCHOOLS,SANTA FE SOUTH HS,E022,5.50E+23,977,55E022977,,0.69,0.94,0.9,0.88,0.62,0.28,0.4,5,1086
2015,SANTA FE SOUTH SCHOOLS,SANTA FE SOUTH MS,E007,5.50E+08,981,55E007981,0.05,0.67,,,0,,0,0,0,1256
2013,Sapulpa,Freedom ES,I033,,150,,,,,,,,,,,545
2014,Sapulpa,Freedom ES,I033,,150,19I033150,,,,,,,,,,576
2015,SAPULPA,FREEDOM ES,I033,19I033,150,19I033150,,,,,0,,0,0,0,675
2016,SAPULPA,FREEDOM ES,I033,,150,19I033150,,,,,0,,0,0,0,492
2013,Sapulpa,Holmes Park ES,I033,,165,,,,,,,,,,,839
2014,Sapulpa,Holmes Park ES,I033,,165,19I033165,,,,,,,,,,1014
2015,SAPULPA,HOLMES PARK ES,I033,19I033,165,19I033165,,,,,0,,0,0,0,842
2016,SAPULPA,HOLMES PARK ES,I033,,165,19I033165,,,,,0,,0,0,0,754
2013,Sapulpa,Jefferson Heights ES,I033,,160,,,,,,,,,,,443
2014,Sapulpa,Jefferson Heights ES,I033,,160,19I033160,,,,,,,,,,469
2015,SAPULPA,JEFFERSON HEIGHTS ES,I033,19I033,160,19I033160,,,,,0,,0,0,0,446
2016,SAPULPA,JEFFERSON HEIGHTS ES,I033,,160,19I033160,,,,,0,,0,0,0,421
2013,Sapulpa,Liberty ES,I033,,125,,,,,,,,,,,297
2014,Sapulpa,Liberty ES,I033,,125,19I033125,,,,,,,,,,361
2015,SAPULPA,LIBERTY ES,I033,19I033,125,19I033125,,,,,0,,0,0,0,323
2016,SAPULPA,LIBERTY ES,I033,,125,19I033125,,,,,0,,0,0,0,288
2013,Sapulpa,Sapulpa HS,I033,,705,,,0.57,0.79,0.75,0.76,0.55,0.6,0.09,,1568
2014,Sapulpa,Sapulpa HS,I033,,705,19I033705,,0.67,0.71,0.85,0.76,0.66,0.6,0.1,3,1612
2015,SAPULPA,SAPULPA HS,I033,19I033,705,19I033705,,0.73,0.95,0.83,0.73,0.95,0.35,0.65,3,1551
2016,SAPULPA,SAPULPA HS,I033,,705,19I033705,,0.73,0.95,0.85,0.73,0.95,0.36,0.73,4,1533
2013,Sapulpa,Sapulpa JHS,I033,,610,,0.05,0.95,,,,,,,,1769
2014,Sapulpa,Sapulpa JHS,I033,,610,19I033610,0.05,0.62,,,,,,,,1995
2015,SAPULPA,SAPULPA JHS,I033,19I033,610,19I033610,0.05,0.78,,,0,,0,0,0,2059
2016,SAPULPA,SAPULPA JHS,I033,,610,19I033610,0.05,0.52,,,0,,0,0,0,1378
2013,Sapulpa,Sapulpa MS,I033,,505,,0.05,0.82,,,,,,,,1079
2014,Sapulpa,Sapulpa MS,I033,,505,19I033505,0.05,0.86,,,,,,,,1037
2015,SAPULPA,SAPULPA MS,I033,19I033,505,19I033505,0.05,0.86,,,0,,0,0,0,1262
2016,SAPULPA,SAPULPA MS,I033,,505,19I033505,0.05,0.87,,,0,,0,0,0,1285
2013,Sasakwa,Sasakwa ES,I010,,105,,0.05,0.05,,,,,,,,244
2014,Sasakwa,Sasakwa ES,I010,,105,67I010105,0.05,0.05,,,,,,,,265
2015,SASAKWA,SASAKWA ES,I010,67I010,105,67I010105,0.05,0.05,,,0,,0,0,0,319
2016,SASAKWA,SASAKWA ES,I010,,105,67I010105,0.05,0.9,,,0,,0,0,0,242
2013,Sasakwa,Sasakwa HS,I010,,705,,,0.57,0.57,0.55,0.73,0.36,0.4,0.29,,89
2014,Sasakwa,Sasakwa HS,I010,,705,67I010705,,0.5,0.54,0.78,0.71,0.44,0.25,0.29,3,73
2015,SASAKWA,SASAKWA HS,I010,67I010,705,67I010705,,0.53,0.95,0.75,0.63,0.53,0.11,0.22,2,102
2016,SASAKWA,SASAKWA HS,I010,,705,67I010705,,0.34,0.95,0.82,0.67,0.53,0.5,0.57,5,98
2013,Savanna,Savanna ES,I030,,105,,0.05,0.05,,,,,,,,366
2014,Savanna,Savanna ES,I030,,105,61I030105,0.05,0.37,,,,,,,,511
2015,SAVANNA,SAVANNA ES,I030,61I030,105,61I030105,0.05,0.15,,,0,,0,0,0,456
2016,SAVANNA,SAVANNA ES,I030,,105,61I030105,0.05,0.08,,,0,,0,0,0,319
2013,Savanna,Savanna HS,I030,,705,,,0.43,0.5,0.94,0.95,0.57,0.55,0.82,,283
2014,Savanna,Savanna HS,I030,,705,61I030705,,0.71,0.73,0.94,0.92,0.62,0.42,0.82,5,288
2015,SAVANNA,SAVANNA HS,I030,61I030,705,61I030705,,0.76,0.95,0.95,0,0.73,0.21,0.72,4,311
2016,SAVANNA,SAVANNA HS,I030,,705,61I030705,,0.95,0.95,0.95,0.93,0.62,0.5,0.6,4,283
2013,Sayre,Sayre ES,I031,,105,,,,,,,,,,,431
2014,Sayre,Sayre ES,I031,,105,05I031105,,,,,,,,,,546
2015,SAYRE,SAYRE ES,I031,05I031,105,05I031105,,,,,0,,0,0,0,526
2016,SAYRE,SAYRE ES,I031,,105,05I031105,,,,,0,,0,0,0,374
2013,Sayre,Sayre HS,I031,,705,,,0.59,0.67,0.93,0.95,0.51,0.59,0.62,,268
2014,Sayre,Sayre HS,I031,,705,05I031705,,0.85,0.4,0.89,0.88,0.55,0.67,0.62,3,292
2015,SAYRE,SAYRE HS,I031,05I031,705,05I031705,,0.41,0.95,0.92,0.83,0.65,0.36,0.57,3,312
2016,SAYRE,SAYRE HS,I031,,705,05I031705,,0.35,0.95,0.82,0,0.76,0.47,0.53,3,240
2013,Sayre,Sayre MS,I031,,505,,0.05,0.16,,,,,,,,452
2014,Sayre,Sayre MS,I031,,505,05I031505,0.05,0.05,,,,,,,,476
2015,SAYRE,SAYRE MS,I031,05I031,505,05I031505,0.05,0.18,,,0,,0,0,0,536
2016,SAYRE,SAYRE MS,I031,,505,05I031505,0.05,0.24,,,0,,0,0,0,461
2013,Schulter,Schulter ES,I006,,105,,0.05,0.05,,,,,,,,204
2014,Schulter,Schulter ES,I006,,105,56I006105,0.05,0.05,,,,,,,,159
2015,SCHULTER,SCHULTER ES,I006,56I006,105,56I006105,0.05,0.05,,,0,,0,0,0,179
2016,SCHULTER,SCHULTER ES,I006,,105,56I006105,0.05,0.05,,,0,,0,0,0,152
2013,Schulter,Schulter HS,I006,,705,,,0.16,0.5,0.8,0.95,0.22,0.5,0.83,,70
2014,Schulter,Schulter HS,I006,,705,56I006705,,0.29,0.8,0.75,0.75,0.33,0.05,0.83,3,75
2015,SCHULTER,SCHULTER HS,I006,56I006,705,56I006705,,0.88,0.95,0.9,0.86,0.33,0,0.33,4,86
2016,SCHULTER,SCHULTER HS,I006,,705,56I006705,,0.95,0.86,0.95,0,0.4,0,0.57,5,71
2013,Seiling,Seiling ES,I008,,105,,,,,,,,,,,294
2014,Seiling,Seiling ES,I008,,105,22I008105,,,,,,,,,,344
2015,SEILING,SEILING ES,I008,22I008,105,22I008105,,,,,0,,0,0,0,369
2016,SEILING,SEILING ES,I008,,105,22I008105,,,,,0,,0,0,0,326
2013,Seiling,Seiling Jr-Sr HS (Jr),I008,,615,,0.05,0.39,,,,,,,,262
2014,Seiling,Seiling Jr-Sr HS (Jr),I008,,615,22I008615,0.05,0.6,,,,,,,,281
2015,SEILING,SEILING JR-SR HS (JR),I008,22I008,615,22I008615,0.05,0.61,,,0,,0,0,0,347
2016,SEILING,SEILING JR-SR HS (JR),I008,,615,22I008615,0.05,0.39,,,0,,0,0,0,281
2013,Seiling,Seiling Jr-Sr HS (Sr),I008,,715,,,0.65,0.95,0.88,0.8,0.84,0.62,0.85,,130
2014,Seiling,Seiling Jr-Sr HS (Sr),I008,,715,22I008715,,0.3,0.87,0.84,0.82,0.82,0.56,0.85,3,129
2015,SEILING,SEILING JR-SR HS (SR),I008,22I008,715,22I008715,,0.12,0.95,0.83,0.8,0.77,0.4,0.74,2,127
2016,SEILING,SEILING JR-SR HS (SR),I008,,715,22I008715,,0.48,0.95,0.81,0.69,0.8,0.54,0.77,3,147
2013,Seminole,Northwood ES,I001,,110,,,,,,,,,,,1101
2014,Seminole,Northwood ES,I001,,110,67I001110,,,,,,,,,,1144
2015,SEMINOLE,NORTHWOOD ES,I001,67I001,110,67I001110,,,,,0,,0,0,0,1114
2016,SEMINOLE,NORTHWOOD ES,I001,,110,67I001110,,,,,0,,0,0,0,952
2013,Seminole,Seminole HS,I001,,715,,,0.95,0.92,0.66,0.9,0.5,0.61,0.62,,720
2014,Seminole,Seminole HS,I001,,715,67I001715,,0.95,0.69,0.81,0.8,0.63,0.47,0.62,3,775
2015,SEMINOLE,SEMINOLE HS,I001,67I001,715,67I001715,,0.49,0.95,0.72,0.67,0.6,0.47,0.68,2,699
2016,SEMINOLE,SEMINOLE HS,I001,,715,67I001715,,0.81,0.95,0.79,0.74,0.66,0.43,0.53,4,571
2013,Seminole,Seminole MS,I001,,505,,0.05,0.32,,,,,,,,806
2014,Seminole,Seminole MS,I001,,505,67I001505,0.05,0.28,,,,,,,,962
2015,SEMINOLE,SEMINOLE MS,I001,67I001,505,67I001505,0.05,0.44,,,0,,0,0,0,1011
2016,SEMINOLE,SEMINOLE MS,I001,,505,67I001505,0.05,0.7,,,0,,0,0,0,894
2013,Seminole,Wilson ES,I001,,105,,,,,,,,,,,270
2014,Seminole,Wilson ES,I001,,105,67I001105,,,,,,,,,,266
2015,SEMINOLE,WILSON ES,I001,67I001,105,67I001105,,,,,0,,0,0,0,242
2016,SEMINOLE,WILSON ES,I001,,105,67I001105,,,,,0,,0,0,0,300
2013,Sentinel,Blanche Thomas HS,I001,,705,,,0.36,0.86,0.95,0.95,0.72,0.54,0.87,,147
2014,Sentinel,Blanche Thomas HS,I001,,705,75I001705,,0.69,0.95,0.94,0.95,0.92,0.55,0.87,5,152
2015,SENTINEL,BLANCHE THOMAS HS,I001,75I001,705,75I001705,,0.7,0.95,0.81,0,0.95,0.4,0.62,3,139
2016,SENTINEL,BLANCHE THOMAS HS,I001,,705,75I001705,,0.63,0.95,0.94,0,0.76,0.32,0.63,4,160
2013,Sentinel,Mcmurray ES,I001,,105,,0.05,0.76,,,,,,,,393
2014,Sentinel,Mcmurray ES,I001,,105,75I001105,0.05,0.53,,,,,,,,435
2015,SENTINEL,MCMURRAY ES,I001,75I001,105,75I001105,0.05,0.63,,,0,,0,0,0,431
2016,SENTINEL,MCMURRAY ES,I001,,105,75I001105,0.05,0.45,,,0,,0,0,0,471
2013,Sequoyah,Sequoyah ES,I006,,105,,,,,,,,,,,650
2014,Sequoyah,Sequoyah ES,I006,,105,66I006105,,,,,,,,,,803
2015,SEQUOYAH,SEQUOYAH ES,I006,66I006,105,66I006105,,,,,0,,0,0,0,732
2016,SEQUOYAH,SEQUOYAH ES,I006,,105,66I006105,,,,,0,,0,0,0,702
2013,Sequoyah,Sequoyah HS,I006,,705,,,0.49,0.93,0.9,0.84,0.73,0.55,0.76,,763
2014,Sequoyah,Sequoyah HS,I006,,705,66I006705,,0.54,0.85,0.93,0.87,0.65,0.62,0.76,4,735
2015,SEQUOYAH,SEQUOYAH HS,I006,66I006,705,66I006705,,0.4,0.95,0.89,0.83,0.78,0.57,0.82,3,733
2016,SEQUOYAH,SEQUOYAH HS,I006,,705,66I006705,,0.32,0.95,0.91,0.82,0.67,0.7,0.72,3,687
2013,Sequoyah,Sequoyah MS,I006,,510,,0.05,0.05,,,,,,,,859
2014,Sequoyah,Sequoyah MS,I006,,510,66I006510,0.05,0.05,,,,,,,,925
2015,SEQUOYAH,SEQUOYAH MS,I006,66I006,510,66I006510,0.05,0.05,,,0,,0,0,0,977
2016,SEQUOYAH,SEQUOYAH MS,I006,,510,66I006510,0.05,0.36,,,0,,0,0,0,825
2013,Shady Grove,Shady Grove Public School,C026,,105,,0.05,0.05,,,,,,,,192
2014,Shady Grove,Shady Grove Public School,C026,,105,11C026105,0.05,0.05,,,,,,,,193
2015,SHADY GROVE,SHADY GROVE PUBLIC SCHOOL,C026,11C026,105,11C026105,0.05,0.05,,,0,,0,0,0,208
2016,SHADY GROVE,SHADY GROVE PUBLIC SCHOOL,C026,,105,11C026105,0.05,0.05,,,0,,0,0,0,246
2013,Shady Point,Shady Point Public School,C004,,105,,0.05,0.05,,,,,,,,195
2014,Shady Point,Shady Point Public School,C004,,105,40C004105,0.05,0.05,,,,,,,,237
2015,SHADY POINT,SHADY POINT PUBLIC SCHOOL,C004,40C004,105,40C004105,0.05,0.05,,,0,,0,0,0,230
2016,SHADY POINT,SHADY POINT PUBLIC SCHOOL,C004,,105,40C004105,0.05,0.05,,,0,,0,0,0,266
2013,Sharon-Mutual,Sharon-Mutual ES,I003,,105,,0.05,0.05,,,,,,,,391
2014,Sharon-Mutual,Sharon-Mutual ES,I003,,105,77I003105,0.05,0.05,,,,,,,,386
2015,SHARON-MUTUAL,SHARON-MUTUAL ES,I003,77I003,105,77I003105,0.05,0.05,,,0,,0,0,0,430
2016,SHARON-MUTUAL,SHARON-MUTUAL ES,I003,,105,77I003105,0.05,0.13,,,0,,0,0,0,363
2013,Sharon-Mutual,Sharon-Mutual HS,I003,,705,,,0.57,0.92,0.95,0.95,0.71,0.5,0.36,,105
2014,Sharon-Mutual,Sharon-Mutual HS,I003,,705,77I003705,,0.95,0.83,0.93,0.83,0.95,0.67,0.36,3,128
2015,SHARON-MUTUAL,SHARON-MUTUAL HS,I003,77I003,705,77I003705,,0.52,0.95,0.8,0.67,0.95,0.18,0.75,3,127
2016,SHARON-MUTUAL,SHARON-MUTUAL HS,I003,,705,77I003705,,0.74,0.95,0.85,0.86,0.95,0.28,0.73,4,144
2013,Shattuck,Shattuck ES,I042,,105,,0.05,0.05,,,,,,,,428
2014,Shattuck,Shattuck ES,I042,,105,23I042105,0.05,0.11,,,,,,,,495
2015,SHATTUCK,SHATTUCK ES,I042,23I042,105,23I042105,0.05,0.05,,,0,,0,0,0,558
2016,SHATTUCK,SHATTUCK ES,I042,,105,23I042105,0.05,0.05,,,0,,0,0,0,464
2013,Shattuck,Shattuck HS,I042,,705,,,0.74,0.93,0.95,0.95,0.69,0.45,0.77,,143
2014,Shattuck,Shattuck HS,I042,,705,23I042705,,0.51,0.91,0.87,0.71,0.92,0.55,0.77,2,142
2015,SHATTUCK,SHATTUCK HS,I042,23I042,705,23I042705,,0.59,0.95,0.95,0.86,0.88,0.36,0.67,4,149
2016,SHATTUCK,SHATTUCK HS,I042,,705,23I042705,,0.05,0.05,0.89,0.86,0.57,0.46,0.59,2,141
2013,Shawnee,Horace Mann ES,I093,,120,,,,,,,,,,,408
2014,Shawnee,Horace Mann ES,I093,,120,63I093120,,,,,,,,,,485
2015,SHAWNEE,HORACE MANN ES,I093,63I093,120,63I093120,,,,,0,,0,0,0,457
2016,SHAWNEE,HORACE MANN ES,I093,,120,63I093120,,,,,0,,0,0,0,412
2013,Shawnee,Jefferson ES,I093,,130,,,,,,,,,,,573
2014,Shawnee,Jefferson ES,I093,,130,63I093130,,,,,,,,,,694
2015,SHAWNEE,JEFFERSON ES,I093,63I093,130,63I093130,,,,,0,,0,0,0,639
2016,SHAWNEE,JEFFERSON ES,I093,,130,63I093130,,,,,0,,0,0,0,537
2013,Shawnee,Sequoyah ES,I093,,137,,,,,,,,,,,540
2014,Shawnee,Sequoyah ES,I093,,137,63I093137,,,,,,,,,,581
2015,SHAWNEE,SEQUOYAH ES,I093,63I093,137,63I093137,,,,,0,,0,0,0,613
2016,SHAWNEE,SEQUOYAH ES,I093,,137,63I093137,,,,,0,,0,0,0,542
2013,Shawnee,Shawnee Ec Ctr,I093,,110,,,,,,,,,,,
2014,Shawnee,Shawnee Ec Ctr,I093,,110,63I093110,,,,,,,,,,
2015,SHAWNEE,SHAWNEE EC CTR,I093,63I093,110,63I093110,,,,,0,,0,0,0,0
2016,SHAWNEE,SHAWNEE EC CTR,I093,,110,63I093110,,,,,0,,0,0,0,0
2013,Shawnee,Shawnee HS,I093,,705,,,0.85,0.88,0.76,0.59,0.59,0.66,0.74,,1810
2014,Shawnee,Shawnee HS,I093,,705,63I093705,,0.89,0.61,0.78,0.66,0.66,0.58,0.74,3,1767
2015,SHAWNEE,SHAWNEE HS,I093,63I093,705,63I093705,,0.89,0.95,0.81,0.72,0.58,0.6,0.65,3,1840
2016,SHAWNEE,SHAWNEE HS,I093,,705,63I093705,,0.78,0.95,0.72,0.51,0.59,0.57,0.68,2,1877
2013,Shawnee,Shawnee MS,I093,,505,,0.05,0.95,,,,,,,,2146
2014,Shawnee,Shawnee MS,I093,,505,63I093505,0.05,0.95,,,,,,,,2467
2015,SHAWNEE,SHAWNEE MS,I093,63I093,505,63I093505,0.05,0.95,,,0,,0,0,0,2460
2016,SHAWNEE,SHAWNEE MS,I093,,505,63I093505,0.05,0.95,,,0,,0,0,0,2200
2013,Shawnee,Will Rogers ES,I093,,145,,,,,,,,,,,618
2014,Shawnee,Will Rogers ES,I093,,145,63I093145,,,,,,,,,,637
2015,SHAWNEE,WILL ROGERS ES,I093,63I093,145,63I093145,,,,,0,,0,0,0,604
2016,SHAWNEE,WILL ROGERS ES,I093,,145,63I093145,,,,,0,,0,0,0,532
2013,Shidler,Shidler HS,I011,,715,,,0.33,0.91,0.88,0.95,0.83,0.3,0.82,,123
2014,Shidler,Shidler HS,I011,,715,57I011715,,0.15,0.95,0.85,0.86,0.44,0.5,0.82,4,124
2015,SHIDLER,SHIDLER HS,I011,57I011,715,57I011715,,0.06,0.95,0.83,0.8,0.75,0.11,0.4,2,130
2016,SHIDLER,SHIDLER HS,I011,,715,57I011715,,0.22,0.95,0.87,0.75,0.71,0.47,0.46,4,109
2013,Shidler,Shidler MS,I011,,505,,0.05,0.95,,,,,,,,201
2014,Shidler,Shidler MS,I011,,505,57I011505,0.05,0.05,,,,,,,,223
2015,SHIDLER,SHIDLER MS,I011,57I011,505,57I011505,0.05,0.05,,,0,,0,0,0,247
2016,SHIDLER,SHIDLER MS,I011,,505,57I011505,0.05,0.05,,,0,,0,0,0,196
2013,Shidler,Ward ES,I011,,105,,,,,,,,,,,60
2014,Shidler,Ward ES,I011,,105,57I011105,,,,,,,,,,54
2015,SHIDLER,WARD ES,I011,57I011,105,57I011105,,,,,0,,0,0,0,76
2016,SHIDLER,WARD ES,I011,,105,57I011105,,,,,0,,0,0,0,68
2013,Silo,Silo ES,I001,,110,,,,,,,,,,,542
2014,Silo,Silo ES,I001,,110,07I001110,,,,,,,,,,588
2015,SILO,SILO ES,I001,07I001,110,07I001110,,,,,0,,0,0,0,624
2016,SILO,SILO ES,I001,,110,07I001110,,,,,0,,0,0,0,558
2013,Silo,Silo HS,I001,,705,,,0.51,0.89,0.77,0.78,0.42,0.45,0.57,,339
2014,Silo,Silo HS,I001,,705,07I001705,,0.53,0.82,0.75,0.81,0.62,0.42,0.57,3,296
2015,SILO,SILO HS,I001,07I001,705,07I001705,,0.95,0.95,0.75,0.74,0.48,0.46,0.56,1,362
2016,SILO,SILO HS,I001,,705,07I001705,,0.71,0.95,0.73,0.7,0.63,0.28,0.5,2,396
2013,Silo,Silo JHS,I001,,610,,0.05,0.13,,,,,,,,417
2014,Silo,Silo JHS,I001,,610,07I001610,0.05,0.11,,,,,,,,428
2015,SILO,SILO JHS,I001,07I001,610,07I001610,0.05,0.11,,,0,,0,0,0,470
2016,SILO,SILO MS,I001,,515,07I001515,0.05,0.09,,,0,,0,0,0,503
2013,Skelly,Skelly Public School,C001,,105,,0.05,0.05,,,,,,,,77
2013,Skiatook,Marrs ES,I007,,110,,,,,,,,,,,
2014,Skiatook,Marrs ES,I007,,110,72I007110,,,,,,,,,,
2015,SKIATOOK,MARRS ES,I007,72I007,110,72I007110,,,,,0,,0,0,0,1715
2016,SKIATOOK,MARRS ES,I007,,110,72I007110,,,,,0,,0,0,0,1442
2013,Skiatook,Newman MS,I007,,505,,0.05,0.95,,,,,,,,1487
2014,Skiatook,Newman MS,I007,,505,72I007505,0.05,0.46,,,,,,,,1718
