RecordNumber,YR,SchoolCode,DistrictCode,Site,Avgincome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS
12392,2015,01I004105,01I004,"WATTS ELEMENTARY",45111.83,27711.47,0.10,0.23,0.36,0.840,0.07,0.71,0.22
14154,2016,01I004105,01I004,"WATTS ELEMENTARY",40894.72,30905.54,0.11,0.28,0.38,0.839,0.07,0.68,0.25
10626,2014,01I004705,01I004,"WATTS HIGH SCHOOL",42870.00,23272.00,0.14,0.24,0.44,0.740,0.07,0.73,0.20
12393,2015,01I004705,01I004,"WATTS HIGH SCHOOL",45111.83,27711.47,0.10,0.23,0.36,0.728,0.07,0.71,0.22
14155,2016,01I004705,01I004,"WATTS HIGH SCHOOL",40894.72,30905.54,0.11,0.28,0.38,0.735,0.07,0.68,0.25
11087,2014,24I001105,24I001,"WAUKOMIS ELEMENTARY",62181.00,44722.00,0.04,0.09,0.29,0.550,0.21,0.66,0.13
12855,2015,24I001105,24I001,"WAUKOMIS ELEMENTARY",60802.41,51645.85,0.05,0.09,0.25,0.538,0.21,0.66,0.13
14614,2016,24I001105,24I001,"WAUKOMIS ELEMENTARY",60584.33,48210.54,0.06,0.14,0.30,0.560,0.18,0.72,0.10
11088,2014,24I001705,24I001,"WAUKOMIS HIGH SCHOOL",62181.00,44722.00,0.04,0.09,0.29,0.480,0.21,0.66,0.13
12856,2015,24I001705,24I001,"WAUKOMIS HIGH SCHOOL",60802.41,51645.85,0.05,0.09,0.25,0.519,0.21,0.66,0.13
14615,2016,24I001705,24I001,"WAUKOMIS HIGH SCHOOL",60584.33,48210.54,0.06,0.14,0.30,0.535,0.18,0.72,0.10
11236,2014,34I023105,34I023,"WAURIKA ELEMENTARY",46403.00,34691.00,0.05,0.20,0.55,0.770,0.11,0.70,0.19
13005,2015,34I023105,34I023,"WAURIKA ELEMENTARY",49359.69,35095.74,0.04,0.23,0.49,0.761,0.12,0.71,0.16
14764,2016,34I023105,34I023,"WAURIKA ELEMENTARY",49291.67,35780.83,0.05,0.21,0.52,0.759,0.12,0.74,0.14
11238,2014,34I023705,34I023,"WAURIKA HIGH SCHOOL",46403.00,34691.00,0.05,0.20,0.55,0.610,0.11,0.70,0.19
13007,2015,34I023705,34I023,"WAURIKA HIGH SCHOOL",49359.69,35095.74,0.04,0.23,0.49,0.609,0.12,0.71,0.16
14766,2016,34I023705,34I023,"WAURIKA HIGH SCHOOL",49291.67,35780.83,0.05,0.21,0.52,0.620,0.12,0.74,0.14
11237,2014,34I023510,34I023,"WAURIKA MIDDLE SCHOOL",46403.00,34691.00,0.05,0.20,0.55,0.680,0.11,0.70,0.19
13006,2015,34I023510,34I023,"WAURIKA MIDDLE SCHOOL",49359.69,35095.74,0.04,0.23,0.49,0.707,0.12,0.71,0.16
14765,2016,34I023510,34I023,"WAURIKA MIDDLE SCHOOL",49291.67,35780.83,0.05,0.21,0.52,0.750,0.12,0.74,0.14
10874,2014,14I002181,14I002,"WAYLAND BONDS ELEMENTARY",72627.00,41624.00,0.05,0.09,0.26,0.180,0.26,0.65,0.09
12642,2015,14I002181,14I002,"WAYLAND BONDS ELEMENTARY",74017.72,43667.52,0.05,0.09,0.28,0.216,0.26,0.66,0.09
14404,2016,14I002181,14I002,"WAYLAND BONDS ELEMENTARY",74645.48,45730.80,0.04,0.08,0.29,0.222,0.26,0.65,0.08
11440,2014,47I010105,47I010,"WAYNE ELEMENTARY",56455.00,31618.00,0.05,0.16,0.28,0.730,0.18,0.67,0.15
13209,2015,47I010105,47I010,"WAYNE ELEMENTARY",64253.32,39861.87,0.03,0.16,0.37,0.644,0.19,0.68,0.13
14968,2016,47I010105,47I010,"WAYNE ELEMENTARY",60704.56,40464.88,0.04,0.16,0.33,0.752,0.20,0.65,0.15
11442,2014,47I010705,47I010,"WAYNE HIGH SCHOOL",56455.00,31618.00,0.05,0.16,0.28,0.640,0.18,0.67,0.15
13211,2015,47I010705,47I010,"WAYNE HIGH SCHOOL",64253.32,39861.87,0.03,0.16,0.37,0.638,0.19,0.68,0.13
14970,2016,47I010705,47I010,"WAYNE HIGH SCHOOL",60704.56,40464.88,0.04,0.16,0.33,0.693,0.20,0.65,0.15
11441,2014,47I010505,47I010,"WAYNE MIDDLE SCHOOL",56455.00,31618.00,0.05,0.16,0.28,0.730,0.18,0.67,0.15
13210,2015,47I010505,47I010,"WAYNE MIDDLE SCHOOL",64253.32,39861.87,0.03,0.16,0.37,0.704,0.19,0.68,0.13
14969,2016,47I010505,47I010,"WAYNE MIDDLE SCHOOL",60704.56,40464.88,0.04,0.16,0.33,0.781,0.20,0.65,0.15
12370,2014,76I003105,76I003,"WAYNOKA ELEMENTARY",64790.00,201468.00,0.03,0.10,0.40,0.340,0.19,0.68,0.13
14132,2015,76I003105,76I003,"WAYNOKA ELEMENTARY",64555.65,207643.37,0.05,0.10,0.40,0.374,0.17,0.68,0.15
15893,2016,76I003105,76I003,"WAYNOKA ELEMENTARY",61447.24,240476.39,0.04,0.11,0.47,0.303,0.18,0.67,0.15
12371,2014,76I003720,76I003,"WAYNOKA HIGH SCHOOL",64790.00,201468.00,0.03,0.10,0.40,0.320,0.19,0.68,0.13
14133,2015,76I003720,76I003,"WAYNOKA HIGH SCHOOL",64555.65,207643.37,0.05,0.10,0.40,0.333,0.17,0.68,0.15
15894,2016,76I003720,76I003,"WAYNOKA HIGH SCHOOL",61447.24,240476.39,0.04,0.11,0.47,0.284,0.18,0.67,0.15
12350,2014,74I030175,74I030,"WAYSIDE ELEMENTARY",66112.00,44351.00,0.06,0.15,0.35,0.250,0.29,0.61,0.10
14112,2015,74I030175,74I030,"WAYSIDE ELEMENTARY",67816.34,45108.64,0.06,0.15,0.31,0.224,0.30,0.60,0.10
15874,2016,74I030175,74I030,"WAYSIDE ELEMENTARY",69233.34,47300.97,0.05,0.15,0.32,0.224,0.31,0.59,0.09
11043,2014,20I026105,20I026,"WEATHERFORD EAST ELEMENTARY",59219.00,44083.00,0.04,0.22,0.31,0.520,0.39,0.53,0.08
12811,2015,20I026105,20I026,"WEATHERFORD EAST ELEMENTARY",59017.72,43701.96,0.05,0.20,0.30,0.542,0.36,0.55,0.09
14570,2016,20I026105,20I026,"WEATHERFORD EAST ELEMENTARY",59883.17,44082.80,0.04,0.18,0.30,0.533,0.35,0.56,0.09
11047,2014,20I026705,20I026,"WEATHERFORD HIGH SCHOOL",59219.00,44083.00,0.04,0.22,0.31,0.410,0.39,0.53,0.08
12815,2015,20I026705,20I026,"WEATHERFORD HIGH SCHOOL",59017.72,43701.96,0.05,0.20,0.30,0.412,0.36,0.55,0.09
14574,2016,20I026705,20I026,"WEATHERFORD HIGH SCHOOL",59883.17,44082.80,0.04,0.18,0.30,0.579,0.35,0.56,0.09
11046,2014,20I026510,20I026,"WEATHERFORD MIDDLE SCHOOL",59219.00,44083.00,0.04,0.22,0.31,0.500,0.39,0.53,0.08
12814,2015,20I026510,20I026,"WEATHERFORD MIDDLE SCHOOL",59017.72,43701.96,0.05,0.20,0.30,0.506,0.36,0.55,0.09
14573,2016,20I026510,20I026,"WEATHERFORD MIDDLE SCHOOL",59883.17,44082.80,0.04,0.18,0.30,0.516,0.35,0.56,0.09
11044,2014,20I026115,20I026,"WEATHERFORD WEST ELEMENTARY",59219.00,44083.00,0.04,0.22,0.31,0.500,0.39,0.53,0.08
12812,2015,20I026115,20I026,"WEATHERFORD WEST ELEMENTARY",59017.72,43701.96,0.05,0.20,0.30,0.520,0.36,0.55,0.09
14571,2016,20I026115,20I026,"WEATHERFORD WEST ELEMENTARY",59883.17,44082.80,0.04,0.18,0.30,0.585,0.35,0.56,0.09
11508,2014,51I006105,51I006,"WEBBERS FALLS ELEMENTARY",49869.00,28928.00,0.06,0.19,0.26,0.890,0.18,0.63,0.19
13277,2015,51I006105,51I006,"WEBBERS FALLS ELEMENTARY",51477.55,28330.55,0.08,0.23,0.31,0.893,0.17,0.64,0.20
15036,2016,51I006105,51I006,"WEBBERS FALLS ELEMENTARY",53413.01,28814.83,0.09,0.23,0.35,0.887,0.16,0.64,0.20
11509,2014,51I006715,51I006,"WEBBERS FALLS HIGH SCHOOL",49869.00,28928.00,0.06,0.19,0.26,0.770,0.18,0.63,0.19
13278,2015,51I006715,51I006,"WEBBERS FALLS HIGH SCHOOL",51477.55,28330.55,0.08,0.23,0.31,0.747,0.17,0.64,0.20
15037,2016,51I006715,51I006,"WEBBERS FALLS HIGH SCHOOL",53413.01,28814.83,0.09,0.23,0.35,0.792,0.16,0.64,0.20
10764,2014,09I034130,09I034,"WEBSTER ELEMENTARY",56232.00,24091.00,0.08,0.14,0.37,0.790,0.09,0.75,0.16
12530,2015,09I034130,09I034,"WEBSTER ELEMENTARY",59138.17,25086.24,0.08,0.14,0.37,0.688,0.11,0.74,0.15
11755,2014,55I089530,55I089,"WEBSTER MIDDLE SCHOOL",51403.00,48041.00,0.09,0.27,0.47,0.930,0.21,0.56,0.23
13521,2015,55I089530,55I089,"WEBSTER MIDDLE SCHOOL",53011.22,49735.22,0.08,0.27,0.47,0.910,0.22,0.55,0.22
15279,2016,55I089530,55I089,"WEBSTER MIDDLE SCHOOL",53956.08,50805.13,0.08,0.28,0.47,0.920,0.22,0.55,0.23
10991,2014,18I017115,18I017,"WELCH ELEMENTARY",56436.00,40712.00,0.04,0.13,0.25,0.510,0.11,0.77,0.12
12759,2015,18I017115,18I017,"WELCH ELEMENTARY",52897.92,40120.34,0.05,0.15,0.26,0.534,0.13,0.75,0.12
14518,2016,18I017115,18I017,"WELCH ELEMENTARY",53473.23,40865.43,0.04,0.15,0.23,0.550,0.13,0.76,0.11
10993,2014,18I017715,18I017,"WELCH HIGH SCHOOL",56436.00,40712.00,0.04,0.13,0.25,0.520,0.11,0.77,0.12
12761,2015,18I017715,18I017,"WELCH HIGH SCHOOL",52897.92,40120.34,0.05,0.15,0.26,0.529,0.13,0.75,0.12
14520,2016,18I017715,18I017,"WELCH HIGH SCHOOL",53473.23,40865.43,0.04,0.15,0.23,0.454,0.13,0.76,0.11
10992,2014,18I017515,18I017,"WELCH MIDDLE SCHOOL",56436.00,40712.00,0.04,0.13,0.25,0.570,0.11,0.77,0.12
12760,2015,18I017515,18I017,"WELCH MIDDLE SCHOOL",52897.92,40120.34,0.05,0.15,0.26,0.456,0.13,0.75,0.12
14519,2016,18I017515,18I017,"WELCH MIDDLE SCHOOL",53473.23,40865.43,0.04,0.15,0.23,0.469,0.13,0.76,0.11
11564,2014,54I031705,54I031,"WELEETKA HIGH SCHOOL",46510.00,35345.00,0.11,0.28,0.25,0.910,0.12,0.71,0.17
13333,2015,54I031705,54I031,"WELEETKA HIGH SCHOOL",45600.71,35852.17,0.10,0.27,0.37,0.785,0.10,0.71,0.19
15091,2016,54I031705,54I031,"WELEETKA HIGH SCHOOL",47764.17,34050.03,0.12,0.27,0.31,0.940,0.11,0.72,0.17
11563,2014,54I031610,54I031,"WELEETKA JR HIGH SCHOOL",46510.00,35345.00,0.11,0.28,0.25,0.860,0.12,0.71,0.17
13332,2015,54I031610,54I031,"WELEETKA JR HIGH SCHOOL",45600.71,35852.17,0.10,0.27,0.37,0.787,0.10,0.71,0.19
15090,2016,54I031610,54I031,"WELEETKA JR HIGH SCHOOL",47764.17,34050.03,0.12,0.27,0.31,0.895,0.11,0.72,0.17
12011,2014,66I002510,66I002,"WELLS MIDDLE SCHOOL",66319.00,72524.00,0.07,0.10,0.23,0.660,0.18,0.69,0.13
13773,2015,66I002510,66I002,"WELLS MIDDLE SCHOOL",65414.30,79320.92,0.07,0.12,0.27,0.667,0.19,0.69,0.13
15530,2016,66I002510,66I002,"WELLS MIDDLE SCHOOL",68714.42,82258.81,0.05,0.10,0.27,0.713,0.17,0.71,0.12
11354,2014,41I004105,41I004,"WELLSTON ELEMENTARY",50602.00,23401.00,0.06,0.19,0.23,0.610,0.18,0.66,0.17
13123,2015,41I004105,41I004,"WELLSTON ELEMENTARY",57346.07,25340.50,0.06,0.16,0.22,0.596,0.17,0.67,0.16
14883,2016,41I004105,41I004,"WELLSTON ELEMENTARY",58001.15,26674.02,0.08,0.16,0.21,0.575,0.17,0.69,0.14
11356,2014,41I004705,41I004,"WELLSTON HIGH SCHOOL",50602.00,23401.00,0.06,0.19,0.23,0.430,0.18,0.66,0.17
13125,2015,41I004705,41I004,"WELLSTON HIGH SCHOOL",57346.07,25340.50,0.06,0.16,0.22,0.434,0.17,0.67,0.16
14885,2016,41I004705,41I004,"WELLSTON HIGH SCHOOL",58001.15,26674.02,0.08,0.16,0.21,0.440,0.17,0.69,0.14
11355,2014,41I004505,41I004,"WELLSTON MIDDLE SCHOOL",50602.00,23401.00,0.06,0.19,0.23,0.580,0.18,0.66,0.17
13124,2015,41I004505,41I004,"WELLSTON MIDDLE SCHOOL",57346.07,25340.50,0.06,0.16,0.22,0.537,0.17,0.67,0.16
14884,2016,41I004505,41I004,"WELLSTON MIDDLE SCHOOL",58001.15,26674.02,0.08,0.16,0.21,0.618,0.17,0.69,0.14
11639,2014,55I012170,55I012,"WEST FIELD ELEMENTARY",98360.00,71296.00,0.04,0.08,0.20,0.200,0.51,0.45,0.04
13408,2015,55I012170,55I012,"WEST FIELD ELEMENTARY",100166.47,74593.66,0.04,0.08,0.20,0.205,0.51,0.45,0.04
15165,2016,55I012170,55I012,"WEST FIELD ELEMENTARY",101694.02,77419.43,0.03,0.08,0.22,0.214,0.52,0.44,0.04
12268,2014,72I005125,72I005,"WEST INTERMEDIATE ELEMENTARY SCHOOL",99022.00,65097.00,0.05,0.09,0.24,0.320,0.50,0.45,0.05
14030,2015,72I005125,72I005,"WEST INTERMEDIATE ELEMENTARY SCHOOL",100013.78,66258.99,0.05,0.09,0.25,0.331,0.50,0.45,0.05
15790,2016,72I005125,72I005,"WEST INTERMEDIATE ELEMENTARY SCHOOL",101403.17,66782.73,0.04,0.09,0.25,0.330,0.50,0.45,0.05
10880,2014,14I002680,14I002,"WEST JR HIGH SCHOOL",72627.00,41624.00,0.05,0.09,0.26,0.580,0.26,0.65,0.09
12649,2015,14I002680,14I002,"WEST JR HIGH SCHOOL",74017.72,43667.52,0.05,0.09,0.28,0.571,0.26,0.66,0.09
14412,2016,14I002680,14I002,"WEST JR HIGH SCHOOL",74645.48,45730.80,0.04,0.08,0.29,0.582,0.26,0.65,0.08
11741,2014,55I089455,55I089,"WEST NICHOLS HILLS ELEMENTARY",51403.00,48041.00,0.09,0.27,0.47,0.570,0.21,0.56,0.23
13508,2015,55I089455,55I089,"WEST NICHOLS HILLS ELEMENTARY",53011.22,49735.22,0.08,0.27,0.47,0.563,0.22,0.55,0.22
15266,2016,55I089455,55I089,"WEST NICHOLS HILLS ELEMENTARY",53956.08,50805.13,0.08,0.28,0.47,0.638,0.22,0.55,0.23
11659,2014,55I041705,55I041,"WESTERN HEIGHTS HIGH SCHOOL",42246.00,87051.00,0.08,0.24,0.45,0.820,0.10,0.71,0.19
13428,2015,55I041705,55I041,"WESTERN HEIGHTS HIGH SCHOOL",44586.80,93065.43,0.09,0.22,0.46,0.875,0.11,0.70,0.19
15186,2016,55I041705,55I041,"WESTERN HEIGHTS HIGH SCHOOL",45215.77,98680.62,0.08,0.21,0.46,0.874,0.11,0.68,0.21
11657,2014,55I041515,55I041,"WESTERN HEIGHTS MIDDLE SCHOOL",42246.00,87051.00,0.08,0.24,0.45,0.930,0.10,0.71,0.19
13426,2015,55I041515,55I041,"WESTERN HEIGHTS MIDDLE SCHOOL",44586.80,93065.43,0.09,0.22,0.46,0.962,0.11,0.70,0.19
15184,2016,55I041515,55I041,"WESTERN HEIGHTS MIDDLE SCHOOL",45215.77,98680.62,0.08,0.21,0.46,0.945,0.11,0.68,0.21
11585,2014,55I001130,55I001,"WESTERN OAKS ELEMENTARY",62910.00,48980.00,0.06,0.16,0.42,0.950,0.32,0.57,0.11
13354,2015,55I001130,55I001,"WESTERN OAKS ELEMENTARY",63282.81,50214.98,0.06,0.17,0.40,0.969,0.32,0.58,0.11
15112,2016,55I001130,55I001,"WESTERN OAKS ELEMENTARY",63930.75,52049.84,0.06,0.16,0.43,0.930,0.32,0.58,0.10
11593,2014,55I001550,55I001,"WESTERN OAKS MIDDLE SCHOOL",62910.00,48980.00,0.06,0.16,0.42,0.870,0.32,0.57,0.11
13362,2015,55I001550,55I001,"WESTERN OAKS MIDDLE SCHOOL",63282.81,50214.98,0.06,0.17,0.40,0.906,0.32,0.58,0.11
15120,2016,55I001550,55I001,"WESTERN OAKS MIDDLE SCHOOL",63930.75,52049.84,0.06,0.16,0.43,0.893,0.32,0.58,0.10
10883,2014,14I002710,14I002,"WESTMOORE HIGH SCHOOL",72627.00,41624.00,0.05,0.09,0.26,0.360,0.26,0.65,0.09
12652,2015,14I002710,14I002,"WESTMOORE HIGH SCHOOL",74017.72,43667.52,0.05,0.09,0.28,0.349,0.26,0.66,0.09
14416,2016,14I002710,14I002,"WESTMOORE HIGH SCHOOL",74645.48,45730.80,0.04,0.08,0.29,0.370,0.26,0.65,0.08
12004,2014,66I001115,66I001,"WESTSIDE ELEMENTARY",57827.00,35850.00,0.08,0.13,0.33,0.680,0.23,0.67,0.11
13766,2015,66I001115,66I001,"WESTSIDE ELEMENTARY",57093.68,38869.63,0.08,0.13,0.34,0.631,0.22,0.68,0.10
15523,2016,66I001115,66I001,"WESTSIDE ELEMENTARY",57918.72,40598.52,0.06,0.14,0.38,0.615,0.21,0.70,0.09
10627,2014,01I011105,01I011,"WESTVILLE ELEMENTARY",43749.00,21219.00,0.10,0.23,0.33,0.810,0.15,0.58,0.27
12394,2015,01I011105,01I011,"WESTVILLE ELEMENTARY",45205.70,21682.75,0.10,0.24,0.29,0.810,0.13,0.62,0.25
14156,2016,01I011105,01I011,"WESTVILLE ELEMENTARY",47925.28,22296.91,0.09,0.24,0.37,0.823,0.13,0.64,0.22
10630,2014,01I011705,01I011,"WESTVILLE HIGH SCHOOL",43749.00,21219.00,0.10,0.23,0.33,0.730,0.15,0.58,0.27
12396,2015,01I011705,01I011,"WESTVILLE HIGH SCHOOL",45205.70,21682.75,0.10,0.24,0.29,0.691,0.13,0.62,0.25
14158,2016,01I011705,01I011,"WESTVILLE HIGH SCHOOL",47925.28,22296.91,0.09,0.24,0.37,0.714,0.13,0.64,0.22
10629,2014,01I011610,01I011,"WESTVILLE JR HIGH SCHOOL",43749.00,21219.00,0.10,0.23,0.33,0.830,0.15,0.58,0.27
12395,2015,01I011610,01I011,"WESTVILLE JR HIGH SCHOOL",45205.70,21682.75,0.10,0.24,0.29,0.762,0.13,0.62,0.25
14157,2016,01I011610,01I011,"WESTVILLE JR HIGH SCHOOL",47925.28,22296.91,0.09,0.24,0.37,0.807,0.13,0.64,0.22
10628,2014,01I011205,01I011,"WESTVILLE SKELLY ELEMENTARY",43749.00,21219.00,0.10,0.23,0.33,0.900,0.15,0.58,0.27
11742,2014,55I089460,55I089,"WESTWOOD ELEMENTARY",51403.00,48041.00,0.09,0.27,0.47,0.970,0.21,0.56,0.23
11865,2014,60I016125,60I016,"WESTWOOD ELEMENTARY",51532.00,58101.00,0.06,0.31,0.31,0.280,0.48,0.46,0.06
13509,2015,55I089460,55I089,"WESTWOOD ELEMENTARY",53011.22,49735.22,0.08,0.27,0.47,0.730,0.22,0.55,0.22
13628,2015,60I016125,60I016,"WESTWOOD ELEMENTARY",53212.86,59308.01,0.06,0.30,0.29,0.264,0.48,0.47,0.06
15267,2016,55I089460,55I089,"WESTWOOD ELEMENTARY",53956.08,50805.13,0.08,0.28,0.47,0.749,0.22,0.55,0.23
15387,2016,60I016125,60I016,"WESTWOOD ELEMENTARY",53670.52,61039.28,0.07,0.31,0.31,0.279,0.48,0.47,0.05
11202,2014,32I005105,32I005,"WETUMKA ELEMENTARY",42804.00,20239.00,0.11,0.22,0.50,0.790,0.08,0.72,0.20
12971,2015,32I005105,32I005,"WETUMKA ELEMENTARY",42874.64,23782.54,0.10,0.24,0.42,0.835,0.12,0.68,0.20
14730,2016,32I005105,32I005,"WETUMKA ELEMENTARY",44977.28,25453.11,0.10,0.21,0.31,0.836,0.13,0.66,0.20
11203,2014,32I005705,32I005,"WETUMKA HIGH SCHOOL",42804.00,20239.00,0.11,0.22,0.50,0.670,0.08,0.72,0.20
12972,2015,32I005705,32I005,"WETUMKA HIGH SCHOOL",42874.64,23782.54,0.10,0.24,0.42,0.685,0.12,0.68,0.20
14731,2016,32I005705,32I005,"WETUMKA HIGH SCHOOL",44977.28,25453.11,0.10,0.21,0.31,0.793,0.13,0.66,0.20
12038,2014,67I002105,67I002,"WEWOKA ELEMENTARY",34321.00,19046.00,0.15,0.34,0.54,0.890,0.11,0.69,0.20
13800,2015,67I002105,67I002,"WEWOKA ELEMENTARY",35325.64,19468.24,0.13,0.38,0.51,0.880,0.11,0.68,0.21
15557,2016,67I002105,67I002,"WEWOKA ELEMENTARY",37665.29,22633.00,0.15,0.34,0.53,0.880,0.13,0.68,0.20
12041,2014,67I002705,67I002,"WEWOKA HIGH SCHOOL",34321.00,19046.00,0.15,0.34,0.54,0.700,0.11,0.69,0.20
13803,2015,67I002705,67I002,"WEWOKA HIGH SCHOOL",35325.64,19468.24,0.13,0.38,0.51,0.758,0.11,0.68,0.21
15560,2016,67I002705,67I002,"WEWOKA HIGH SCHOOL",37665.29,22633.00,0.15,0.34,0.53,0.750,0.13,0.68,0.20
12039,2014,67I002110,67I002,"WEWOKA LEARNING CENTER",34321.00,19046.00,0.15,0.34,0.54,0.900,0.11,0.69,0.20
13801,2015,67I002110,67I002,"WEWOKA LEARNING CENTER",35325.64,19468.24,0.13,0.38,0.51,0.897,0.11,0.68,0.21
15558,2016,67I002110,67I002,"WEWOKA LEARNING CENTER",37665.29,22633.00,0.15,0.34,0.53,0.904,0.13,0.68,0.20
12040,2014,67I002510,67I002,"WEWOKA MIDDLE SCHOOL",34321.00,19046.00,0.15,0.34,0.54,0.850,0.11,0.69,0.20
13802,2015,67I002510,67I002,"WEWOKA MIDDLE SCHOOL",35325.64,19468.24,0.13,0.38,0.51,0.853,0.11,0.68,0.21
15559,2016,67I002510,67I002,"WEWOKA MIDDLE SCHOOL",37665.29,22633.00,0.15,0.34,0.53,0.910,0.13,0.68,0.20
11743,2014,55I089465,55I089,"WHEELER ELEMENTARY",51403.00,48041.00,0.09,0.27,0.47,1.000,0.21,0.56,0.23
13510,2015,55I089465,55I089,"WHEELER ELEMENTARY",53011.22,49735.22,0.08,0.27,0.47,0.880,0.22,0.55,0.22
15268,2016,55I089465,55I089,"WHEELER ELEMENTARY",53956.08,50805.13,0.08,0.28,0.47,0.910,0.22,0.55,0.23
10987,2014,18C001105,18C001,"WHITE OAK ELEMENTARY",52768.00,109247.00,0.07,0.14,0.27,0.820,0.15,0.73,0.12
12755,2015,18C001105,18C001,"WHITE OAK ELEMENTARY",53223.84,148266.63,0.08,0.12,0.27,0.854,0.15,0.74,0.10
14514,2016,18C001105,18C001,"WHITE OAK ELEMENTARY",52769.28,154971.26,0.07,0.15,0.24,0.870,0.13,0.77,0.09
11347,2014,41C005105,41C005,"WHITE ROCK ELEMENTARY",51331.00,45582.00,0.10,0.16,0.15,0.850,0.15,0.67,0.17
13116,2015,41C005105,41C005,"WHITE ROCK ELEMENTARY",52870.03,45625.87,0.07,0.17,0.19,0.808,0.14,0.70,0.16
14876,2016,41C005105,41C005,"WHITE ROCK ELEMENTARY",52046.29,53501.26,0.09,0.17,0.15,0.818,0.15,0.71,0.15
11118,2014,25C016105,25C016,"WHITEBEAD ELEMENTARY",65745.00,30398.00,0.02,0.11,0.19,0.550,0.25,0.61,0.15
12887,2015,25C016105,25C016,"WHITEBEAD ELEMENTARY",67767.22,32787.90,0.01,0.10,0.24,0.526,0.24,0.61,0.15
14646,2016,25C016105,25C016,"WHITEBEAD ELEMENTARY",67694.02,33936.83,0.02,0.13,0.29,0.582,0.18,0.68,0.14
11190,2014,31C010105,31C010,"WHITEFIELD ELEMENTARY",43420.00,22747.00,0.15,0.18,0.41,0.720,0.20,0.55,0.25
12959,2015,31C010105,31C010,"WHITEFIELD ELEMENTARY",43455.06,21220.56,0.08,0.13,0.25,0.723,0.18,0.60,0.21
14718,2016,31C010105,31C010,"WHITEFIELD ELEMENTARY",49962.05,21265.21,0.11,0.18,0.26,0.659,0.17,0.64,0.19
11341,2014,40I062105,40I062,"WHITESBORO ELEMENTARY",41468.00,18295.00,0.14,0.28,0.27,0.850,0.17,0.70,0.13
13109,2015,40I062105,40I062,"WHITESBORO ELEMENTARY",41990.02,19940.61,0.12,0.15,0.30,0.809,0.16,0.69,0.15
14869,2016,40I062105,40I062,"WHITESBORO ELEMENTARY",42582.07,21306.98,0.11,0.16,0.27,0.911,0.18,0.66,0.15
11342,2014,40I062705,40I062,"WHITESBORO HIGH SCHOOL",41468.00,18295.00,0.14,0.28,0.27,0.820,0.17,0.70,0.13
13110,2015,40I062705,40I062,"WHITESBORO HIGH SCHOOL",41990.02,19940.61,0.12,0.15,0.30,0.734,0.16,0.69,0.15
14870,2016,40I062705,40I062,"WHITESBORO HIGH SCHOOL",42582.07,21306.98,0.11,0.16,0.27,0.714,0.18,0.66,0.15
12193,2014,72I001435,72I001,"WHITMAN ELEMENTARY",56448.00,56175.00,0.09,0.23,0.48,1.140,0.25,0.59,0.15
13955,2015,72I001435,72I001,"WHITMAN ELEMENTARY",57115.75,57723.51,0.09,0.23,0.49,1.144,0.26,0.59,0.15
15712,2016,72I001435,72I001,"WHITMAN ELEMENTARY",58190.81,60320.18,0.08,0.23,0.50,1.039,0.26,0.59,0.15
11521,2014,51I020180,51I020,"WHITTIER ELEMENTARY",45115.00,42486.00,0.09,0.29,0.47,1.020,0.18,0.65,0.17
10962,2014,16I008205,16I008,"WHITTIER ELEMENTARY",54385.00,28862.00,0.10,0.19,0.48,0.620,0.19,0.69,0.12
12730,2015,16I008205,16I008,"WHITTIER ELEMENTARY",55193.79,29845.71,0.10,0.20,0.47,0.680,0.20,0.69,0.11
13290,2015,51I020180,51I020,"WHITTIER ELEMENTARY",47777.43,43516.30,0.09,0.27,0.45,1.000,0.19,0.65,0.16
15048,2016,51I020180,51I020,"WHITTIER ELEMENTARY",46758.25,45526.05,0.09,0.27,0.46,0.909,0.18,0.66,0.16
14490,2016,16I008205,16I008,"WHITTIER ELEMENTARY",55235.61,30828.06,0.09,0.20,0.43,0.697,0.20,0.69,0.11
10905,2014,14I029504,14I029,"WHITTIER MIDDLE SCHOOL",69395.00,55637.00,0.06,0.18,0.32,0.300,0.44,0.49,0.07
12674,2015,14I029504,14I029,"WHITTIER MIDDLE SCHOOL",70620.91,56850.76,0.06,0.18,0.32,0.311,0.44,0.50,0.07
14438,2016,14I029504,14I029,"WHITTIER MIDDLE SCHOOL",71495.25,60163.65,0.05,0.18,0.32,0.306,0.42,0.51,0.07
11407,2014,46C035105,46C035,"WICKLIFFE ELEMENTARY",44174.00,11692.00,0.08,0.28,0.36,0.800,0.08,0.73,0.19
13176,2015,46C035105,46C035,"WICKLIFFE ELEMENTARY",44271.84,11827.47,0.06,0.22,0.32,0.803,0.06,0.75,0.19
14936,2016,46C035105,46C035,"WICKLIFFE ELEMENTARY",45888.01,15309.78,0.10,0.23,0.27,0.802,0.05,0.75,0.20
11301,2014,39I001105,39I001,"WILBURTON ELEMENTARY",59447.00,29642.00,0.11,0.19,0.40,0.620,0.13,0.73,0.14
13069,2015,39I001105,39I001,"WILBURTON ELEMENTARY",53396.39,29423.01,0.09,0.19,0.37,0.717,0.13,0.72,0.14
14829,2016,39I001105,39I001,"WILBURTON ELEMENTARY",54469.02,29782.52,0.08,0.19,0.43,0.665,0.13,0.70,0.17
