RecordNumber,YR,SchoolCode,DistrictCode,Site,Avgincome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS
15169,2016,55I012505,55I012,CIMARRON MIDDLE SCHOOL,101694.0203,77419.4324,0.032740696,0.080982342,0.216113435,0.3138,0.521566195,0.440765135,0.03766867
15170,2016,55I012510,55I012,CHEYENNE MIDDLE SCHOOL,101694.0203,77419.4324,0.032740696,0.080982342,0.216113435,0.1947,0.521566195,0.440765135,0.03766867
15171,2016,55I012515,55I012,SEQUOYAH MIDDLE SCHOOL,101694.0203,77419.4324,0.032740696,0.080982342,0.216113435,0.151,0.521566195,0.440765135,0.03766867
15172,2016,55I012520,55I012,SUMMIT MIDDLE SCHOOL,101694.0203,77419.4324,0.032740696,0.080982342,0.216113435,0.3006,0.521566195,0.440765135,0.03766867
15173,2016,55I012525,55I012,CENTRAL MIDDLE SCHOOL,101694.0203,77419.4324,0.032740696,0.080982342,0.216113435,0.5383,0.521566195,0.440765135,0.03766867
15174,2016,55I012705,55I012,MEMORIAL HIGH SCHOOL,101694.0203,77419.4324,0.032740696,0.080982342,0.216113435,0.239,0.521566195,0.440765135,0.03766867
15175,2016,55I012715,55I012,NORTH HIGH SCHOOL,101694.0203,77419.4324,0.032740696,0.080982342,0.216113435,0.1785,0.521566195,0.440765135,0.03766867
15176,2016,55I012720,55I012,SANTA FE HIGH SCHOOL,101694.0203,77419.4324,0.032740696,0.080982342,0.216113435,0.2716,0.521566195,0.440765135,0.03766867
15177,2016,55I037105,55I037,MILLWOOD ELEMENTARY,70456.3591,49115.5997,0.047826087,0.098601649,0.351515152,1.1444,0.334031852,0.558256496,0.107711651
15178,2016,55I037705,55I037,MILLWOOD HIGH SCHOOL,70456.3591,49115.5997,0.047826087,0.098601649,0.351515152,0.6119,0.334031852,0.558256496,0.107711651
15179,2016,55I041105,55I041,COUNCIL GROVE ELEMENTARY,45215.77325,98680.6208,0.081656497,0.20627572,0.460612691,0.9311,0.113785558,0.677939129,0.208275313
15180,2016,55I041107,55I041,JOHN GLENN ELEMENTARY,45215.77325,98680.6208,0.081656497,0.20627572,0.460612691,0.959,0.113785558,0.677939129,0.208275313
15181,2016,55I041110,55I041,GREENVALE ELEMENTARY,45215.77325,98680.6208,0.081656497,0.20627572,0.460612691,0.9823,0.113785558,0.677939129,0.208275313
15182,2016,55I041115,55I041,WINDS WEST ELEMENTARY,45215.77325,98680.6208,0.081656497,0.20627572,0.460612691,0.8627,0.113785558,0.677939129,0.208275313
15183,2016,55I041120,55I041,BRIDGESTONE ELEMENTARY,45215.77325,98680.6208,0.081656497,0.20627572,0.460612691,0.9396,0.113785558,0.677939129,0.208275313
15184,2016,55I041515,55I041,WESTERN HEIGHTS MIDDLE SCHOOL,45215.77325,98680.6208,0.081656497,0.20627572,0.460612691,0.9447,0.113785558,0.677939129,0.208275313
15185,2016,55I041610,55I041,9TH GRADE CENTER,45215.77325,98680.6208,0.081656497,0.20627572,0.460612691,0.9157,0.113785558,0.677939129,0.208275313
15186,2016,55I041705,55I041,WESTERN HEIGHTS HIGH SCHOOL,45215.77325,98680.6208,0.081656497,0.20627572,0.460612691,0.8735,0.113785558,0.677939129,0.208275313
15187,2016,55I052105,55I052,BARNES ELEMENTARY,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.5964,0.198100044,0.69738326,0.104516696
15188,2016,55I052110,55I052,CLEVELAND BAILEY ELEMENTARY,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.6598,0.198100044,0.69738326,0.104516696
15189,2016,55I052115,55I052,COUNTRY ESTATES ELEMENTARY,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.816,0.198100044,0.69738326,0.104516696
15190,2016,55I052120,55I052,DEL CITY ELEMENTARY,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.8482,0.198100044,0.69738326,0.104516696
15191,2016,55I052130,55I052,EPPERLY HEIGHTS ELEMENTARY,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.8975,0.198100044,0.69738326,0.104516696
15192,2016,55I052135,55I052,PLEASANT HILL EC CTR,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.7796,0.198100044,0.69738326,0.104516696
15193,2016,55I052140,55I052,HIGHLAND PARK ELEMENTARY,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,1,0.198100044,0.69738326,0.104516696
15194,2016,55I052145,55I052,RIDGECREST ELEMENTARY,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.6739,0.198100044,0.69738326,0.104516696
15195,2016,55I052150,55I052,SOLDIER CREEK ELEMENTARY,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.5204,0.198100044,0.69738326,0.104516696
15196,2016,55I052160,55I052,STEED ELEMENTARY,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.7929,0.198100044,0.69738326,0.104516696
15197,2016,55I052165,55I052,TINKER ELEMENTARY,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.5976,0.198100044,0.69738326,0.104516696
15198,2016,55I052170,55I052,TOWNSEND ELEMENTARY,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.6987,0.198100044,0.69738326,0.104516696
15199,2016,55I052185,55I052,PARKVIEW ELEMENTARY,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.6624,0.198100044,0.69738326,0.104516696
15200,2016,55I052190,55I052,SCHWARTZ ELEMENTARY,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.2845,0.198100044,0.69738326,0.104516696
15201,2016,55I052195,55I052,MIDWEST CITY ELEMENTARY,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.8187,0.198100044,0.69738326,0.104516696
15202,2016,55I052505,55I052,CARL ALBERT MIDDLE SCHOOL,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.4865,0.198100044,0.69738326,0.104516696
15203,2016,55I052510,55I052,DEL CREST MIDDLE SCHOOL,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.8777,0.198100044,0.69738326,0.104516696
15204,2016,55I052515,55I052,JARMAN MIDDLE SCHOOL,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.7758,0.198100044,0.69738326,0.104516696
15205,2016,55I052520,55I052,KERR MIDDLE SCHOOL,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.8308,0.198100044,0.69738326,0.104516696
15206,2016,55I052525,55I052,MONRONEY MIDDLE SCHOOL,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.6989,0.198100044,0.69738326,0.104516696
15207,2016,55I052705,55I052,CARL ALBERT HIGH SCHOOL,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.3948,0.198100044,0.69738326,0.104516696
15208,2016,55I052710,55I052,DEL CITY HIGH SCHOOL,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.7628,0.198100044,0.69738326,0.104516696
15209,2016,55I052715,55I052,MIDWEST CITY HIGH SCHOOL,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,0.66,0.198100044,0.69738326,0.104516696
15210,2016,55I053105,55I053,CENTRAL OAK ELEMENTARY,36428.9011,56576.5434,0.103042198,0.311120727,0.601476015,0.9697,0.074636724,0.569352708,0.356010568
15211,2016,55I053505,55I053,CROOKED OAK MIDDLE SCHOOL,36428.9011,56576.5434,0.103042198,0.311120727,0.601476015,0.9902,0.074636724,0.569352708,0.356010568
15212,2016,55I053705,55I053,CROOKED OAK HIGH SCHOOL,36428.9011,56576.5434,0.103042198,0.311120727,0.601476015,0.911,0.074636724,0.569352708,0.356010568
15213,2016,55I088105,55I088,EARL HARRIS ELEMENTARY,44944.23408,8499.9195,0.04614486,0.222743682,0.298245614,0.4974,0.282007896,0.582628314,0.13536379
15214,2016,55I088505,55I088,BETHANY MIDDLE SCHOOL,44944.23408,8499.9195,0.04614486,0.222743682,0.298245614,0.4234,0.282007896,0.582628314,0.13536379
15215,2016,55I088705,55I088,BETHANY HIGH SCHOOL,44944.23408,8499.9195,0.04614486,0.222743682,0.298245614,0.3107,0.282007896,0.582628314,0.13536379
15216,2016,55I089105,55I089,ADAMS ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8901,0.223941125,0.546900646,0.229158229
15217,2016,55I089110,55I089,ARTHUR ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8898,0.223941125,0.546900646,0.229158229
15218,2016,55I089123,55I089,BODINE ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15219,2016,55I089125,55I089,BRITTON ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15220,2016,55I089135,55I089,BUCHANAN ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8881,0.223941125,0.546900646,0.229158229
15221,2016,55I089150,55I089,CESAR CHAVEZ ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8795,0.223941125,0.546900646,0.229158229
15222,2016,55I089154,55I089,CLEVELAND ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.4649,0.223941125,0.546900646,0.229158229
15223,2016,55I089165,55I089,COOLIDGE ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8594,0.223941125,0.546900646,0.229158229
15224,2016,55I089166,55I089,CAPITOL HILL ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15225,2016,55I089170,55I089,F. D. MOON ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15226,2016,55I089195,55I089,EDGEMERE ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.9409,0.223941125,0.546900646,0.229158229
15227,2016,55I089205,55I089,EDWARDS ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15228,2016,55I089215,55I089,EUGENE FIELD ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.84,0.223941125,0.546900646,0.229158229
15229,2016,55I089220,55I089,FILLMORE ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.6502,0.223941125,0.546900646,0.229158229
15230,2016,55I089240,55I089,GATEWOOD ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.7789,0.223941125,0.546900646,0.229158229
15231,2016,55I089244,55I089,GREEN PASTURES ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.9963,0.223941125,0.546900646,0.229158229
15232,2016,55I089251,55I089,GREYSTONE LOWER ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15233,2016,55I089252,55I089,GREYSTONE UPPER ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15234,2016,55I089255,55I089,HAWTHORNE ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.7996,0.223941125,0.546900646,0.229158229
15235,2016,55I089260,55I089,HAYES ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.9907,0.223941125,0.546900646,0.229158229
15236,2016,55I089265,55I089,HERONVILLE ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.7998,0.223941125,0.546900646,0.229158229
15237,2016,55I089268,55I089,HILLCREST ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.9604,0.223941125,0.546900646,0.229158229
15238,2016,55I089270,55I089,HORACE MANN ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.841,0.223941125,0.546900646,0.229158229
15239,2016,55I089273,55I089,JACKSON ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8399,0.223941125,0.546900646,0.229158229
15240,2016,55I089275,55I089,JOHNSON ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.7665,0.223941125,0.546900646,0.229158229
15241,2016,55I089280,55I089,KAISER ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8094,0.223941125,0.546900646,0.229158229
15242,2016,55I089283,55I089,M.L. KING JR. ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15243,2016,55I089295,55I089,LEE ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8413,0.223941125,0.546900646,0.229158229
15244,2016,55I089305,55I089,LINWOOD ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8827,0.223941125,0.546900646,0.229158229
15245,2016,55I089320,55I089,MARK TWAIN ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15246,2016,55I089335,55I089,MONROE ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8096,0.223941125,0.546900646,0.229158229
15247,2016,55I089340,55I089,NICHOLS HILLS ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.4542,0.223941125,0.546900646,0.229158229
15248,2016,55I089343,55I089,NORTH HIGHLAND ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15249,2016,55I089344,55I089,OAKRIDGE ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15250,2016,55I089350,55I089,THELMA R. PARKS ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15251,2016,55I089352,55I089,PARMELEE ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.9098,0.223941125,0.546900646,0.229158229
15252,2016,55I089353,55I089,PIERCE ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8412,0.223941125,0.546900646,0.229158229
15253,2016,55I089360,55I089,PRAIRIE QUEEN ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.7506,0.223941125,0.546900646,0.229158229
15254,2016,55I089365,55I089,PUTNAM HEIGHTS ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.9108,0.223941125,0.546900646,0.229158229
15255,2016,55I089368,55I089,QUAIL CREEK ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.4872,0.223941125,0.546900646,0.229158229
15256,2016,55I089370,55I089,RANCHO VILLAGE ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8805,0.223941125,0.546900646,0.229158229
15257,2016,55I089375,55I089,RIDGEVIEW ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.7024,0.223941125,0.546900646,0.229158229
15258,2016,55I089385,55I089,ROCKWOOD ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15259,2016,55I089395,55I089,SEQUOYAH ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.6987,0.223941125,0.546900646,0.229158229
15260,2016,55I089400,55I089,SHIDLER ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15261,2016,55I089407,55I089,SOUTHERN HILLS ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.841,0.223941125,0.546900646,0.229158229
15262,2016,55I089408,55I089,SPENCER ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.9409,0.223941125,0.546900646,0.229158229
15263,2016,55I089410,55I089,STAND WATIE ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8791,0.223941125,0.546900646,0.229158229
15264,2016,55I089417,55I089,TELSTAR ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15265,2016,55I089440,55I089,VAN BUREN ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8019,0.223941125,0.546900646,0.229158229
15266,2016,55I089455,55I089,WEST NICHOLS HILLS ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.6379,0.223941125,0.546900646,0.229158229
15267,2016,55I089460,55I089,WESTWOOD ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.7494,0.223941125,0.546900646,0.229158229
15268,2016,55I089465,55I089,WHEELER ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.9096,0.223941125,0.546900646,0.229158229
15269,2016,55I089477,55I089,WILLOW BROOK ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15270,2016,55I089480,55I089,WILSON ELEMENTARY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.5,0.223941125,0.546900646,0.229158229
15271,2016,55I089503,55I089,BELLE ISLE MIDDLE SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.4311,0.223941125,0.546900646,0.229158229
15272,2016,55I089508,55I089,CLASSEN MIDDLE SCHOOL OF ADVANCED STUDIES,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.3762,0.223941125,0.546900646,0.229158229
15273,2016,55I089512,55I089,DOUGLASS MIDDLE SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15274,2016,55I089518,55I089,JEFFERSON MIDDLE SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.9298,0.223941125,0.546900646,0.229158229
15275,2016,55I089521,55I089,NORTHEAST MIDDLE SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.9083,0.223941125,0.546900646,0.229158229
15276,2016,55I089522,55I089,ROGERS MIDDLE SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15277,2016,55I089523,55I089,ROOSEVELT MIDDLE SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.9259,0.223941125,0.546900646,0.229158229
15278,2016,55I089525,55I089,TAFT MIDDLE SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8427,0.223941125,0.546900646,0.229158229
15279,2016,55I089530,55I089,WEBSTER MIDDLE SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.9198,0.223941125,0.546900646,0.229158229
15280,2016,55I089535,55I089,JOHN MARSHALL MIDDLE SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8817,0.223941125,0.546900646,0.229158229
15281,2016,55I089540,55I089,OKLAHOMA CENTENNIAL MIDDLE SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15282,2016,55I089705,55I089,CAPITOL HILL HIGH SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.9103,0.223941125,0.546900646,0.229158229
15283,2016,55I089706,55I089,CLASSEN HIGH SCHOOL OF ADVANCED STUDIES,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.2834,0.223941125,0.546900646,0.229158229
15284,2016,55I089707,55I089,DOUGLASS HIGH SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
15285,2016,55I089712,55I089,U. S. GRANT HIGH SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8953,0.223941125,0.546900646,0.229158229
15286,2016,55I089726,55I089,JOHN MARSHALL HIGH SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.7835,0.223941125,0.546900646,0.229158229
15287,2016,55I089750,55I089,OKLAHOMA CENTENNIAL HIGH SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.969,0.223941125,0.546900646,0.229158229
15288,2016,55I089760,55I089,NORTHEAST HIGH SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.7617,0.223941125,0.546900646,0.229158229
15289,2016,55I089765,55I089,NORTHWEST CLASSEN HIGH SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.687,0.223941125,0.546900646,0.229158229
15290,2016,55I089770,55I089,SOUTHEAST HIGH SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8635,0.223941125,0.546900646,0.229158229
15291,2016,55I089780,55I089,STAR SPENCER HIGH SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8883,0.223941125,0.546900646,0.229158229
15292,2016,55I089971,55I089,INDEPENDENCE CHARTER MIDDLE SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.5858,0.223941125,0.546900646,0.229158229
15293,2016,55I089973,55I089,HUPFELD ACADEMY AT WESTERN VILLAGE,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8761,0.223941125,0.546900646,0.229158229
15294,2016,55I089975,55I089,DOVE SCIENCE ACADEMY (OKC),53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8351,0.223941125,0.546900646,0.229158229
15295,2016,55I089977,55I089,SANTA FE SOUTH HIGH SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.8987,0.223941125,0.546900646,0.229158229
15296,2016,55I089978,55I089,HARDING CHARTER PREPARATORY HIGH SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.5094,0.223941125,0.546900646,0.229158229
15297,2016,55I089980,55I089,HARDING FINE ARTS ACADEMY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.541,0.223941125,0.546900646,0.229158229
15298,2016,55I089981,55I089,SANTA FE SOUTH MIDDLE SCHOOL,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.9546,0.223941125,0.546900646,0.229158229
15299,2016,55I089982,55I089,KIPP REACH COLLEGE PREPARATORY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.7655,0.223941125,0.546900646,0.229158229
15300,2016,55I089984,55I089,DOVE SCIENCE ACADEMY ELEMENTARY (OKC),53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,0.7508,0.223941125,0.546900646,0.229158229
15301,2016,55I089986,55I089,HARPER ACADEMY,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,1,0.223941125,0.546900646,0.229158229
