Year,SchoolName,SchoolCode,SchoolType,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,Total
2016,"ALICE ROBERTSON JHS",51I020505,"Middle School",0.1488,0.2117,0.0043,0.1631,0.0000,0.2876,0.1845,699
2014,"BENJAMIN FRANKLIN SCI. ACADEMY",51I020120,"Elementary School",0.0557,0.1382,0.0000,0.3950,0.0018,0.2280,0.1813,557
2015,"BENJAMIN FRANKLIN SCI. ACADEMY",51I020120,"Elementary School",0.0717,0.1000,0.0038,0.3906,0.0038,0.2245,0.2057,530
2016,"BENJAMIN FRANKLIN SCI. ACADEMY",51I020120,"Elementary School",0.0688,0.0937,0.0000,0.3709,0.0038,0.2218,0.2409,523
2014,"CHEROKEE ES",51I020105,"Elementary School",0.0639,0.1142,0.0000,0.4155,0.0000,0.1781,0.2283,219
2015,"CHEROKEE ES",51I020105,"Elementary School",0.0662,0.0919,0.0000,0.4596,0.0000,0.1949,0.1875,272
2016,"CHEROKEE ES",51I020105,"Elementary School",0.0717,0.1019,0.0000,0.4075,0.0000,0.1887,0.2302,265
2014,"CREEK ES",51I020110,"Elementary School",0.1194,0.2746,0.0030,0.0657,0.0000,0.3910,0.1463,335
2015,"CREEK ES",51I020110,"Elementary School",0.0824,0.2794,0.0029,0.0735,0.0000,0.3912,0.1706,340
2016,"CREEK ES",51I020110,"Elementary School",0.0746,0.2388,0.0075,0.0746,0.0000,0.3831,0.2214,402
2014,"GRANT-FOREMAN ES",51I020125,"Elementary School",0.1479,0.2249,0.0030,0.1272,0.0030,0.3047,0.1893,338
2015,"GRANT-FOREMAN ES",51I020125,"Elementary School",0.1746,0.1905,0.0127,0.1111,0.0032,0.3111,0.1968,315
2016,"GRANT-FOREMAN ES",51I020125,"Elementary School",0.1560,0.1330,0.0077,0.1355,0.0000,0.2839,0.2839,391
2014,"HARRIS-JOBE ES",51I020130,"Elementary School",0.0637,0.2010,0.0245,0.2353,0.0000,0.2500,0.2255,204
2015,"HARRIS-JOBE ES",51I020130,"Elementary School",0.0644,0.2129,0.0099,0.2475,0.0000,0.2426,0.2228,202
2014,"IRVING ES",51I020140,"Elementary School",0.3895,0.1868,0.0053,0.0658,0.0000,0.2395,0.1132,380
2015,"IRVING ES",51I020140,"Elementary School",0.4057,0.1990,0.0052,0.0672,0.0000,0.2351,0.0879,387
2016,"IRVING ES",51I020140,"Elementary School",0.4326,0.1476,0.0025,0.0712,0.0000,0.2290,0.1170,393
2014,"MUSKOGEE EC CTR",51I020185,"Elementary School",0.1151,0.1647,0.0060,0.1905,0.0020,0.3155,0.2063,504
2015,"MUSKOGEE EC CTR",51I020185,"Elementary School",0.0877,0.1905,0.0025,0.2180,0.0025,0.3459,0.1529,399
2016,"MUSKOGEE EC CTR",51I020185,"Elementary School",0.1576,0.0201,0.0000,0.0287,0.0000,0.2722,0.5215,349
2014,"MUSKOGEE HS",51I020705,"High School",0.1044,0.2386,0.0057,0.2323,0.0013,0.3038,0.1139,1580
2015,"MUSKOGEE HS",51I020705,"High School",0.1135,0.2188,0.0088,0.2339,0.0013,0.2934,0.1304,1595
2016,"MUSKOGEE HS",51I020705,"High School",0.1156,0.2055,0.0075,0.2049,0.0012,0.2879,0.1774,1601
2014,"PERSHING ES",51I020160,"Elementary School",0.0519,0.2186,0.0191,0.2650,0.0000,0.2541,0.1913,366
2015,"PERSHING ES",51I020160,"Elementary School",0.0574,0.2010,0.0209,0.2794,0.0000,0.2428,0.1984,383
2016,"PERSHING ES",51I020160,"Elementary School",0.0449,0.1418,0.0118,0.2459,0.0024,0.2648,0.2884,423
2014,"SADLER ARTS ACADEMY",51I020170,"Elementary School",0.0797,0.1978,0.0082,0.1951,0.0000,0.3901,0.1291,364
2015,"SADLER ARTS ACADEMY",51I020170,"Elementary School",0.0650,0.1951,0.0054,0.1653,0.0000,0.4444,0.1247,369
2016,"SADLER ARTS ACADEMY",51I020170,"Elementary School",0.0685,0.1781,0.0082,0.1726,0.0000,0.4301,0.1425,365
2014,"TONY GOETZ ES",51I020175,"Elementary School",0.1407,0.2588,0.0025,0.0779,0.0025,0.3643,0.1533,398
2015,"TONY GOETZ ES",51I020175,"Elementary School",0.1300,0.2388,0.0024,0.0686,0.0024,0.3664,0.1915,423
2016,"TONY GOETZ ES",51I020175,"Elementary School",0.1327,0.2168,0.0051,0.0765,0.0000,0.3418,0.2270,392
2014,"WHITTIER ES",51I020180,"Elementary School",0.2072,0.2432,0.0030,0.0931,0.0000,0.3093,0.1441,333
2015,"WHITTIER ES",51I020180,"Elementary School",0.2256,0.1987,0.0034,0.1111,0.0000,0.3064,0.1549,297
2016,"WHITTIER ES",51I020180,"Elementary School",0.2102,0.1763,0.0034,0.0915,0.0000,0.2915,0.2271,295
2014,"CANYON RIDGE IES",09I069145,"Elementary School",0.1008,0.0529,0.0617,0.0453,0.0025,0.6562,0.0806,794
2015,"CANYON RIDGE IES",09I069145,"Elementary School",0.0912,0.0461,0.0676,0.0408,0.0011,0.6781,0.0751,932
2016,"CANYON RIDGE IES",09I069145,"Elementary School",0.1212,0.0524,0.0731,0.0317,0.0033,0.6452,0.0731,916
2014,"MUSTANG CENTENNIAL ES",09I069135,"Elementary School",0.0959,0.0701,0.0258,0.0166,0.0037,0.6771,0.1107,542
2015,"MUSTANG CENTENNIAL ES",09I069135,"Elementary School",0.1071,0.0683,0.0124,0.0264,0.0000,0.6910,0.0947,644
2016,"MUSTANG CENTENNIAL ES",09I069135,"Elementary School",0.1160,0.0763,0.0107,0.0168,0.0015,0.6763,0.1023,655
2014,"MUSTANG CREEK ES",09I069125,"Elementary School",0.0700,0.0500,0.0614,0.0243,0.0057,0.6757,0.1129,700
2015,"MUSTANG CREEK ES",09I069125,"Elementary School",0.0720,0.0537,0.0636,0.0410,0.0071,0.6511,0.1116,708
2016,"MUSTANG CREEK ES",09I069125,"Elementary School",0.0726,0.0464,0.0537,0.0421,0.0058,0.6647,0.1147,689
2014,"MUSTANG EDUCATION CTR",09I069130,"Elementary School",0.0419,0.0587,0.0391,0.0056,0.0028,0.7235,0.1285,358
2015,"MUSTANG EDUCATION CTR",09I069130,"Elementary School",0.0716,0.0487,0.0344,0.0086,0.0000,0.6991,0.1375,349
2016,"MUSTANG EDUCATION CTR",09I069130,"Elementary School",0.0646,0.0523,0.0585,0.0215,0.0000,0.6923,0.1108,325
2014,"MUSTANG ES",09I069105,"Elementary School",0.1034,0.0479,0.0134,0.0192,0.0000,0.7222,0.0939,522
2015,"MUSTANG ES",09I069105,"Elementary School",0.0748,0.0577,0.0128,0.0278,0.0000,0.7115,0.1154,468
2016,"MUSTANG ES",09I069105,"Elementary School",0.0774,0.0489,0.0204,0.0183,0.0000,0.7251,0.1100,491
2014,"MUSTANG HORIZON IES",09I069140,"Elementary School",0.0950,0.0905,0.0148,0.0119,0.0000,0.7359,0.0519,674
2015,"MUSTANG HORIZON IES",09I069140,"Elementary School",0.1043,0.0556,0.0136,0.0190,0.0014,0.7331,0.0732,738
2016,"MUSTANG HORIZON IES",09I069140,"Elementary School",0.1079,0.0553,0.0124,0.0235,0.0028,0.7165,0.0816,723
2014,"MUSTANG HS",09I069705,"High School",0.0914,0.0824,0.0588,0.0375,0.0011,0.6783,0.0506,2670
2015,"MUSTANG HS",09I069705,"High School",0.0953,0.0667,0.0565,0.0403,0.0015,0.6817,0.0579,2727
2016,"MUSTANG HS",09I069705,"High School",0.0883,0.0620,0.0585,0.0463,0.0018,0.6836,0.0596,2854
2014,"MUSTANG LAKEHOMA ES",09I069115,"Elementary School",0.0799,0.0781,0.0052,0.0226,0.0000,0.7448,0.0694,576
2015,"MUSTANG LAKEHOMA ES",09I069115,"Elementary School",0.0668,0.0853,0.0074,0.0148,0.0000,0.7662,0.0594,539
2016,"MUSTANG LAKEHOMA ES",09I069115,"Elementary School",0.0556,0.0741,0.0093,0.0185,0.0000,0.7852,0.0574,540
2014,"MUSTANG MS",09I069505,"Middle School",0.0884,0.0793,0.0198,0.0183,0.0000,0.7378,0.0564,656
2015,"MUSTANG MS",09I069505,"Middle School",0.1048,0.0850,0.0241,0.0198,0.0014,0.7054,0.0595,706
2016,"MUSTANG MS",09I069505,"Middle School",0.1068,0.0863,0.0164,0.0178,0.0000,0.7123,0.0603,730
2014,"MUSTANG NORTH MS",09I069510,"Middle School",0.1108,0.0548,0.0795,0.0522,0.0039,0.6336,0.0652,767
2015,"MUSTANG NORTH MS",09I069510,"Middle School",0.1142,0.0514,0.0891,0.0615,0.0025,0.6186,0.0627,797
2016,"MUSTANG NORTH MS",09I069510,"Middle School",0.1148,0.0510,0.0626,0.0476,0.0035,0.6357,0.0847,862
2014,"MUSTANG TRAILS ES",09I069120,"Elementary School",0.1106,0.0463,0.0497,0.0293,0.0011,0.6772,0.0858,886
2015,"MUSTANG TRAILS ES",09I069120,"Elementary School",0.1152,0.0606,0.0500,0.0212,0.0000,0.6515,0.1015,660
2016,"MUSTANG TRAILS ES",09I069120,"Elementary School",0.1213,0.0649,0.0606,0.0296,0.0014,0.6150,0.1072,709
2014,"MUSTANG VALLEY ES",09I069110,"Elementary School",0.0890,0.0445,0.1071,0.0313,0.0012,0.6522,0.0746,831
2015,"MUSTANG VALLEY ES",09I069110,"Elementary School",0.0761,0.0388,0.0821,0.0209,0.0030,0.6687,0.1104,670
2016,"MUSTANG VALLEY ES",09I069110,"Elementary School",0.0855,0.0391,0.0710,0.0145,0.0014,0.6710,0.1174,690
2015,"PRAIRIE VIEW ES",09I069150,"Elementary School",0.1203,0.0197,0.0987,0.0377,0.0036,0.6194,0.1005,557
2016,"PRAIRIE VIEW ES",09I069150,"Elementary School",0.1189,0.0326,0.0945,0.0375,0.0000,0.6059,0.1107,614
2014,"NASHOBA PUBLIC SCHOOL",64C015105,"Elementary School",0.0204,0.3878,0.0000,0.0204,0.0000,0.5714,0.0000,49
2015,"NASHOBA PUBLIC SCHOOL",64C015105,"Elementary School",0.0000,0.3800,0.0000,0.0000,0.0000,0.6200,0.0000,50
2016,"NASHOBA PUBLIC SCHOOL",64C015105,"Elementary School",0.0323,0.3226,0.0000,0.0000,0.0000,0.6452,0.0000,62
2014,"NAVAJO ES",33I001105,"Elementary School",0.1157,0.0248,0.0083,0.0000,0.0000,0.8430,0.0083,242
2015,"NAVAJO ES",33I001105,"Elementary School",0.1111,0.0222,0.0111,0.0000,0.0074,0.8111,0.0370,270
2016,"NAVAJO ES",33I001105,"Elementary School",0.1111,0.0185,0.0074,0.0000,0.0000,0.8407,0.0222,270
2014,"NAVAJO HS",33I001705,"High School",0.0729,0.0313,0.0208,0.0104,0.0000,0.8438,0.0208,96
2015,"NAVAJO HS",33I001705,"High School",0.0729,0.0313,0.0313,0.0104,0.0000,0.8438,0.0104,96
2016,"NAVAJO HS",33I001705,"High School",0.0980,0.0392,0.0196,0.0098,0.0000,0.8039,0.0294,102
2014,"NAVAJO JHS",33I001610,"Middle School",0.1062,0.0354,0.0177,0.0177,0.0000,0.8142,0.0088,113
2015,"NAVAJO JHS",33I001610,"Middle School",0.0926,0.0278,0.0185,0.0185,0.0000,0.8333,0.0093,108
2016,"NAVAJO JHS",33I001610,"Middle School",0.1261,0.0180,0.0270,0.0180,0.0270,0.7748,0.0090,111
2014,"NEW LIMA ES",67I006110,"Elementary School",0.0204,0.2092,0.0051,0.0459,0.0102,0.4898,0.2194,196
2015,"NEW LIMA ES",67I006110,"Elementary School",0.0251,0.1658,0.0050,0.0251,0.0000,0.4925,0.2864,199
2016,"NEW LIMA ES",67I006110,"Elementary School",0.0222,0.1956,0.0044,0.0400,0.0000,0.4400,0.2978,225
2014,"NEW LIMA HS",67I006705,"High School",0.0440,0.3187,0.0220,0.0659,0.0000,0.4066,0.1429,91
2015,"NEW LIMA HS",67I006705,"High School",0.0753,0.1935,0.0215,0.0538,0.0000,0.4409,0.2151,93
2016,"NEW LIMA HS",67I006705,"High School",0.0481,0.1442,0.0192,0.0192,0.0000,0.4423,0.3269,104
2014,"NEWCASTLE EARLY CHILDHOOD CTR",47I001110,"Elementary School",0.0629,0.1085,0.0043,0.0022,0.0022,0.6009,0.2191,461
2015,"NEWCASTLE EARLY CHILDHOOD CTR",47I001110,"Elementary School",0.0930,0.0782,0.0021,0.0063,0.0000,0.6173,0.2030,473
2016,"NEWCASTLE EARLY CHILDHOOD CTR",47I001110,"Elementary School",0.1096,0.0757,0.0040,0.0040,0.0000,0.5817,0.2251,502
2014,"NEWCASTLE ES",47I001105,"Elementary School",0.0737,0.2263,0.0053,0.0088,0.0018,0.5877,0.0965,570
2015,"NEWCASTLE ES",47I001105,"Elementary School",0.0655,0.2000,0.0067,0.0084,0.0034,0.6118,0.1042,595
2016,"NEWCASTLE ES",47I001105,"Elementary School",0.0685,0.1592,0.0048,0.0080,0.0016,0.6338,0.1242,628
2014,"NEWCASTLE HS",47I001705,"High School",0.0678,0.3446,0.0019,0.0132,0.0019,0.5631,0.0075,531
2015,"NEWCASTLE HS",47I001705,"High School",0.0758,0.2917,0.0019,0.0095,0.0038,0.5909,0.0265,528
2016,"NEWCASTLE HS",47I001705,"High School",0.0810,0.2505,0.0038,0.0094,0.0056,0.5744,0.0753,531
2014,"NEWCASTLE MS",47I001505,"Middle School",0.0861,0.2405,0.0000,0.0025,0.0000,0.5848,0.0861,395
2015,"NEWCASTLE MS",47I001505,"Middle School",0.0856,0.2315,0.0000,0.0046,0.0023,0.5833,0.0926,432
2016,"NEWCASTLE MS",47I001505,"Middle School",0.1002,0.2138,0.0045,0.0045,0.0000,0.5857,0.0913,449
2014,"NEWKIRK ES",36I125105,"Elementary School",0.0281,0.2737,0.0035,0.0175,0.0000,0.6772,0.0000,285
2015,"NEWKIRK ES",36I125105,"Elementary School",0.0265,0.2682,0.0000,0.0166,0.0000,0.6887,0.0000,302
2016,"NEWKIRK ES",36I125105,"Elementary School",0.0248,0.2801,0.0000,0.0142,0.0000,0.6809,0.0000,282
2014,"NEWKIRK HS",36I125705,"High School",0.0308,0.2500,0.0000,0.0038,0.0000,0.7154,0.0000,260
2015,"NEWKIRK HS",36I125705,"High School",0.0319,0.2311,0.0000,0.0120,0.0000,0.7211,0.0040,251
2016,"NEWKIRK HS",36I125705,"High School",0.0293,0.2344,0.0000,0.0110,0.0000,0.7216,0.0037,273
2014,"NEWKIRK MS",36I125505,"Middle School",0.0423,0.2308,0.0000,0.0077,0.0000,0.7192,0.0000,260
2015,"NEWKIRK MS",36I125505,"Middle School",0.0408,0.2857,0.0000,0.0122,0.0000,0.6612,0.0000,245
2016,"NEWKIRK MS",36I125505,"Middle School",0.0410,0.2787,0.0000,0.0041,0.0000,0.6721,0.0041,244
2014,"NEWKIRK-BRAMAN ES",36I125110,"Elementary School",0.0566,0.1132,0.0000,0.0189,0.0000,0.8113,0.0000,53
2015,"NEWKIRK-BRAMAN ES",36I125110,"Elementary School",0.0645,0.1129,0.0000,0.0484,0.0000,0.7581,0.0161,62
2016,"NEWKIRK-BRAMAN ES",36I125110,"Elementary School",0.0612,0.1837,0.0000,0.0000,0.0000,0.7347,0.0204,49
2014,"NINNEKAH ES",26I051105,"Elementary School",0.0521,0.1104,0.0031,0.0245,0.0000,0.8006,0.0092,326
2015,"NINNEKAH ES",26I051105,"Elementary School",0.0559,0.0824,0.0029,0.0265,0.0000,0.8088,0.0235,340
2016,"NINNEKAH ES",26I051105,"Elementary School",0.0526,0.0702,0.0035,0.0140,0.0000,0.8316,0.0281,285
2014,"NINNEKAH JHS",26I051610,"Middle School",0.0405,0.1622,0.0000,0.0135,0.0000,0.7703,0.0135,74
2015,"NINNEKAH JHS",26I051610,"Middle School",0.0921,0.1184,0.0000,0.0000,0.0000,0.7368,0.0526,76
2016,"NINNEKAH MS",26I051510,"Middle School",0.0488,0.0894,0.0000,0.0244,0.0000,0.7967,0.0407,123
2014,"SENIOR HS",26I051705,"High School",0.0299,0.1418,0.0000,0.0149,0.0000,0.8060,0.0075,134
2015,"SENIOR HS",26I051705,"High School",0.0780,0.0780,0.0000,0.0000,0.0000,0.8014,0.0426,141
2016,"SENIOR HS",26I051705,"High School",0.0803,0.0949,0.0000,0.0000,0.0000,0.7883,0.0365,137
2014,"CURTIS INGE MS",14I040510,"Middle School",0.0510,0.1720,0.0064,0.0239,0.0000,0.7468,0.0000,628
2015,"CURTIS INGE MS",14I040510,"Middle School",0.0545,0.1419,0.0050,0.0281,0.0000,0.7673,0.0033,606
2016,"CURTIS INGE MS",14I040510,"Middle School",0.0452,0.1502,0.0081,0.0258,0.0016,0.7609,0.0081,619
2014,"JOHN K. HUBBARD ES",14I040115,"Elementary School",0.0474,0.1540,0.0024,0.0213,0.0024,0.7725,0.0000,422
2015,"JOHN K. HUBBARD ES",14I040115,"Elementary School",0.0691,0.1567,0.0092,0.0392,0.0023,0.7189,0.0046,434
2016,"JOHN K. HUBBARD ES",14I040115,"Elementary School",0.0769,0.1312,0.0113,0.0362,0.0000,0.7421,0.0023,442
2014,"KATHERINE I. DAILY ES",14I040105,"Elementary School",0.0853,0.1348,0.0171,0.0324,0.0034,0.7270,0.0000,586
2015,"KATHERINE I. DAILY ES",14I040105,"Elementary School",0.0748,0.1130,0.0104,0.0139,0.0070,0.7774,0.0035,575
2016,"KATHERINE I. DAILY ES",14I040105,"Elementary School",0.0769,0.1117,0.0073,0.0128,0.0055,0.7637,0.0220,546
2014,"NOBLE HS",14I040705,"High School",0.0441,0.1262,0.0086,0.0208,0.0037,0.7966,0.0000,816
2015,"NOBLE HS",14I040705,"High School",0.0433,0.1480,0.0096,0.0181,0.0012,0.7798,0.0000,831
2016,"NOBLE HS",14I040705,"High School",0.0489,0.1478,0.0131,0.0250,0.0000,0.7640,0.0012,839
2014,"PIONEER INTERMEDIATE ES",14I040110,"Elementary School",0.0427,0.1551,0.0067,0.0270,0.0022,0.7663,0.0000,445
2015,"PIONEER INTERMEDIATE ES",14I040110,"Elementary School",0.0411,0.1763,0.0097,0.0169,0.0024,0.7464,0.0072,414
2016,"PIONEER INTERMEDIATE ES",14I040110,"Elementary School",0.0583,0.1456,0.0049,0.0194,0.0000,0.7621,0.0097,412
2014,"ADAMS ES",14I029110,"Elementary School",0.2745,0.0400,0.0073,0.0473,0.0018,0.5127,0.1164,550
2015,"ADAMS ES",14I029110,"Elementary School",0.3058,0.0141,0.0070,0.0439,0.0018,0.4991,0.1283,569
2016,"ADAMS ES",14I029110,"Elementary School",0.3146,0.0215,0.0099,0.0414,0.0000,0.4851,0.1275,604
2014,"ALCOTT MS",14I029501,"Middle School",0.1482,0.0637,0.0222,0.0471,0.0000,0.6025,0.1163,722
2015,"ALCOTT MS",14I029501,"Middle School",0.1681,0.0583,0.0292,0.0389,0.0000,0.5917,0.1139,720
2016,"ALCOTT MS",14I029501,"Middle School",0.1920,0.0511,0.0221,0.0566,0.0000,0.5539,0.1243,724
2014,"CLEVELAND ES",14I029112,"Elementary School",0.0914,0.0372,0.0220,0.0321,0.0000,0.7090,0.1083,591
2015,"CLEVELAND ES",14I029112,"Elementary School",0.1175,0.0298,0.0265,0.0248,0.0000,0.6871,0.1142,604
2016,"CLEVELAND ES",14I029112,"Elementary School",0.1208,0.0252,0.0268,0.0151,0.0017,0.6711,0.1393,596
2014,"DIMENSIONS ACADEMY",14I029170,"Elementary School",0.0485,0.0388,0.0000,0.1456,0.0097,0.6019,0.1553,103
2014,"DIMENSIONS ACADEMY",14I029740,"High School",0.1164,0.0764,0.0000,0.1745,0.0000,0.5200,0.1127,275
2015,"DIMENSIONS ACADEMY",14I029170,"Elementary School",0.1053,0.1053,0.0000,0.1895,0.0000,0.4842,0.1158,95
2015,"DIMENSIONS ACADEMY",14I029740,"High School",0.1174,0.1032,0.0036,0.1601,0.0000,0.5338,0.0819,281
2016,"DIMENSIONS ACADEMY",14I029170,"Elementary School",0.0532,0.1170,0.0000,0.1170,0.0000,0.5532,0.1596,94
2016,"DIMENSIONS ACADEMY",14I029740,"High School",0.1085,0.1279,0.0039,0.1705,0.0039,0.4767,0.1085,258
2014,"EISENHOWER ES",14I029140,"Elementary School",0.1004,0.0480,0.0195,0.0540,0.0000,0.6522,0.1259,667
2015,"EISENHOWER ES",14I029140,"Elementary School",0.0925,0.0590,0.0144,0.0383,0.0000,0.6635,0.1324,627
2016,"EISENHOWER ES",14I029140,"Elementary School",0.1148,0.0623,0.0164,0.0410,0.0049,0.6180,0.1426,610
2014,"IRVING MS",14I029500,"Middle School",0.0984,0.0644,0.0269,0.1019,0.0035,0.5984,0.1066,854
2015,"IRVING MS",14I029500,"Middle School",0.1031,0.0564,0.0270,0.1043,0.0025,0.5742,0.1325,815
2016,"IRVING MS",14I029500,"Middle School",0.1163,0.0582,0.0251,0.0867,0.0023,0.5450,0.1665,877
2014,"JACKSON ES",14I029115,"Elementary School",0.2574,0.0527,0.0084,0.0802,0.0000,0.4958,0.1055,474
2015,"JACKSON ES",14I029115,"Elementary School",0.2863,0.0290,0.0058,0.0658,0.0000,0.4952,0.1180,517
2016,"JACKSON ES",14I029115,"Elementary School",0.2914,0.0342,0.0090,0.0755,0.0000,0.4604,0.1295,556
2014,"JEFFERSON ES",14I029120,"Elementary School",0.1474,0.0289,0.0053,0.0500,0.0000,0.6211,0.1474,380
2015,"JEFFERSON ES",14I029120,"Elementary School",0.1342,0.0211,0.0079,0.0526,0.0000,0.6316,0.1526,380
2016,"JEFFERSON ES",14I029120,"Elementary School",0.1155,0.0289,0.0079,0.0551,0.0000,0.6562,0.1365,381
2014,"KENNEDY ES",14I029122,"Elementary School",0.1266,0.0558,0.0258,0.1266,0.0000,0.4957,0.1695,466
2015,"KENNEDY ES",14I029122,"Elementary School",0.1401,0.0523,0.0309,0.1211,0.0000,0.5107,0.1449,421
2016,"KENNEDY ES",14I029122,"Elementary School",0.1432,0.0373,0.0187,0.1535,0.0021,0.4668,0.1784,482
2014,"LAKEVIEW ES",14I029107,"Elementary School",0.0847,0.0424,0.0085,0.0042,0.0042,0.7373,0.1186,236
2015,"LAKEVIEW ES",14I029107,"Elementary School",0.0884,0.0651,0.0047,0.0047,0.0000,0.7163,0.1209,215
2016,"LAKEVIEW ES",14I029107,"Elementary School",0.0812,0.0863,0.0051,0.0000,0.0000,0.6954,0.1320,197
2014,"LINCOLN ES",14I029125,"Elementary School",0.1040,0.0428,0.0367,0.0428,0.0000,0.5749,0.1988,327
2015,"LINCOLN ES",14I029125,"Elementary School",0.1258,0.0484,0.0290,0.0484,0.0000,0.5065,0.2419,310
2016,"LINCOLN ES",14I029125,"Elementary School",0.1291,0.0464,0.0364,0.0762,0.0000,0.4536,0.2583,302
2014,"LONGFELLOW MS",14I029502,"Middle School",0.0981,0.0635,0.0159,0.0519,0.0000,0.6768,0.0938,693
2015,"LONGFELLOW MS",14I029502,"Middle School",0.0872,0.0510,0.0174,0.0550,0.0027,0.6725,0.1141,745
2016,"LONGFELLOW MS",14I029502,"Middle School",0.0973,0.0437,0.0155,0.0663,0.0014,0.6544,0.1213,709
2014,"MADISON ES",14I029130,"Elementary School",0.1514,0.0596,0.0757,0.0826,0.0000,0.5115,0.1193,436
2015,"MADISON ES",14I029130,"Elementary School",0.1318,0.0588,0.0918,0.0988,0.0000,0.4659,0.1529,425
2016,"MADISON ES",14I029130,"Elementary School",0.1259,0.0444,0.0642,0.1259,0.0049,0.4914,0.1432,405
2014,"MCKINLEY ES",14I029135,"Elementary School",0.0756,0.0481,0.0378,0.0206,0.0000,0.6770,0.1409,291
2015,"MCKINLEY ES",14I029135,"Elementary School",0.0785,0.0580,0.0205,0.0239,0.0000,0.6724,0.1468,293
2016,"MCKINLEY ES",14I029135,"Elementary School",0.0748,0.0498,0.0187,0.0125,0.0000,0.6760,0.1682,321
2014,"MONROE ES",14I029150,"Elementary School",0.1593,0.0466,0.0098,0.0417,0.0000,0.6152,0.1275,408
2015,"MONROE ES",14I029150,"Elementary School",0.1503,0.0661,0.0091,0.0342,0.0000,0.6241,0.1162,439
2016,"MONROE ES",14I029150,"Elementary School",0.1503,0.0592,0.0046,0.0387,0.0000,0.6128,0.1344,439
2014,"NORMAN HS",14I029705,"High School",0.1021,0.0762,0.0328,0.0862,0.0005,0.6249,0.0772,1890
2015,"NORMAN HS",14I029705,"High School",0.1130,0.0683,0.0266,0.0803,0.0015,0.6180,0.0924,1992
2016,"NORMAN HS",14I029705,"High School",0.1184,0.0635,0.0235,0.0840,0.0010,0.5917,0.1179,2001
2014,"NORMAN NORTH HS",14I029710,"High School",0.0880,0.0597,0.0404,0.0377,0.0022,0.6807,0.0912,2227
2015,"NORMAN NORTH HS",14I029710,"High School",0.1001,0.0557,0.0409,0.0400,0.0013,0.6493,0.1127,2298
2016,"NORMAN NORTH HS",14I029710,"High School",0.1034,0.0492,0.0421,0.0374,0.0004,0.6434,0.1241,2378
2014,"RONALD REAGAN ES",14I029151,"Elementary School",0.0946,0.0212,0.0367,0.0927,0.0000,0.6023,0.1525,518
2015,"RONALD REAGAN ES",14I029151,"Elementary School",0.1215,0.0276,0.0350,0.0792,0.0018,0.5488,0.1860,543
2016,"RONALD REAGAN ES",14I029151,"Elementary School",0.1160,0.0404,0.0158,0.0703,0.0000,0.5589,0.1986,569
2014,"ROOSEVELT ES",14I029153,"Elementary School",0.0741,0.0415,0.0474,0.0237,0.0000,0.7067,0.1067,675
2015,"ROOSEVELT ES",14I029153,"Elementary School",0.0759,0.0334,0.0516,0.0228,0.0000,0.6935,0.1229,659
2016,"ROOSEVELT ES",14I029153,"Elementary School",0.0832,0.0345,0.0518,0.0188,0.0000,0.6656,0.1460,637
2014,"TRUMAN ES",14I029155,"Elementary School",0.1207,0.0472,0.0499,0.0315,0.0026,0.6404,0.1076,381
2015,"TRUMAN ES",14I029155,"Elementary School",0.1040,0.0421,0.0520,0.0272,0.0000,0.6460,0.1287,404
2016,"TRUMAN ES",14I029155,"Elementary School",0.1205,0.0386,0.0578,0.0434,0.0000,0.6145,0.1253,415
2014,"TRUMAN PRIMARY SCHOOL",14I029165,"Elementary School",0.1320,0.0483,0.0446,0.0446,0.0019,0.6190,0.1097,538
2015,"TRUMAN PRIMARY SCHOOL",14I029165,"Elementary School",0.1565,0.0515,0.0477,0.0324,0.0057,0.6126,0.0935,524
2016,"TRUMAN PRIMARY SCHOOL",14I029165,"Elementary School",0.1687,0.0402,0.0562,0.0281,0.0060,0.6024,0.0984,498
2014,"WASHINGTON ES",14I029160,"Elementary School",0.0624,0.0526,0.0429,0.0331,0.0000,0.6881,0.1209,513
2015,"WASHINGTON ES",14I029160,"Elementary School",0.0804,0.0561,0.0505,0.0411,0.0000,0.6523,0.1196,535
2016,"WASHINGTON ES",14I029160,"Elementary School",0.1053,0.0327,0.0544,0.0309,0.0018,0.6443,0.1307,551
2014,"WHITTIER MS",14I029504,"Middle School",0.1154,0.0394,0.0492,0.0340,0.0054,0.6261,0.1306,1118
2015,"WHITTIER MS",14I029504,"Middle School",0.1053,0.0460,0.0442,0.0372,0.0027,0.6593,0.1053,1130
2016,"WHITTIER MS",14I029504,"Middle School",0.1196,0.0482,0.0500,0.0384,0.0009,0.6393,0.1036,1120
2014,"WILSON ES",14I029145,"Elementary School",0.1530,0.0597,0.0000,0.0299,0.0000,0.5634,0.1940,268
2015,"WILSON ES",14I029145,"Elementary School",0.1871,0.0396,0.0000,0.0432,0.0000,0.5755,0.1547,278
2016,"WILSON ES",14I029145,"Elementary School",0.1304,0.0590,0.0062,0.0590,0.0000,0.5652,0.1801,322
2014,"NORTH ROCK CREEK PUBLIC SCHOOL",63C010105,"Elementary School",0.0848,0.2647,0.0035,0.0138,0.0017,0.5536,0.0779,578
2015,"NORTH ROCK CREEK PUBLIC SCHOOL",63C010105,"Elementary School",0.0687,0.2388,0.0034,0.0189,0.0017,0.5653,0.1031,582
