,Year,CountyCode,DistrictCode_x,SiteCode,SchoolCode,DistrictName,SchoolName,Overall_LetterGrade,ReportCardType,DistrictCode_y,Site,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE
4287,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4288,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4289,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4290,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4291,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4292,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4293,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4294,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4295,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4296,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4297,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4298,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4299,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4300,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4301,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4302,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4303,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4304,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4305,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4306,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4307,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4308,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4309,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4310,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4311,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4312,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4313,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4314,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4315,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4316,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4317,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4318,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4319,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4320,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4321,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4322,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4323,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4324,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4325,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4326,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4327,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4328,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4329,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4330,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4331,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4332,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4333,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4334,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4335,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4336,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4337,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4338,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4339,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4340,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4341,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4342,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4343,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4344,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4345,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4346,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4347,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4348,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4349,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4350,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4351,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4352,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4353,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4354,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4355,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4356,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4357,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4358,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4359,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4360,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4361,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4362,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4363,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4364,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4365,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4366,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4367,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4368,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4369,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4370,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4371,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4372,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4373,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4374,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4375,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4376,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4377,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4378,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4379,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4380,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4381,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4382,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4383,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4384,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4385,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4386,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4387,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4388,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4389,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4390,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4391,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4392,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4393,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4394,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4395,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4396,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4397,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4398,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4399,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4400,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4401,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4402,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4403,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4404,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4405,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4406,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4407,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4408,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4409,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4410,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4411,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4412,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4413,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4414,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4415,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4416,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4417,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4418,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4419,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4420,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4421,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4422,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4423,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4424,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4425,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4426,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4427,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4428,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4429,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4430,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4431,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4432,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4433,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4434,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4435,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4436,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4437,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4438,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4439,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4440,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4441,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4442,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4443,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4444,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4445,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4446,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4447,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4448,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4449,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4450,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4451,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4452,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4453,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4454,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4455,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4456,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4457,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4458,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4459,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4460,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4461,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4462,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4463,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4464,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4465,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4466,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4467,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4468,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4469,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4470,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4471,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4472,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4473,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4474,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4475,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4476,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4477,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4478,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4479,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4480,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4481,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4482,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4483,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4484,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4485,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4486,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4487,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4488,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4489,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4490,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4491,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4492,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4493,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4494,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4495,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4496,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4497,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4498,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
