,Year,CountyName,DistrictName,SchoolName,SchoolCode,IndexScore,LetterGrade,DistrictCode,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,SchoolType,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,6_Math_Below_Satisfactory,6_Math_Satisfactory,6_Reading_Advanced,6_Reading_Below_Satisfactory,6_Reading_Satisfactory,7_Geography_Advanced,7_Geography_Below_Satisfactory,7_Geography_Satisfactory,7_Math_Advanced,7_Math_Below_Satisfactory,7_Math_Satisfactory,7_Reading_Advanced,7_Reading_Below_Satisfactory,7_Reading_Satisfactory,8_History_Advanced,8_History_Below_Satisfactory,8_History_Satisfactory,8_Math_Advanced,8_Math_Below_Satisfactory,8_Math_Satisfactory,8_Reading_Advanced,8_Reading_Below_Satisfactory,8_Reading_Satisfactory,8_Science_Advanced,8_Science_Below_Satisfactory,8_Science_Satisfactory,8_Writing_Advanced,8_Writing_Below_Satisfactory,8_Writing_Satisfactory,Performance_Multiplier,GrowthMultiplier,BottomGrowth_Multiplier,TotalBonusPoints,OveralSchoolGrade,ELA_ExamCounty,ELA_GrowthIndex,Math_ExamCounty,Math_GrowthIndex,Science_ExamCounty,Science_GrowthIndex,SocialStudies_ExamCounty,SocialStudies_GrowthIndex,Writing_ExamCounty,Writing_GrowthIndex,Overall_ExamCounty,Overall_GrowthIndex,ELA_ExamCount_bq,ELA_GrowthIndex_bq,Math_ExamCount_bq,Math_GrowthIndex_bq,OverallExamCount_bq,OverallGrowthIndex_bq,AttendenceRate,DropOutRate,DropOutRate_Bonus,LowPerfm_Grade8,LowPerfm_Grade8_Bonus,CollegeEntranceExam_Performance,CollegeEntranceExam_Bonus,EOIPerformanceRate,EOIPerformanceRate_Bonus,AchievedGrowthTarget,AchievedGrowthTarget_Bonus,LetterGradeGroup
1515,2016,CREEK,MANNFORD,MANNFORD MS,19I003500,82.0,B-,19I003,58558.02,28034.24,0.05,0.13,0.4,0.669,0.14,0.7,0.15,359.0,17.91,42397.81,0.084,14.45,3.0,0.75,0.5,2.0,Middle School,0.0418,0.1476,0.0056,0.0056,0.0,0.7187,0.0808,0.19,0.6399,0.032,0.2,0.768,0.2911,0.29,0.4189,0.2088,0.13,0.6612,0.2208,0.08,0.6992,0.534,0.11,0.35600000000000004,0.3969,0.19,0.4131,0.228,0.05,0.722,0.132,0.34,0.528,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,78.0,322.0,87.0,321.0,78.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,643.0,82.0,80.0,70.0,80.0,49.0,160.0,59.0,0.94,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
1519,2016,MUSKOGEE,HILLDALE,HILLDALE MS,51I029505,82.0,B-,51I029,68612.7,25525.34,0.06,0.09,0.23,0.531,0.26,0.66,0.08,414.0,21.55,43898.63,0.281,14.49,2.17,1.0,1.36,1.0,Middle School,0.0411,0.4686,0.0048,0.0386,0.0,0.4275,0.0193,0.24,0.6156,0.0616,0.23,0.7084,0.63,0.1,0.27,0.2958,0.13,0.5742,0.1566,0.13,0.7134,0.2262,0.22,0.5538,0.4559,0.03,0.5141,0.2139,0.07,0.7161,0.3999,0.07,0.5301,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,86.0,384.0,82.0,384.0,83.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,768.0,82.0,96.0,49.0,96.0,50.0,192.0,49.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
1521,2016,OKLAHOMA,PUTNAM CITY,COOPER MS,55I001520,79.0,C+,55I001,63930.75,52049.84,0.06,0.16,0.43,0.773,0.32,0.58,0.1,611.0,40.77,47197.06,0.233,9.07,5.0,2.0,4.88,2.0,Middle School,0.1375,0.0196,0.0589,0.3928,0.0016,0.293,0.0966,0.26,0.518,0.036000000000000004,0.28,0.684,0.4346,0.18,0.3854,0.1909,0.17,0.6391,0.2604,0.16,0.5796,0.33,0.25,0.42,0.1404,0.22,0.6396,0.1653,0.13,0.7047,0.1134,0.37,0.5166,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,78.0,535.0,79.0,532.0,84.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1067.0,81.0,133.0,42.0,132.0,65.0,265.0,54.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1522,2016,WASHINGTON,DEWEY,DEWEY MS,74I007510,72.0,C-,74I007,56118.49,24163.97,0.06,0.15,0.34,0.601,0.12,0.77,0.12,281.0,16.03,41072.37,0.212,11.4,2.36,1.0,0.66,1.34,Middle School,0.0463,0.2135,0.0,0.0356,0.0,0.6477,0.0569,0.17,0.5146,0.081,0.19,0.7290000000000001,0.114,0.43,0.456,0.0869,0.21,0.7031,0.0462,0.34,0.6138,0.1064,0.44,0.4536,0.3827,0.11,0.5073,0.2852,0.08,0.6348,0.126,0.3,0.574,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,8.0,79.0,273.0,73.0,273.0,79.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,546.0,76.0,68.0,32.0,68.0,49.0,136.0,40.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1523,2016,CHEROKEE,HULBERT,HULBERT JR-SR HS (JR),11I016615,67.0,D+,11I016,47744.82,21549.12,0.07,0.13,0.33,0.7390000000000001,0.17,0.68,0.14,88.0,3.0,45317.0,0.33299999999999996,12.33,0.0,0.5,0.33,0.5,Middle School,0.1023,0.5795,0.0,0.0,0.0,0.2727,0.0455,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.0312,0.61,0.3588,0.0,0.36,0.64,0.0,0.33,0.67,0.134,0.33,0.536,0.0611,0.53,0.4089,0.0511,0.27,0.6789,0.1449,0.37,0.4851,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,76.0,77.0,70.0,77.0,61.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,154.0,66.0,19.0,47.0,19.0,63.0,38.0,55.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
1524,2016,COMANCHE,ELGIN,ELGIN MS,16I016505,79.0,C+,16I016,91269.07,31327.26,0.04,0.06,0.19,0.364,0.27,0.63,0.09,670.0,30.95,42028.43,0.313,12.25,4.86,1.0,1.64,2.0,Middle School,0.1284,0.0866,0.0075,0.0373,0.0045,0.6328,0.103,0.18,0.5986,0.0858,0.22,0.6942,0.3948,0.16,0.4452,0.2324,0.17,0.5976,0.1548,0.14,0.7052,0.2625,0.25,0.4875,0.1125,0.25,0.6375,0.3008,0.06,0.6392,0.22399999999999998,0.2,0.5760000000000001,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,82.0,581.0,81.0,579.0,77.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1160.0,79.0,144.0,57.0,144.0,41.0,288.0,49.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1526,2016,PITTSBURG,HARTSHORNE,HARTSHORNE MS,61I001510,71.0,C-,61I001,68974.61,22532.64,0.05,0.14,0.32,0.5579999999999999,0.16,0.71,0.13,181.0,12.31,44488.02,0.395,15.08,1.29,0.41,0.33,1.0,Middle School,0.0387,0.5414,0.0,0.0166,0.0,0.3481,0.0552,0.14,0.6708,0.0234,0.22,0.7566,0.068,0.6,0.332,0.0426,0.29,0.6674,0.1065,0.29,0.6035,0.32,0.2,0.48,0.2432,0.24,0.5168,0.08800000000000001,0.2,0.7120000000000001,0.136,0.2,0.664,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.17162471395881,24.82837528604119,8.302059496567505,72.18764302059496,144.0,72.0,143.0,75.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,287.0,74.0,36.0,44.0,35.0,60.0,71.0,52.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1533,2016,CLEVELAND,NORMAN,WHITTIER MS,14I029504,88.0,B+,14I029,71495.25,60163.65,0.05,0.18,0.32,0.306,0.42,0.51,0.07,1120.0,50.34,45503.9,0.28,11.91,8.25,3.0,3.0,3.95,Middle School,0.1196,0.0482,0.05,0.0384,0.0009,0.6393,0.1036,0.07,0.3813,0.129,0.14,0.731,0.5394,0.13,0.3306,0.1886,0.18,0.6314,0.2492,0.11,0.6408,0.6231,0.07,0.3069,0.1139,0.33,0.5561,0.2976,0.07,0.6324,0.4488,0.12,0.4312,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,89.0,1018.0,86.0,1005.0,86.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,2023.0,86.0,254.0,60.0,251.0,57.0,505.0,58.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
1534,2016,GARFIELD,ENID,DEWITT WALLER MS,24I057515,78.0,C+,24I057,59926.04,36582.45,0.06,0.14,0.33,0.5429999999999999,0.22,0.64,0.15,718.0,29.3,46330.02,0.35100000000000003,15.52,7.67,2.14,1.56,1.92,Middle School,0.1226,0.0251,0.0279,0.0404,0.0362,0.6546,0.0933,0.14,0.645,0.0656,0.18,0.7544,0.2046,0.34,0.4554,0.1125,0.25,0.6375,0.2314,0.11,0.6586,0.2139,0.31,0.4761,0.0636,0.47,0.4664,0.22,0.12,0.66,0.1917,0.29,0.5183,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,69.0,610.0,82.0,609.0,75.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1219.0,79.0,152.0,52.0,151.0,50.0,303.0,51.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1537,2016,OKLAHOMA,OKLAHOMA CITY,DOUGLASS MS,55I089512,36.0,F,55I089,53956.08,50805.13,0.08,0.28,0.47,1.0,0.22,0.55,0.23,252.0,15.06,49486.46,0.254,9.22,3.0,0.5,2.43,1.47,Middle School,0.0556,0.0278,0.0079,0.8294,0.004,0.0556,0.0198,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.009000000000000001,0.7,0.29100000000000004,0.0,0.71,0.29,0.0141,0.53,0.4559,0.0,0.91,0.09,0.0084,0.58,0.4116,0.0,0.56,0.44,0.0245,0.51,0.4655,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,2.0,49.0,161.0,43.0,157.0,40.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,318.0,42.0,39.0,28.0,38.0,32.0,77.0,30.0,0.93,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
1539,2016,LINCOLN,MEEKER,MEEKER MS,41I095505,68.0,D+,41I095,69693.88,23814.47,0.05,0.11,0.2,0.621,0.19,0.67,0.14,166.0,10.57,40957.44,0.162,11.51,1.71,1.0,2.34,1.36,Middle School,0.0663,0.1627,0.006,0.006,0.0,0.6747,0.0843,0.19,0.6561,0.013000000000000001,0.35,0.637,0.155,0.5,0.345,0.2356,0.24,0.5244,0.0448,0.36,0.5952,0.0928,0.42,0.4872,0.0184,0.54,0.4416,0.077,0.23,0.693,0.0585,0.55,0.3915,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,62.0,148.0,69.0,148.0,78.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,296.0,73.0,37.0,35.0,37.0,49.0,74.0,42.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
1541,2016,WOODWARD,WOODWARD,WOODWARD MS,77I001505,68.0,D+,77I001,70805.66,54937.38,0.04,0.13,0.24,0.61,0.19,0.68,0.13,579.0,34.28,43105.59,0.209,10.34,4.0,1.71,1.86,2.0,Middle School,0.2366,0.0328,0.0086,0.0086,0.0035,0.6788,0.0311,0.31,0.5727,0.0118,0.41,0.5782,0.0972,0.46,0.4428,0.0756,0.37,0.5544,0.1148,0.18,0.7052,0.0658,0.53,0.4042,0.055,0.45,0.495,0.1892,0.14,0.6708,0.1836,0.32,0.4964,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,68.0,506.0,76.0,507.0,65.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1013.0,70.0,126.0,52.0,126.0,40.0,252.0,46.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
1545,2016,CARTER,DICKSON,DICKSON MS,10I077510,74.0,C,10I077,66259.98,31328.93,0.08,0.11,0.28,0.568,0.2,0.7,0.11,303.0,15.43,41609.98,0.34299999999999997,13.61,1.25,0.29,0.25,2.25,Middle School,0.0462,0.2211,0.0,0.0099,0.0,0.637,0.0858,0.24,0.7144,0.0,0.22,0.78,0.0924,0.56,0.3476,0.1134,0.19,0.6966,0.1044,0.13,0.7656,0.1475,0.41,0.4425,0.0459,0.49,0.4641,0.16399999999999998,0.18,0.6559999999999999,0.1679,0.27,0.5621,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,79.0,265.0,80.0,266.0,69.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,531.0,75.0,65.0,58.0,65.0,46.0,130.0,52.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1548,2016,OKLAHOMA,HARRAH,HARRAH MS,55I007505,78.0,C+,55I007,65434.34,37572.45,0.04,0.12,0.24,0.534,0.19,0.7,0.11,453.0,23.06,44559.23,0.23199999999999998,17.45,4.0,1.0,0.5,1.16,Middle School,0.0618,0.2362,0.0088,0.0265,0.0,0.6512,0.0155,0.16,0.6804,0.0656,0.18,0.7544,0.3696,0.23,0.4004,0.3069,0.07,0.6231,0.3572,0.06,0.5828,0.2448,0.32,0.4352,0.066,0.34,0.594,0.2457,0.09,0.6643,0.0793,0.39,0.5307,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,8.0,76.0,393.0,83.0,393.0,77.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,786.0,80.0,98.0,56.0,98.0,48.0,196.0,52.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1549,2016,CADDO,ANADARKO,ANADARKO MS,08I020510,76.0,C,08I020,53555.52,17880.33,0.14,0.31,0.44,0.83,0.18,0.68,0.14,411.0,24.23,42444.05,0.425,14.98,2.0,2.0,1.63,2.2,Middle School,0.1922,0.5839,0.0024,0.0316,0.0024,0.1873,0.0,0.33,0.5293,0.0055,0.45,0.5445,0.2849,0.23,0.4851,0.138,0.31,0.552,0.1264,0.21,0.6636,0.0648,0.46,0.4752,0.042,0.4,0.5579999999999999,0.168,0.2,0.632,0.0885,0.41,0.5015,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,72.0,350.0,73.0,350.0,77.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,700.0,75.0,87.0,55.0,87.0,72.0,174.0,64.0,0.94,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1550,2016,DELAWARE,JAY,JAY MS,21I001505,65.0,D,21I001,43602.44,31146.59,0.11,0.31,0.37,0.775,0.11,0.68,0.21,360.0,21.16,44804.04,0.095,14.56,2.79,1.0,0.0,1.0,Middle School,0.0861,0.4,0.0444,0.0,0.0,0.2806,0.1889,0.35,0.5525,0.0051,0.49,0.5049,0.1296,0.46,0.4104,0.102,0.32,0.578,0.0949,0.27,0.6351,0.0576,0.52,0.4224,0.0848,0.47,0.4452,0.1296,0.19,0.6804,0.024,0.52,0.456,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,4.0,59.0,319.0,69.0,319.0,66.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,638.0,67.0,79.0,49.0,79.0,52.0,158.0,51.0,0.94,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
1551,2016,DEWEY,SEILING,SEILING JR-SR HS (JR),22I008615,67.0,D+,22I008,71952.99,221673.59,0.03,0.14,0.36,0.505,0.18,0.69,0.13,103.0,6.58,46484.56,0.293,17.19,1.57,0.29,0.43,0.5,Middle School,0.0485,0.1165,0.0,0.0,0.0,0.7864,0.0485,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.1564,0.32,0.5236,0.1078,0.23,0.6622,0.0612,0.32,0.6188,0.0,0.64,0.36,0.0324,0.64,0.3276,0.043,0.14,0.8170000000000001,0.0576,0.36,0.5824,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,69.0,52.0,75.0,86.0,66.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,138.0,70.0,12.0,42.0,21.0,48.0,33.0,45.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
1552,2016,GARVIN,PAULS VALLEY,PAULS VALLEY JHS,25I018610,82.0,B-,25I018,52454.32,31592.89,0.06,0.21,0.35,0.684,0.18,0.64,0.18,301.0,16.68,42529.38,0.262,11.71,2.99,1.0,1.5,1.7,Middle School,0.2259,0.1728,0.0199,0.0532,0.0,0.5282,0.0,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.0935,0.45,0.4565,0.16399999999999998,0.18,0.6559999999999999,0.16399999999999998,0.18,0.6559999999999999,0.1344,0.36,0.5056,0.2992,0.12,0.5808,0.3528,0.02,0.6272,0.2291,0.21,0.5609,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,76.0,154.0,83.0,259.0,86.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,413.0,85.0,38.0,58.0,64.0,70.0,102.0,66.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
1553,2016,GRADY,BRIDGE CREEK,BRIDGE CREEK MS,26I095505,93.0,A,26I095,74057.32,27332.16,0.04,0.07,0.27,0.478,0.14,0.76,0.1,299.0,16.86,42759.85,0.051,14.03,2.14,1.0,1.0,1.33,Middle School,0.0702,0.0502,0.0033,0.0067,0.0,0.7793,0.0903,0.01,0.5841,0.043,0.14,0.8170000000000001,0.408,0.15,0.442,0.2304,0.04,0.7296,0.2392,0.08,0.6808,0.1633,0.29,0.5467,0.3999,0.07,0.5301,0.2688,0.04,0.6912,0.1368,0.28,0.5832,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,93.0,270.0,90.0,269.0,93.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,539.0,91.0,67.0,75.0,66.0,77.0,133.0,76.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
1556,2016,WASHITA,CORDELL,CORDELL JHS,75I078610,85.0,B,75I078,64849.33,58396.02,0.05,0.13,0.32,0.633,0.23,0.65,0.12,150.0,10.74,45970.94,0.264,15.83,0.5,0.5,0.55,1.0,Middle School,0.08,0.0667,0.0,0.0,0.0,0.8267,0.0267,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.2856,0.32,0.3944,0.324,0.1,0.5760000000000001,0.2068,0.06,0.7332,0.07,0.5,0.43,0.4048,0.08,0.5152,0.1067,0.03,0.8633,0.0552,0.31,0.6348,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,82.0,100.0,88.0,133.0,89.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,233.0,89.0,25.0,60.0,33.0,70.0,58.0,66.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
1561,2016,OTTAWA,FAIRLAND,FAIRLAND MS,58I031510,82.0,B-,58I031,45459.43,25935.35,0.08,0.19,0.26,0.619,0.12,0.77,0.12,126.0,5.84,42142.37,0.22899999999999998,18.25,1.64,0.33,2.0,0.5,Middle School,0.0159,0.3968,0.0,0.0238,0.0,0.5397,0.0238,0.17,0.5146,0.079,0.21,0.711,0.1311,0.43,0.4389,0.2047,0.11,0.6853,0.1598,0.06,0.7802,0.5301,0.07,0.3999,0.285,0.25,0.465,0.36,0.1,0.54,0.249,0.17,0.581,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,82.0,113.0,81.0,113.0,82.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,226.0,81.0,27.0,56.0,27.0,59.0,54.0,57.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
1562,2016,CLEVELAND,LITTLE AXE,LITTLE AXE MS,14I070505,65.0,D,14I070,59387.53,17886.43,0.08,0.12,0.23,0.74,0.13,0.68,0.19,288.0,15.15,41924.36,0.235,11.32,2.72,1.0,0.79,2.0,Middle School,0.0868,0.1667,0.0035,0.0,0.0035,0.6215,0.1181,0.26,0.5476,0.0,0.28,0.72,0.2145,0.35,0.4355,0.14400000000000002,0.28,0.5760000000000001,0.1064,0.24,0.6536,0.096,0.4,0.504,0.1139,0.33,0.5561,0.1869,0.11,0.7031,0.1056,0.34,0.5544,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,72.0,247.0,76.0,249.0,71.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,496.0,73.0,61.0,49.0,61.0,51.0,122.0,50.0,0.93,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
1563,2016,TULSA,TULSA,TRAICE MS,72I001574,51.0,F,72I001,58190.81,60320.18,0.08,0.23,0.5,0.19,0.26,0.59,0.15,137.0,17.75,46508.11,0.282,11.45,6.33,0.5,0.73,1.0,Middle School,0.073,0.0803,0.0073,0.2482,0.0073,0.4599,0.1241,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.24706052631578948,0.3468947368421053,0.40604473684210524,0.16692514619883042,0.2566081871345029,0.5764666666666667,0.15476011695906436,0.19415204678362574,0.6510878362573098,0.25791007025761126,0.32063231850117097,0.4214576112412178,0.13218842975206613,0.3693388429752066,0.4984727272727273,0.14948350877192984,0.16612865497076024,0.6843878362573098,0.11582494145199063,0.40387587822014054,0.48029918032786884,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,50.0,0.0,2.0,35.0,335.54379977246873,72.25824800910125,343.33934611048477,67.33596392333709,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,17.0,59.0,81.69311551925321,54.169194865810965,82.33835457705678,52.60834298957126,159.67004504504504,53.531531531531535,0.92,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
1566,2016,PAYNE,STILLWATER,STILLWATER MS,60I016505,87.0,B+,60I016,53670.52,61039.28,0.07,0.31,0.31,0.452,0.48,0.47,0.05,896.0,44.39,44645.81,0.38,10.39,8.0,2.0,2.75,2.25,Middle School,0.096,0.0513,0.0357,0.0391,0.0,0.6507,0.1272,0.08,0.4508,0.1044,0.13,0.7656,0.5896,0.12,0.2904,0.3913,0.09,0.5187,0.27,0.1,0.63,0.25791007025761126,0.32063231850117097,0.4214576112412178,0.13218842975206613,0.3693388429752066,0.4984727272727273,0.14948350877192984,0.16612865497076024,0.6843878362573098,0.11582494145199063,0.40387587822014054,0.48029918032786884,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,8.0,85.0,816.0,85.0,818.0,86.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1634.0,85.0,203.0,58.0,204.0,58.0,407.0,58.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
1567,2016,ROGERS,VERDIGRIS,VERDIGRIS JHS,66I008615,85.0,B,66I008,82096.66,93960.08,0.05,0.05,0.22,0.253,0.26,0.68,0.05,316.0,14.53,44083.83,0.275,17.8,1.29,0.5,0.5,1.0,Middle School,0.0475,0.288,0.0222,0.0032,0.0,0.6171,0.0222,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.2201,0.29,0.4899,0.1332,0.26,0.6068,0.1564,0.08,0.7636,0.3608,0.18,0.4592,0.2275,0.09,0.6825,0.153,0.15,0.6970000000000001,0.1606,0.27,0.5694,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,78.0,183.0,86.0,258.0,85.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,441.0,85.0,45.0,62.0,64.0,64.0,109.0,63.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
1568,2016,CLEVELAND,NORMAN,ALCOTT MS,14I029501,79.0,C+,14I029,71495.25,60163.65,0.05,0.18,0.32,0.496,0.42,0.51,0.07,724.0,36.74,45675.69,0.368,11.39,7.33,3.0,2.5,3.0,Middle School,0.192,0.0511,0.0221,0.0566,0.0,0.5539,0.1243,0.21,0.5767,0.0924,0.23,0.6776,0.43200000000000005,0.2,0.368,0.1185,0.21,0.6715,0.2314,0.11,0.6586,0.285,0.25,0.465,0.0357,0.49,0.4743,0.2275,0.09,0.6825,0.2324,0.17,0.5976,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,81.0,651.0,83.0,653.0,75.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1304.0,79.0,162.0,57.0,162.0,49.0,324.0,53.0,0.94,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
