Year,CountyName,DistrictName,SchoolName,SchoolCode,IndexScore,LowGrade,HighGrade,ReportCardType,TotalBonusPoints,OverallSchoolGrade,ELA_ExamCount,ELA_GrowthIndex,Math_ExamCount,Math_GrowthIndex,Science_ExamCount,Science_GrowthIndex,SocialStudies_ExamCount,SocialStudies_GrowthIndex,Overall_ExamCount,Overall_GrowthIndex,ELA_ExamCount_bq,ELA_GrowthIndex_bq,Math_ExamCount_bq,Math_GrowthIndex_bq,OverallExamCount_bq,OverallGrowthIndex_bq,AttendenceRate,AttendenceRate_Bonus,DropOutRate_Bonus,AP_participationIndex,AP_PerformanceIndex,AP_Bonus,GradRate,GradRate_Bonus,LowPerfm_Grade8,LowPerfm_Grade8_Bonus,CollegeEntranceExam_Participation,CollegeEntranceExam_Performance,CollegeEntranceExam_Bonus,EOIPerformanceRate,EOIPerformanceRate_Bonus,AchievedGrowthTarget,AchievedGrowthTarget_Bonus
2016,GARFIELD,WAUKOMIS,WAUKOMIS HS,24I001705,77,9,12,High School,8,93,17,76,30,70,,,,,47,72,,,,,11,73,,0,0,0.38,0.92,1,0.91,5,0.9,1,,0.38,0,0.75,0,5,1
2016,JEFFERSON,RYAN,RYAN HS,34I001705,68,9,12,High School,7,65,21,67,22,64,,,,,43,65,,,,,10,70,,0,0,0.24,0.92,1,0.91,5,0.9,1,,0.23,0,0.48,0,4,1
2016,MCCURTAIN,HAWORTH,HAWORTH HS,48I006705,88,10,12,High School,9,86,34,94,28,89,,,,,62,92,,,,,15,87,,0,0,0.95,0.88,1,0.91,5,0.89,1,,0.32,0,0.55,0,4,1
2014,CANADIAN,UNION CITY,UNION CITY HS,09I057705,93,9,12,High School,8,90,47,81,55,78,27,59,28,82,157,76,,,,,,,,,,0.72,0.88,1,0.91,5,0.67,0,0.76,0.44,1,0.6,0,3,1
2014,OKLAHOMA,JONES,JONES HS,55I009705,79,9,12,High School,7,85,142,85,239,74,89,55,43,74,513,74,16,56,21,52,37,54,,,,0.67,0.88,0,0.91,5,0.91,1,,0.61,0,0.73,0,4,1
2015,STEPHENS,VELMA-ALMA,VELMA-ALMA HS,69I015715,70,9,12,High School,7,70,70,83,98,52,30,53,42,64,240,63,,,,,14,57,,0,0,0.64,0.88,0,0.91,5,0.88,1,,0.19,0,0.67,0,4,1
2014,MAYES,ADAIR,ADAIR HS,46I002705,104,9,12,High School,10,99,137,96,192,97,71,79,64,88,464,93,14,100,17,100,31,100,,,,0.5,0.87,0,0.91,5,0.88,1,0.91,0.6,1,0.77,0,4,1
2014,BRYAN,DURANT,DURANT HS,07I072705,91,9,12,High School,1,80,411,88,580,79,208,67,23,78,1222,80,44,89,33,73,77,82,,,,0.58,0.86,0,0.91,5,0.88,1,,0.54,0,0.75,0,3,1
2015,COMANCHE,GERONIMO,GERONIMO HS,16I004705,86,9,12,High School,8,86,43,72,42,95,21,38,19,53,125,71,,,,,,,,0,0,0.32,0.83,0,0.91,5,0.93,1,0.94,0.13,1,0.24,0,3,1
2015,WAGONER,PORTER CONSOLIDATED,PORTER CONSOLIDATED HS,73I365720,95,9,12,High School,7,95,78,95,107,87,44,59,42,79,271,83,,,,,18,89,,0,0,0.36,0.82,0,0.91,5,0.89,1,,0.24,0,0.66,0,3,1
2016,LE FLORE,CAMERON,CAMERON HS,40I017705,64,9,12,High School,2,61,17,71,15,80,,,,,32,75,,,,,,,,0,0,0.31,0.82,0,0.91,5,0.88,1,,0.19,0,0.24,0,4,1
2014,TULSA,SKIATOOK,SKIATOOK HS,72I007705,88,9,12,High School,4,85,358,89,440,79,160,54,174,89,1132,80,41,78,24,67,65,74,,,,0.67,0.79,0,0.91,5,0.92,1,0.81,0.58,1,0.71,0,4,1
2014,TULSA,UNION,UNION HS,72I009705,94,10,12,High School,8,93,2046,88,1742,81,73,59,1093,78,4954,83,,,,,231,84,,,,0.88,0.72,1,0.91,5,0.87,1,,0.63,0,0.72,0,3,1
2014,CARTER,PLAINVIEW,PLAINVIEW HS,10I027705,103,9,12,High School,9,101,172,93,268,97,122,64,73,93,635,89,19,95,20,100,39,97,,,,0.95,0.69,1,0.91,5,0.82,0,0.87,0.71,1,0.86,1,4,1
2014,TULSA,BROKEN ARROW,BROKEN ARROW HS,72I003705,88,,,High School,,,1003,93,855,64,10,60,58,78,1926,80,,,,,,,,,,0.75,0.69,1,0.91,5,0.85,1,,0.67,0,0.74,0,3,1
2014,COMANCHE,LAWTON,MACARTHUR HS,16I008715,90,9,12,High School,6,86,470,91,569,84,236,54,221,86,1496,82,52,83,31,65,83,76,,,,0.67,0.68,0,0.91,5,0.87,1,,0.56,0,0.66,0,3,1
2014,DELAWARE,KANSAS,KANSAS HS,21I003715,85,9,12,High School,8,85,139,89,166,78,64,38,81,77,450,75,13,77,11,82,24,79,,,,0.54,0.65,0,0.91,5,0.82,0,,0.55,0,0.58,0,3,1
2014,GARVIN,ELMORE CITY-PERNELL,SENIOR HS,25I072715,80,9,12,High School,8,79,59,76,85,65,36,53,36,67,216,66,,,,,13,69,,,,0.3,0.61,0,0.91,5,0.9,1,,0.39,0,0.58,0,3,1
2014,CHEROKEE,HULBERT,HULBERT JR-SR HS (SR),11I016715,84,9,12,High School,1,79,98,72,127,81,76,26,57,84,358,68,12,67,10,90,22,77,,,,0.75,0.6,1,0.91,5,0.87,1,,0.37,0,0.21,0,4,1
2014,MCCLAIN,PURCELL,PURCELL HS,47I015705,90,9,12,High School,2,86,196,88,252,86,99,57,98,88,645,82,19,74,13,85,32,78,,,,0.6,0.58,0,0.91,5,0.81,0,,0.64,0,0.74,0,3,1
2014,TULSA,GLENPOOL,GLENPOOL HS,72I013705,89,9,12,High School,4,86,322,84,416,88,166,59,105,87,1009,82,35,66,30,83,65,74,,,,0.52,0.55,0,0.91,5,0.87,1,,0.58,0,0.77,0,4,1
2014,SEQUOYAH,GORE,GORE HS,68I006715,87,9,12,High School,9,85,70,87,69,86,,,,,163,83,,,,,10,60,,,,0.95,0.38,1,0.91,5,0.9,1,,0.47,0,0.71,0,4,1
2014,LE FLORE,SPIRO,SPIRO HS,40I002705,85,9,12,High School,4,73,124,88,162,70,72,49,66,73,424,72,14,79,12,83,26,81,,,,0.72,0.37,1,0.91,5,0.9,1,,0.43,0,0.35,0,4,1
2016,CUSTER,THOMAS-FAY-CUSTER UNIFIED DIST,THOMAS-FAY-CUSTER UNIFIED HS,20I007715,77,10,12,High School,10,104,26,65,,,,,,,26,65,,,,,,,,0,0,0.05,,0,0.9,5,0.83,0,0.9,0.5,1,0.78,0,2,0
2016,CARTER,PLAINVIEW,PLAINVIEW HS,10I027705,97,9,12,High School,9,101,91,92,85,95,,,,,176,94,22,73,21,86,43,79,,0,0,0.95,0.95,1,0.9,5,0.73,0,0.95,0.64,1,0.83,1,4,1
2016,ELLIS,ARNETT,ARNETT HS,23I003705,93,9,12,High School,9,93,15,100,13,85,,,,,28,93,,,,,,,,0,0,0.95,0.95,1,0.9,5,0,1,0.8,0.58,1,0.78,0,4,1
2016,LINCOLN,CHANDLER,CHANDLER HS,41I001705,86,9,12,High School,1,87,68,87,77,88,,,,,145,88,17,47,19,68,36,58,,0,0,0.95,0.95,1,0.9,5,0.92,1,,0.63,0,0.62,0,4,1
2016,LINCOLN,WELLSTON,WELLSTON HS,41I004705,82,9,12,High School,1,89,41,88,43,74,,,,,84,81,10,70,10,50,20,60,,0,0,0.95,0.95,1,0.9,5,0.91,1,0.84,0.54,1,0.42,0,4,1
2016,PAYNE,GLENCOE,GLENCOE HS,60I101705,81,9,12,High School,9,97,18,89,31,74,,,,,49,80,,,,,11,64,,0,0,0.95,0.95,1,0.9,5,0.78,0,0.76,0.5,1,0.74,0,3,1
2016,PITTSBURG,QUINTON,QUINTON HS,61I017715,70,9,12,High School,2,76,39,62,44,75,,,,,83,69,,,,,20,50,,0,0,0.95,0.95,1,0.9,5,0.95,1,0.76,0.42,1,0.5,0,4,1
2016,TULSA,JENKS,JENKS HS,72I005705,82,9,12,High School,9,90,679,87,750,87,,,,,1429,87,169,63,187,59,356,61,,0,0,0.95,0.95,1,0.9,5,0.83,0,0.88,0.79,1,0.79,0,3,1
2015,CADDO,FORT COBB-BROXTON,FORT COBB-BROXTON HS,08I167705,72,9,12,High School,9,72,45,87,53,42,21,29,30,63,149,58,,,,,10,60,,0,0,0.95,0.95,1,0.9,5,0,1,0.75,0.42,1,0.33,0,3,1
2015,CANADIAN,MUSTANG,MUSTANG HS,09I069705,91,9,12,High School,8,91,1294,91,1852,80,661,57,641,82,4448,80,143,85,138,74,281,80,,0,0,0.95,0.95,1,0.9,5,0.82,0,0.78,0.67,1,0.76,0,4,1
2015,HASKELL,MCCURTAIN,MCCURTAIN HS,31I037705,80,9,12,High School,8,80,42,71,42,64,14,36,20,45,118,60,,,,,,,,0,0,0.95,0.95,1,0.9,5,0.71,0,0.75,0.5,1,0.5,0,4,1
2015,OKMULGEE,SCHULTER,SCHULTER HS,56I006705,74,9,12,High School,9,74,25,72,33,39,0,0,0,0,82,59,,,,,,,,0,0,0.88,0.95,1,0.9,5,0.86,1,0.33,0,1,0.33,0,4,1
2015,OKLAHOMA,MIDWEST CITY-DEL CITY,MIDWEST CITY HS,55I052715,84,9,12,High School,8,84,635,82,762,74,278,46,303,66,1978,71,63,68,64,78,127,73,,0,0,0.85,0.95,1,0.9,5,0.9,1,,0.44,0,0.56,0,3,1
2016,PUSHMATAHA,MOYERS,MOYERS HS,64I022705,80,9,12,High School,8,89,10,80,12,83,,,,,22,82,,,,,,,,0,0,0.83,0.95,1,0.9,5,0.8,0,0.92,0.55,1,0.33,0,3,1
2016,OKLAHOMA,MIDWEST CITY-DEL CITY,DEL CITY HS,55I052710,73,9,12,High School,1,67,264,77,260,74,,,,,524,75,65,63,65,63,130,63,,0,0,0.8,0.95,1,0.9,5,0.83,0,,0.37,0,0.55,0,4,1
2016,CLEVELAND,LITTLE AXE,LITTLE AXE HS,14I070715,84,9,12,High School,3,82,81,86,96,88,,,,,177,87,20,55,24,71,44,64,,0,0,0.75,0.95,1,0.9,5,0.83,0,0.95,0.29,1,0.57,0,4,1
2016,ALFALFA,BURLINGTON,BURLINGTON HS,02I001705,88,9,12,High School,10,90,,,,,,,,,16,88,,,,,,,,0,0,0.74,0.95,1,0.9,5,0.75,0,0.89,0.63,1,0.56,0,4,1
2015,TULSA,BROKEN ARROW,BROKEN ARROW HS,72I003720,85,10,12,High School,6,85,2192,89,2121,71,812,42,1077,73,6202,74,247,81,52,77,299,80,,0,0,0.7,0.95,1,0.9,5,0.82,0,,0.65,0,0.72,0,2,0
2015,PONTOTOC,LATTA,LATTA HS,62I024705,96,9,12,High School,9,96,91,89,127,89,50,62,45,78,313,83,,,,,22,86,,0,0,0.65,0.95,1,0.9,5,0.73,0,0.77,0.67,1,0.84,1,4,1
2014,SEQUOYAH,VIAN,VIAN HS,68I002705,88,9,12,High School,8,76,136,95,168,76,62,58,69,90,435,82,13,92,13,46,26,69,,,,0.64,0.95,1,0.9,5,0.81,0,,0.6,0,0.8,1,5,1
2016,JACKSON,BLAIR,BLAIR HS,33I054705,81,9,12,High School,2,82,16,88,16,75,,,,,32,81,,,,,,,,0,0,0.62,0.95,1,0.9,5,0,1,,0.5,0,0.32,0,4,1
2015,MAJOR,RINGWOOD,RINGWOOD HS,44I001705,75,9,12,High School,8,75,45,82,63,63,24,38,17,41,149,62,,,,,11,64,,0,0,0.62,0.95,1,0.9,5,0.83,0,,0.56,0,0.85,1,3,1
2015,STEPHENS,BRAY-DOYLE,BRAY-DOYLE HS,69I042705,84,9,12,High School,8,84,52,75,67,61,24,29,28,64,171,61,,,,,11,91,,0,0,0.59,0.95,1,0.9,5,0.81,0,0.89,0.31,1,0.42,0,3,1
2014,CREEK,OILTON,OILTON HS,19I020715,86,9,12,High School,3,86,42,86,41,71,17,24,20,95,120,73,,,,,,,,,,0.57,0.95,1,0.9,5,0.67,0,,0.43,0,0.89,1,4,1
2016,STEPHENS,BRAY-DOYLE,BRAY-DOYLE HS,69I042705,78,9,12,High School,8,84,19,84,25,84,,,,,44,84,,,,,10,60,,0,0,0.56,0.95,1,0.9,5,0.91,1,,0.43,0,0.47,0,4,1
2014,GARFIELD,COVINGTON-DOUGLAS,COVINGTON-DOUGLAS HS,24I094705,92,9,12,High School,9,95,40,83,58,84,19,53,21,76,138,78,,,,,,,,,,0.53,0.95,1,0.9,5,0.88,1,,0.56,0,0.61,0,4,1
2016,GRADY,MINCO,MINCO HS,26I002715,92,9,12,High School,5,96,33,79,33,100,,,,,66,89,,,,,16,75,,0,0,0.49,0.95,1,0.9,5,0.94,1,0.81,0.49,1,0.64,0,4,1
2015,GRADY,VERDEN,VERDEN HS,26I099705,75,9,12,High School,8,75,46,72,68,63,21,24,25,28,160,55,,,,,11,73,,0,0,0.47,0.95,1,0.9,5,0.89,1,,0.43,0,0.68,0,3,1
2015,OTTAWA,FAIRLAND,FAIRLAND HS,58I031705,80,9,12,High School,8,80,77,87,111,80,34,59,41,63,263,77,,,,,18,50,,0,0,0.45,0.95,1,0.9,5,0.93,1,,0.38,0,0.51,0,4,1
2015,PONTOTOC,BYNG,BYNG HS,62I016705,94,10,12,High School,9,94,189,87,149,92,90,57,94,78,522,81,22,86,,,22,86,,0,0,0.43,0.95,1,0.9,5,0.85,1,0.95,0.51,1,0.77,0,4,1
2014,NOBLE,FRONTIER,FRONTIER HS,52I004705,89,9,12,High School,3,74,44,82,55,78,20,25,18,67,137,70,,,,,,,,,,0.38,0.95,1,0.9,5,0.9,1,,0.4,0,0.5,0,3,1
2016,POTTAWATOMIE,MAUD,MAUD HS,63I117705,76,9,12,High School,2,72,22,77,22,68,,,,,44,73,,,,,10,60,,0,0,0.33,0.95,1,0.9,5,0.94,1,,0.55,0,0.37,0,5,1
2015,PAWNEE,CLEVELAND,CLEVELAND HS,59I006705,89,9,12,High School,8,89,228,83,310,79,116,66,127,67,781,76,25,80,22,82,47,81,,0,0,0.33,0.95,1,0.9,5,0.85,1,,0.64,0,0.61,0,4,1
2014,CHOCTAW,SOPER,SOPER HS,12I004705,97,9,12,High School,9,76,51,96,66,94,15,47,33,94,165,90,,,,,11,82,,,,0.31,0.95,1,0.9,5,0.93,1,,0.43,0,0.33,0,4,1
2014,OKFUSKEE,MASON,MASON HS,54I002705,90,9,12,High School,4,84,47,85,63,76,25,44,19,95,154,76,,,,,,,,,,0.31,0.95,1,0.9,5,0.86,1,,0.36,0,0.94,1,5,1
2015,MAYES,SALINA,SALINA HS,46I016705,83,9,12,High School,8,83,135,81,186,73,72,64,65,80,458,75,16,81,16,50,32,66,,0,0,0.27,0.95,1,0.9,5,0.93,1,,0.59,0,0.7,0,5,1
2014,MAJOR,ALINE-CLEO,ALINE-CLEO HS,44I004705,73,9,12,High School,1,63,23,70,32,75,13,62,14,64,82,70,,,,,,,,,,0.24,0.95,1,0.9,5,0.67,0,,0.05,0,0.78,0,2,0
2015,LATIMER,WILBURTON,WILBURTON HS,39I001705,87,9,12,High School,7,87,129,84,185,83,83,53,51,65,448,75,16,81,16,88,32,84,,0,0,0.08,0.95,1,0.9,5,0.75,0,,0.55,0,0.61,0,3,1
2016,DELAWARE,OAKS-MISSION,OAKS-MISSION HS,21I005715,46,9,12,High School,3,56,17,47,23,35,,,,,40,40,,,,,,,,0,0,0.05,0.95,1,0.9,5,0,1,,0.27,0,0.25,0,4,1
2016,CREEK,MANNFORD,MANNFORD HS,19I003705,94,9,12,High School,8,95,108,90,95,91,,,,,203,90,26,81,23,83,49,82,,0,0,0.41,0.94,1,0.9,5,0.91,1,,0.54,0,0.61,0,4,1
2016,GRADY,RUSH SPRINGS,RUSH SPRINGS HS,26I068705,95,9,12,High School,2,92,32,91,39,97,,,,,71,94,,,,,16,88,,0,0,0.9,0.93,1,0.9,5,0.57,0,,0.56,0,0.73,0,4,1
2014,PITTSBURG,QUINTON,QUINTON HS,61I017715,81,9,12,High School,2,76,58,88,79,75,40,23,18,94,195,70,,,,,12,67,,,,0.58,0.92,1,0.9,5,0.95,1,0.94,0.38,1,0.58,0,4,1
2014,WASHINGTON,DEWEY,DEWEY HS,74I007705,87,9,12,High School,1,77,184,84,222,84,101,43,92,90,599,78,20,80,15,67,35,74,,,,0.17,0.88,0,0.9,5,0.86,1,,0.61,0,0.79,0,4,1
2015,JEFFERSON,RYAN,RYAN HS,34I001705,65,9,12,High School,7,65,48,75,81,49,23,35,23,61,175,56,,,,,11,45,,0,0,0.16,0.88,0,0.9,5,0.89,1,,0.43,0,0.63,0,4,1
2016,GREER,GRANITE,GRANITE HS,28I003715,91,9,12,High School,8,96,19,84,17,100,,,,,36,92,,,,,,,,0,0,0.69,0.86,0,0.9,5,0,1,,0.5,0,0.61,0,4,1
2014,OKMULGEE,BEGGS,BEGGS HS,56I004705,73,9,12,High School,3,74,162,72,200,63,53,45,117,76,532,67,,,,,28,46,,,,0.88,0.83,1,0.9,5,0.85,1,0.95,0.46,1,0.57,0,4,1
2014,CHEROKEE,KEYS,KEYS HS,11I006705,91,9,12,High School,8,94,155,86,181,95,85,41,72,86,493,82,19,84,12,83,31,84,,,,0.42,0.82,0,0.9,5,0.79,0,,0.52,0,0.69,0,3,1
2015,MCINTOSH,MIDWAY,MIDWAY HS,49I027705,63,9,12,High School,7,63,29,76,50,38,21,5,19,74,119,47,,,,,,,,0,0,0.16,0.8,0,0.9,5,0,1,,0.6,0,0.78,0,3,1
2014,MUSKOGEE,WARNER,WARNER HS,51I074715,103,9,12,High School,3,98,84,96,141,94,44,73,54,94,323,92,12,100,16,94,28,96,,,,0.95,0.78,1,0.9,5,0.88,1,,0.39,0,0.66,0,3,1
2014,OSAGE,HOMINY,HOMINY HS,57I038705,88,9,12,High School,9,74,68,85,99,84,31,23,33,73,231,74,,,,,16,81,,,,0.95,0.75,1,0.9,5,0.95,1,,0.38,0,0.53,0,4,1
2014,CRAIG,VINITA,VINITA HS,18I065705,94,9,12,High School,7,88,238,88,288,90,119,40,127,87,772,81,22,82,20,100,42,90,,,,0.65,0.75,0,0.9,5,0.85,1,0.93,0.38,1,0.71,0,4,1
2014,MCCURTAIN,VALLIANT,VALLIANT HS,48I011705,75,9,12,High School,3,63,144,74,180,64,66,21,76,61,466,61,16,63,15,87,31,74,,,,0.46,0.75,0,0.9,5,0.83,0,,0.38,0,0.52,0,3,1
2014,CREEK,MOUNDS,MOUNDS HS,19I005705,67,9,12,High School,8,78,80,79,110,51,25,36,38,79,253,62,,,,,16,44,,,,0.73,0.72,1,0.9,5,0.83,0,,0.4,0,0.7,0,3,1
2014,CADDO,ANADARKO,ANADARKO HS,08I020705,82,9,12,High School,1,82,200,83,269,82,101,50,99,87,669,78,24,58,18,67,42,62,,,,0.41,0.69,0,0.9,5,0.9,1,,0.28,0,0.54,0,3,1
2014,LE FLORE,HOWE,HOWE HS,40I067705,73,9,12,High School,3,58,86,79,90,62,39,28,32,41,247,60,,,,,15,67,,,,0.3,0.63,0,0.9,5,0.79,0,0.95,0.24,1,0.37,0,4,1
2014,CLEVELAND,NOBLE,NOBLE HS,14I040705,84,9,12,High School,2,78,353,84,456,73,171,47,166,86,1146,75,40,70,34,76,74,73,,,,0.59,0.61,0,0.9,5,0.83,0,0.95,0.35,1,0.67,0,3,1
2014,WASHINGTON,BARTLESVILLE,BARTLESVILLE HS,74I030705,97,11,12,High School,4,93,398,95,270,69,14,21,390,93,1072,87,,,,,,,,,,0.78,0.57,1,0.9,5,0.88,1,0.74,0.77,1,0.8,1,5,1
2014,ROGER MILLS,HAMMON,HAMMON HS,65I066705,90,9,12,High School,4,87,24,92,39,72,,,,,89,71,,,,,,,,,,0.41,0.56,0,0.9,5,0.71,0,0.82,0.56,1,0.89,1,4,1
2014,NOBLE,PERRY,PERRY HS,52I001705,85,9,12,High School,9,84,132,83,226,83,42,17,60,83,460,77,12,67,13,69,25,68,,,,0.68,0.55,0,0.9,5,0.92,1,,0.55,0,0.75,0,3,1
2014,LE FLORE,BOKOSHE,BOKOSHE HS,40I026715,64,10,12,High School,3,78,20,75,22,59,,,,,62,58,,,,,,,,,,0.08,0.5,0,0.9,5,0.8,0,,0.29,0,0.11,0,3,1
2014,LE FLORE,WISTER,WISTER HS,40I049715,82,9,12,High School,9,78,63,78,110,70,32,19,36,81,241,67,,,,,15,80,,,,0.95,0.48,1,0.9,5,0.82,0,,0.5,0,0.66,0,2,0
2014,OKLAHOMA,CHOCTAW-NICOMA PARK,CHOCTAW HS,55I004705,94,9,12,High School,8,94,704,92,1028,82,163,57,290,90,2185,84,78,81,63,83,141,82,,,,0.95,0.48,1,0.9,5,0.86,1,,0.67,0,0.71,0,4,1
2014,OKLAHOMA,MIDWEST CITY-DEL CITY,MIDWEST CITY HS,55I052715,87,9,12,High School,8,84,610,83,792,80,142,56,280,78,1824,79,68,74,53,72,121,73,,,,0.88,0.3,1,0.9,5,0.87,1,,0.44,0,0.6,0,3,1
2014,OKLAHOMA,OKLAHOMA CITY,SOUTHEAST HS,55I089770,95,9,12,High School,8,94,374,93,441,86,175,51,164,85,1154,83,46,87,24,88,70,87,,,,0.95,0.25,1,0.9,5,0.86,1,,0.33,0,0.3,0,4,1
2014,BLAINE,GEARY,GEARY HS,06I080715,76,9,12,High School,4,65,38,68,55,71,20,10,23,61,136,60,,,,,,,,,,0.28,0.13,0,0.9,5,0.85,1,,0.31,0,0.58,0,4,1
2016,ADAIR,CAVE SPRINGS,CAVE SPRINGS ES,01I030105,77,PK,8,Middle School,8,42,,,,,,,,,,,,,,,,,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,ADAIR,WESTVILLE,WESTVILLE ES,01I011105,67,,,Elementary,,,219,69,219,65,,,,,438,67,54,56,54,48,108,52,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,ALFALFA,CHEROKEE,CHEROKEE ES,02I046105,85,PK,5,Elementary,10,84,58,86,58,78,,,,,116,82,14,79,14,50,28,64,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,ATOKA,ATOKA,ATOKA ES,03I015120,80,PK,5,Elementary,10,79,92,79,92,78,,,,,184,79,22,55,22,41,44,48,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,BECKHAM,ELK CITY,FAIRVIEW ES,05I006105,75,3,4,Elementary,10,76,133,75,134,73,,,,,267,74,33,48,33,45,66,47,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,BECKHAM,ELK CITY,GRANDVIEW 5TH/6TH GRADE CTR,05I006115,71,5,6,Elementary,10,73,292,72,294,71,,,,,586,72,73,45,73,48,146,47,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,BECKHAM,ELK CITY,NORTHEAST ES,05I006120,75,1,2,Elementary,10,76,133,75,134,73,,,,,267,74,33,48,33,45,66,47,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,BECKHAM,SAYRE,SAYRE ES,05I031105,101,PK,5,Elementary,10,72,88,95,88,98,,,,,176,97,21,86,21,95,42,90,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,BLAINE,OKEENE,OKEENE ES,06I009105,74,PK,6,Elementary,10,78,66,62,67,85,,,,,133,74,16,31,16,56,32,44,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,BLAINE,WATONGA,WATONGA ES,06I042105,84,PK,5,Elementary,10,89,98,82,98,82,,,,,196,82,23,57,23,65,46,61,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,BRYAN,COLBERT,WARD ES EAST,07I004105,83,4,6,Elementary,10,70,144,82,144,81,,,,,288,82,36,72,36,53,72,63,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,BRYAN,COLBERT,WARD ES WEST,07I004110,91,PK,3,Elementary,10,90,,,,,,,,,,,,,,,,,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,BRYAN,DURANT,DURANT INTERMEDIATE ES,07I072125,76,4,6,Elementary,10,76,678,77,680,76,,,,,1358,77,169,44,169,41,338,43,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,BRYAN,DURANT,NORTHWEST HEIGHTS ES,07I072115,99,PK,3,Elementary,10,92,,,,,,,,,,,,,,,,,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,BRYAN,DURANT,ROBERT E. LEE ES,07I072110,89,PK,3,Elementary,10,89,,,,,,,,,,,,,,,,,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,BRYAN,DURANT,WASHINGTON IRVING ES,07I072105,95,PK,3,Elementary,10,93,,,,,,,,,,,,,,,,,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,CADDO,ANADARKO,ANADARKO EAST ES,08I020105,62,2,3,Elementary,10,68,255,61,255,64,,,,,510,63,62,31,62,32,124,31,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,CADDO,ANADARKO,MISSION ES,08I020120,62,PK,5,Elementary,10,68,255,61,255,64,,,,,510,63,62,31,62,32,124,31,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,CADDO,ANADARKO,SUNSET ES,08I020115,62,KG,1,Elementary,10,68,255,61,255,64,,,,,510,63,62,31,62,32,124,31,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,CADDO,BOONE-APACHE,APACHE ES,08I056105,75,PK,5,Elementary,10,76,73,70,73,84,,,,,146,77,18,39,18,50,36,44,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,CADDO,CARNEGIE,CARNEGIE ES,08I033105,87,PK,5,Elementary,10,87,72,82,72,92,,,,,144,87,17,53,17,76,34,65,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,CADDO,CYRIL,CYRIL ES,08I064105,71,PK,6,Elementary,10,63,82,61,82,73,,,,,164,67,20,50,20,40,40,45,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,CADDO,FORT COBB-BROXTON,FORT COBB-BROXTON LOWER ES,08I167105,65,PK,5,Elementary,10,83,43,72,43,58,,,,,86,65,10,30,10,20,20,25,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,CADDO,HINTON,HINTON ES,08I161105,73,PK,5,Elementary,10,88,105,70,104,78,,,,,209,74,26,31,25,36,51,33,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,CADDO,HYDRO-EAKLY,HYDRO-EAKLY ES,08I011105,103,PK,5,Elementary,10,99,47,94,47,100,,,,,94,97,11,91,11,100,22,95,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,CANADIAN,CALUMET,CALUMET ES,09I076105,95,PK,6,Elementary,10,87,47,87,47,96,,,,,94,91,11,64,11,82,22,73,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,CANADIAN,EL RENO,HILLCREST ES,09I034110,77,PK,KG,Elementary,0,71,168,71,168,83,,,,,336,77,42,45,42,79,84,62,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,CANADIAN,EL RENO,LESLIE F ROBLYER LEARNING CTR,09I034510,73,6,7,Middle School,10,67,295,77,297,68,,,,,592,73,73,63,73,40,146,51,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,CANADIAN,EL RENO,LINCOLN LEARNING CTR,09I034120,77,3,4,Elementary,10,81,168,71,168,83,,,,,336,77,42,45,42,79,84,62,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2016,CANADIAN,MUSTANG,CANYON RIDGE IES,09I069145,82,5,6,Elementary,10,81,843,77,843,86,,,,,1686,82,210,51,210,63,420,57,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
