RecordNumber,YR,SchoolCode,DistrictCode,Site,ReadingRemediation,PTConfAttendence,AvgDaysAbsent,Mobility,SuspRatioLess10,SuspRatioGreat10,AvgVolunteerHrs,FRL,SpecialEd
,2015,11I016715,11I016,HULBERT SR HIGH SCHOOL,0,0.2,9.4624,0.03743,,202,0.24752,0.7327,0.203
,2015,11I035115,11I035,SEQUOYAH ELEMENTARY,0,0.99,14.8251,0.0625,,,4.95868,0.7686,0.0537
,2015,11I035210,11I035,CHEROKEE ELEMENTARY SCHOOL,0.3498,0.95,9.879,0.14055,83,,3.41711,0.8482,0.1325
,2015,11I035212,11I035,GREENWOOD ELEMENTARY SCHOOL,0.4131,0.95,8.1694,0.08377,79.57143,,8.51975,0.7594,0.1329
,2015,11I035225,11I035,HERITAGE ELEMENTARY SCHOOL,0.3505,0.99,10.1932,0.09722,73.14286,,1.82227,0.7012,0.1621
,2015,11I035520,11I035,TAHLEQUAH MIDDLE SCHOOL,0,0.76,9.8013,0.10762,,,1.09,0.7717,0.1667
,2015,11I035705,11I035,TAHLEQUAH HIGH SCHOOL,0,0.68,10.1358,0.05893,34.79412,147.875,0.8115,0.6391,0.1657
,2015,12C003105,12C003,GRANT ELEMENTARY,0.5763,0.7,1.5395,0.1634,,,1.43312,1.0255,0.3822
,2015,12C021105,12C021,SWINK ELEMENTARY,0.3929,0.78,6.0245,0.06857,88.5,,3.10734,0.9605,0.3333
,2015,12I001105,12I001,BOSWELL ELEMENTARY,0.4298,0.7,8.8137,0.07229,,,0.24,0.804,0.196
,2015,12I001515,12I001,BOSWELL MIDDLE SCHOOL,0,0.5,6.3806,0.12245,,,0.4902,0.6275,0.2353
,2015,12I001715,12I001,BOSWELL HIGH SCHOOL,0,0.75,7.6077,0.12329,78,78,0.51282,0.5256,0.2051
,2015,12I002105,12I002,FORT TOWSON ELEMENTARY,0.383,0.54,7.5842,0.13757,27.28571,,0.32461,0.8482,0.2408
,2015,12I002605,12I002,FORT TOWSON JR HIGH SCHOOL,0,0.5,11.1346,0.125,10.85714,,0,0.8684,0.3026
,2015,12I002705,12I002,FORT TOWSON HIGH SCHOOL,0,0.5,11.7079,0.08966,13.36364,,0,0.8844,0.2381
,2015,12I004105,12I004,SOPER ELEMENTARY,0.3519,0.6,6.2003,0.09434,,,0.78652,0.7191,0.2959
,2015,12I004705,12I004,SOPER HIGH SCHOOL,0,0.49,5.0677,0.05147,,,2.33577,0.5036,0.0511
,2015,12I039135,12I039,HUGO ELEMENTARY,0.4187,0.9,9.811,0.02791,20.65217,,0.73684,0.9158,0.1684
,2015,12I039140,12I039,HUGO INTERMEDIATE,0,0.7,7.7216,0.10204,5.76923,,1.83333,0.8467,0.2667
,2015,12I039510,12I039,HUGO MIDDLE SCHOOL,0,0.82,10.7364,0.07456,56.75,4.54,2.96035,0.8502,0.2599
,2015,12I039705,12I039,HUGO HIGH SCHOOL,0,0.3,9.7875,0.08191,5.07937,35.55556,0,0.725,0.1906
,2015,13I002105,13I002,BOISE CITY ELEMENTARY,0.2903,FTR,9.3195,FTR,FTR,FTR,FTR,0.8294,0.2529
,2015,13I002505,13I002,BOISE CITY JR HIGH SCHOOL,0,FTR,8.959,FTR,FTR,FTR,FTR,0.7619,DNA
,2015,13I002705,13I002,BOISE CITY HIGH SCHOOL,0,0.55,6.8843,0.03614,28,84,0,0.6667,0.1548
,2015,13I010105,13I010,FELT ELEMENTARY,0.3529,1,6.1155,0.02,,,FTR,0.66,0.22
,2015,13I010705,13I010,FELT HIGH SCHOOL,0,1,7,0,,,50.625,0.5,0.0938
,2015,13I011105,13I011,KEYES ELEMENTARY,0.1538,0.85,5.436,0.12281,,,4,0.58,0.14
,2015,13I011705,13I011,KEYES HIGH SCHOOL,0,0.9,4.7734,0,,,2,0.72,DNA
,2015,14C016105,14C016,ROBIN HILL ELEMENTARY,0.1714,0.95,10.0509,0.04255,280,,0.71429,0.3143,0.1464
,2015,14I002103,14I002,CENTRAL ELEMENTARY,0.3,0.92,10.5239,0.09619,43.16667,,2.54826,0.6023,0.1737
,2015,14I002107,14I002,FAIRVIEW ELEMENTARY,0.3315,0.88,8.0408,0.09421,18.37838,,0.67647,0.6632,0.1544
,2015,14I002108,14I002,KELLEY ELEMENTARY,0.2683,0.91,8.5575,0.10132,16.41379,,0.73529,0.6849,0.2206
,2015,14I002109,14I002,NORTHMOOR ELEMENTARY,0.4589,0.74,8.4418,0.09026,32.53846,,1.91489,0.5508,0.1418
,2015,14I002110,14I002,SOUTHGATE-RIPPETOE ELEMENTARY,0.327,0.9,11.0047,0.1058,11.05556,298.5,25.12563,0.7219,0.2211
,2015,14I002112,14I002,PLAZA TOWERS ELEMENTARY,0.2381,0.85,9.1007,0.10934,213.5,,4.91803,0.5457,0.2155
,2015,14I002113,14I002,SKY RANCH ELEMENTARY,0.327,0.89,8.9302,0.09672,11.06667,,1.4006,0.637,0.1627
,2015,14I002117,14I002,KINGSGATE ELEMENTARY,0.2799,0.9,8.8714,0.06796,20.64,,3.87597,0.5756,0.186
,2015,14I002120,14I002,HOUCHIN ELEMENTARY,0.3636,0.85,10.8236,0.14336,45.30769,,1.14601,0.7912,0.1715
,2015,14I002125,14I002,WINDING CREEK ELEMENTARY,0.2191,0.86,8.9014,0.07919,11.96296,,5.10836,0.5077,0.192
,2015,14I002130,14I002,SANTA FE ELEMENTARY,0.1984,0.75,10.7505,0.07026,64.55556,,3.4716,0.5783,0.1893
,2015,14I002135,14I002,APPLE CREEK ELEMENTARY,0.1617,0.92,8.7384,0.0885,37.66667,,1.0177,0.4442,0.1646
,2015,14I002140,14I002,RED OAK ELEMENTARY,0.2,0.75,7.4406,0.06279,23.5,,7.82506,0.3144,0.1702
,2015,14I002145,14I002,BRIARWOOD ELEMENTARY,0.2566,0.9,8.2578,0.09919,39.33333,,2.11864,0.4102,0.1814
,2015,14I002155,14I002,FISHER ELEMENTARY,0.1055,0.96,7.1999,0.03823,249.5,,4.00802,0.2405,0.1683
,2015,14I002160,14I002,SOONER ELEMENTARY,0.1945,0.8,8.684,0.1426,12.92857,543,4.60405,0.4862,0.1271
,2015,14I002165,14I002,EARLYWINE ELEMENTARY,0.115,0.88,7.0498,0.06818,,,3.76569,0.3033,0.1255
,2015,14I002170,14I002,BROADMOORE ELEMENTARY,0.2402,0.96,7.8225,0.09204,71.77778,,3.86997,0.3297,0.1192
,2015,14I002175,14I002,EASTLAKE ELEMENTARY,0.1368,0.95,8.1497,0.04472,59.5,,1.38655,0.2689,0.1071
,2015,14I002180,14I002,BRYANT ELEMENTARY,0.2548,0.55,7.8298,0.08596,38.13333,,2.08566,0.465,0.1381
,2015,14I002181,14I002,WAYLAND BONDS ELEMENTARY,0.1,0.9,7.8986,0.08726,92.5,,7.51892,0.2162,0.1477
,2015,14I002185,14I002,OAKRIDGE ELEMENTARY,0.1259,0.9,7.3637,0.03565,36,,9.375,0.1892,0.1319
,2015,14I002190,14I002,HERITAGE TRAILS ELEMENTARY,0.1169,0.96,7.6382,0.06567,142.66667,,1.98598,0.2021,0.1145
,2015,14I002195,14I002,SOUTH LAKE ELEMENTARY SCHOOL,0.1315,0.98,7.7028,0.058,,,14.25178,0.1283,0.1401
,2015,14I002610,14I002,BRINK JR HIGH SCHOOL,0,0.88,8.4723,0.04049,14.5,123.25,0.09128,0.2688,0.1126
,2015,14I002650,14I002,HIGHLAND EAST JR HIGH SCHOOL,0,0.4,9.1409,0.07328,22.7,340.5,0.76358,0.4141,0.1322
,2015,14I002655,14I002,HIGHLAND WEST JR HIGH SCHOOL,0,0.34,10.3437,0.12,6.7,46.38462,0.87396,0.6153,0.2322
,2015,14I002680,14I002,WEST JR HIGH SCHOOL,0,0.16,8.8111,0.07419,13.14583,70.11111,1.68621,0.5705,0.2029
,2015,14I002685,14I002,CENTRAL JR HIGH SCHOOL,0,0.4,9.839,0.06544,11.31481,122.2,2.45499,0.5466,0.1653
,2015,14I002705,14I002,MOORE HIGH SCHOOL,0,0.85,11.5294,0.05313,5.84428,51.10638,3.63239,0.3605,0.1461
,2015,14I002710,14I002,WESTMOORE HIGH SCHOOL,0,0.5,11.0341,0.07781,11.64249,89.88,4.45038,0.3489,0.1219
,2015,14I002715,14I002,SOUTHMOORE HIGH SCHOOL,0,0.1,12.2892,0.04783,6.01445,208.1,0.09611,0.3993,0.137
,2015,14I029107,14I029,LAKEVIEW ELEMENTARY,0.1603,0.85,10.3227,0.15068,15.35714,,2.7907,0.5488,0.1349
,2015,14I029110,14I029,ADAMS ELEMENTARY,0.6526,0.94,11.2479,0.1541,17.78125,569,1.93322,0.6573,0.1388
,2015,14I029112,14I029,CLEVELAND ELEMENTARY,0.1068,0.839,8.2651,0.0671,30.2,,2.68212,0.3477,0.1424
,2015,14I029115,14I029,JACKSON ELEMENTARY,0.273,0.8,10.6656,0.11359,36.92857,,2.90135,0.675,0.1257
,2015,14I029120,14I029,JEFFERSON ELEMENTARY,0.2685,0.9813,9.2998,0.13882,54.28571,,0.52632,0.6079,0.1789
,2015,14I029122,14I029,KENNEDY ELEMENTARY,0.7426,0.96,11.3127,0.20384,21.05,,8.07601,0.8789,0.1116
,2015,14I029125,14I029,LINCOLN ELEMENTARY,0.1778,0.8939,12.4371,0.17417,22.14286,,2.12232,0.6194,0.1935
,2015,14I029130,14I029,MADISON ELEMENTARY,0.5537,0.85,10.7298,0.16785,8.17308,,2.31294,0.6824,0.1388
,2015,14I029135,14I029,McKINLEY ELEMENTARY,0.1632,0.97,9.1741,0.09091,8.13889,,15.35154,0.3003,0.1331
,2015,14I029140,14I029,EISENHOWER ELEMENTARY,0.1955,0.82,10.7758,0.09299,29.85714,,9.04944,0.4769,0.1021
,2015,14I029145,14I029,WILSON ELEMENTARY,0.4405,0.84,10.0515,0.09926,12.08696,,2.96763,0.8345,0.1799
,2015,14I029150,14I029,MONROE ELEMENTARY,0.3156,0.92,11.3838,0.08065,33.76923,,11.38952,0.5763,0.1253
,2015,14I029151,14I029,RONALD REAGAN ELEMENTARY,0.2791,0.845,9.7293,0.14337,19.39286,,2.30203,0.582,0.1252
,2015,14I029153,14I029,ROOSEVELT ELEMENTARY,0.1401,0.91,7.6898,0.09251,109.83333,,5.60091,0.1684,0.1472
,2015,14I029155,14I029,TRUMAN ELEMENTARY,0.2378,0.98,8.9077,0.06388,134.66667,,4.9505,0.3614,0.203
,2015,14I029160,14I029,WASHINGTON ELEMENTARY,0.1042,0.95,8.4093,0.06752,59.44444,,3.73832,0.3813,0.1364
,2015,14I029165,14I029,TRUMAN PRIMARY SCHOOL,0.1626,0.91,10.6407,0.06877,26.2,,10.77863,0.4332,0.1279
,2015,14I029500,14I029,IRVING MIDDLE SCHOOL,0,0.19,11.7953,0.0978,5.50676,271.66667,1.22699,0.6258,0.2012
,2015,14I029501,14I029,ALCOTT MIDDLE SCHOOL,0,0.8,10.9049,0.07661,5.03497,360,2.32639,0.5389,0.1819
,2015,14I029502,14I029,LONGFELLOW MIDDLE SCHOOL,0,0.49,11.1375,0.05249,4.48795,186.25,1.74497,0.5436,0.2134
,2015,14I029504,14I029,WHITTIER MIDDLE SCHOOL,0,0.44,9.5925,0.05156,9.04,1130,0.52212,0.3106,0.131
,2015,14I029705,14I029,NORMAN HIGH SCHOOL,0,0.98,13.6344,0.072,19.72277,73.77778,0.0502,0.489,0.1747
,2015,14I029710,14I029,NORMAN NORTH HIGH SCHOOL,0,0.52,11.6236,0.0761,23.44898,143.625,0.57528,0.3455,0.1571
,2015,14I040105,14I040,KATHERINE I. DAILY ELEMENTARY,0.3674,0.81,12.8297,0.01296,38.33333,,3.54783,0.6504,0.1026
,2015,14I040110,14I040,PIONEER INTERMEDIATE ELEMENTARY SCHOOL,0,0.914,10.263,0.14423,18,,5.67633,0.6304,0.1763
,2015,14I040115,14I040,JOHN K. HUBBARD ELEMENTARY,0.5724,0.97,8.8921,0.03712,434,,3.3871,0.6843,0.1659
,2015,14I040510,14I040,CURTIS INGE MIDDLE SCHOOL,0,0.45,12.2259,0.06807,8.30137,30.3,1.4967,0.6898,0.1436
,2015,14I040705,14I040,NOBLE HIGH SCHOOL,0,0.4,13.0969,0.03137,4.46774,19.78571,0.72202,0.5704,0.1324
,2015,14I057105,14I057,LEXINGTON ELEMENTARY,0.4631,0.95,10.5346,0.08635,69.42857,,0.20576,0.6914,0.1626
,2015,14I057110,14I057,LEXINGTON INTERMEDIATE SCHOOL,0,0.95,9.2105,0.02484,11.06667,,0.3012,0.5843,0.1024
,2015,14I057510,14I057,LEXINGTON MIDDLE SCHOOL,0,0.23,9.2668,0.03429,17.6,,0.34091,0.642,DNA
,2015,14I057705,14I057,LEXINGTON HIGH SCHOOL,0,0.25,12.3534,0.12428,11.82143,,0.15106,0.5378,0.1843
,2015,14I070105,14I070,LITTLE AXE ELEMENTARY,0.5345,0.95,10.8524,0.14371,5.59292,,3.27848,0.7627,0.1851
,2015,14I070505,14I070,LITTLE AXE MIDDLE SCHOOL,0,0.34,10.0922,0.07742,4.55224,43.57143,0.19672,0.718,0.2492
,2015,14I070715,14I070,LITTLE AXE HIGH SCHOOL,0,0.17,15.4022,0.07742,1.327,31.72727,2.03438,0.6275,0.2034
,2015,15C004105,15C004,COTTONWOOD ELEMENTARY,0.2386,0.67,10.098,0.12291,177,,5.9322,0.6554,0.3446
,2015,15I001105,15I001,EMERSON ELEMENTARY,0.3113,0.91,6.8784,0.10565,25.8125,413,0.53269,0.8571,0.2421
,2015,15I001505,15I001,WALLACE BYRD MIDDLE SCHOOL,0,0.55,6.8384,0.08,20.4,,1.33333,0.7941,0.2941
,2015,15I001705,15I001,COALGATE HIGH SCHOOL,0,0.65,7.8307,0.08372,6.22222,224,1.25,0.7098,0.2857
,2015,15I002105,15I002,TUPELO ELEMENTARY,0.4268,FTR,11.8958,FTR,FTR,FTR,FTR,0.7789,0.2632
,2015,15I002705,15I002,TUPELO HIGH SCHOOL,0,0.75,14.7909,0.0375,20.25,,4.69136,0.5926,0.3333
,2015,16C048105,16C048,FLOWER MOUND ELEMENTARY,0.3211,0.86,7.0784,0.02424,,,6.98943,0.3776,0.1239
,2015,16C049105,16C049,BISHOP ELEMENTARY,0.2321,0.75,7.9653,0.11914,,,6.69216,0.6195,0.1281
,2015,16I001105,16I001,CACHE PRIMARY ELEMENTARY,0.4204,0.89,10.1037,0.08211,,,1.86186,0.4775,0.1351
,2015,16I001110,16I001,CACHE INTERMEDIATE ELEMENTARY SCHOOL,0.3888,0.86,5.911,0.0665,200,,4.25,0.4675,0.185
,2015,16I001505,16I001,CACHE MIDDLE SCHOOL,0,0.4,8.7017,0.08088,30.33333,,0.47619,0.381,0.1575
,2015,16I001530,16I001,CACHE 5TH AND 6TH GRADE MIDDLE SCHOOL,0,0.73,7.7204,0.03061,34.11111,,6.25733,0.4723,0.1954
,2015,16I001705,16I001,CACHE HIGH SCHOOL,0,0.55,7.2374,0.02947,20.73077,38.5,3.33952,0.3006,0.1837
,2015,16I002105,16I002,INDIAHOMA ELEMENTARY,0.1786,0.99,7.7606,0.25926,16.44444,,16.89189,0.7365,0.2973
,2015,16I002705,16I002,INDIAHOMA HIGH SCHOOL,0,0.98,3.0991,0.08065,31,,29.03226,0.6935,0.2581
,2015,16I003105,16I003,STERLING ELEMENTARY,0.2276,0.965,6.4327,0.05282,50.16667,,0.85714,0.4817,0.0831
,2015,16I003705,16I003,STERLING HIGH SCHOOL,0,0.16,6.3219,0.07759,55.5,,7.20721,0.4234,0.1712
,2015,16I004105,16I004,GERONIMO ELEMENTARY,0.3077,0.88,3.4968,0.11518,22,,1.51515,0.7172,0.1667
,2015,16I004505,16I004,GERONIMO MIDDLE SCHOOL,0,0.67,7.2979,0,24.5,,4.08163,0.7347,0.1837
,2015,16I004705,16I004,GERONIMO HIGH SCHOOL,0,0.67,10.3877,0,7.5,,2.22222,0.7111,0.1667
,2015,16I008105,16I008,ADAMS ELEMENTARY,0.5188,0.96,7.3871,0.13953,74.66667,,2.10714,0.8482,0.1518
,2015,16I008106,16I008,ALMOR WEST ELEMENTARY,0.5973,0.97,7.7769,0.07163,,,1.41243,0.6186,0.0904
,2015,16I008107,16I008,BROCKLAND ELEMENTARY,0.5652,FTR,9.0882,FTR,FTR,FTR,FTR,0.7398,0.1582
,2015,16I008108,16I008,CARRIAGE HILLS ELEMENTARY,0.5947,0.88,9.9084,0.24719,33.27273,,0.27322,0.6913,0.2377
,2015,16I008110,16I008,CLEVELAND ELEMENTARY,0.6634,0.81,9.0943,0.2234,38.25,,0.81699,0.9608,0.1144
,2015,16I008114,16I008,CROSBY PARK ELEMENTARY,0.2723,0.88,7.3042,0.17993,34.75,,1.07914,0.6727,0.2086
,2015,16I008122,16I008,EDISON ELEMENTARY,0.5509,0.77,10.305,0.17079,65.16667,,0.94629,0.8133,0.0997
,2015,16I008125,16I008,EISENHOWER ELEMENTARY,0.5598,0.84,8.2782,0.24444,4.35897,,0.36176,0.8059,0.1265
,2015,16I008135,16I008,GERONIMO ROAD ELEMENTARY,0.2948,FTR,9.4535,FTR,FTR,FTR,FTR,0.5908,0.1424
,2015,16I008140,16I008,RIDGECREST ELEMENTARY,0.5718,0.76,9.9342,0.29449,8.68421,,1.21212,0.9152,0.1758
,2015,16I008148,16I008,HUGH BISH ELEMENTARY,0.4793,0.9,7.5793,0.14201,20.70588,,3.26705,0.6335,0.1989
,2015,16I008160,16I008,BEGINNINGS ACADEMY,0,0.89,12.531,0.15727,370,,2.47568,0.5189,0.0297
,2015,16I008165,16I008,LINCOLN ELEMENTARY,0.5556,1,8.3708,0.21854,7,171.5,1.6035,0.9242,0.1691
,2015,16I008167,16I008,PARK LANE ELEMENTARY,0.2984,FTR,7.7322,FTR,FTR,FTR,FTR,0.6667,0.1176
,2015,16I008168,16I008,PAT HENRY ELEMENTARY,0.7514,0.81,10.5464,0.2042,34.625,,2.59928,0.9116,0.2166
,2015,16I008173,16I008,PIONEER PARK ELEMENTARY,0.4419,0.92,8.2761,0.12539,54.33333,,3.23006,0.5184,0.227
,2015,16I008180,16I008,SHERIDAN ROAD ELEMENTARY,0.2461,FTR,6.6648,FTR,FTR,FTR,FTR,0.5042,0.0735
,2015,16I008183,16I008,SULLIVAN VILLAGE ELEMENTARY,0.4863,0.87,10.4711,0.08017,19.61538,,4.23922,0.6706,0.1804
,2015,16I008185,16I008,SWINNEY ELEMENTARY,0.4343,FTR,8.931,FTR,FTR,FTR,FTR,0.887,0.3164
,2015,16I008195,16I008,WASHINGTON ELEMENTARY,0.4609,0.82,9.6934,0.29677,15.09091,,0,0.8795,0.1747
,2015,16I008200,16I008,LEARNING TREE ACADEMY,0,0.92,16.4806,0.22615,,,2.37269,0.5203,0.2509
,2015,16I008205,16I008,WHITTIER ELEMENTARY,0.5739,0.93,8.4907,0.10042,61.75,,1.61943,0.6802,0.1377
,2015,16I008215,16I008,WILSON ELEMENTARY,0.578,FTR,9.8783,FTR,FTR,FTR,FTR,0.875,0.1452
,2015,16I008220,16I008,WOODLAND HILLS ELEMENTARY,0.3643,0.95,7.1188,0.15711,15.88,,4.34761,0.5038,0.1209
,2015,16I008530,16I008,MacARTHUR MIDDLE SCHOOL,0,0.821,7.493,0.12521,5.1049,243.33333,2.44384,0.489,0.2
,2015,16I008535,16I008,CENTRAL MIDDLE SCHOOL,0,0.75,9.5312,0.25085,3.58547,83.9,0.07151,0.764,0.2205
,2015,16I008540,16I008,TOMLINSON MIDDLE SCHOOL,0,0.54,9.8717,0.15192,3.17209,52.46154,3.20528,0.7859,0.2522
,2015,16I008545,16I008,EISENHOWER MIDDLE SCHOOL,0,0.68,9.1305,0.14653,4.69519,146.33333,1.25513,0.6469,0.1765
,2015,16I008705,16I008,EISENHOWER HIGH SCHOOL,0,0.45,12.079,0.16151,5.29762,166.875,1.87266,0.4749,0.1506
,2015,16I008710,16I008,LAWTON HIGH SCHOOL,0,0.65,15.6349,0.22283,7.06452,109.5,0.05708,0.6553,0.1912
,2015,16I008715,16I008,MacARTHUR HIGH SCHOOL,0,0.65,11.5495,0.19198,11.41237,1107,2.18157,0.4128,0.2656
,2015,16I009105,16I009,FLETCHER ELEMENTARY,0.2039,0.75,8.5606,0.08803,18.125,,6.55172,0.6138,0.2069
,2015,16I009615,16I009,FLETCHER JR HIGH SCHOOL,0,0.63,7.6588,0.08955,16.25,,1.84615,0.5231,0.2154
,2015,16I009715,16I009,FLETCHER HIGH SCHOOL,0,0.49,9.7215,0.04688,14.55556,43.66667,0.91603,0.5115,0.1756
,2015,16I016105,16I016,ELGIN ELEMENTARY,0.1964,0.93,10.1664,0.09659,172.2,,3.76307,0.3426,0.1103
,2015,16I016505,16I016,ELGIN MIDDLE SCHOOL,0,0.75,8.1353,0.1,656,,0.16311,0.3399,0.1463
,2015,16I016705,16I016,ELGIN HIGH SCHOOL,0,0.45,9.5908,0.0638,335.5,134.2,1.4158,0.2012,0.0954
,2015,16I132105,16I132,CHATTANOOGA ELEMENTARY,0.3478,0.85,9.4154,0.04545,,,1.06667,0.5467,0.1267
,2015,16I132705,16I132,CHATTANOOGA HIGH SCHOOL,0,0.6,6.5333,0.06757,35.5,,8.4507,0.3662,0.169
,2015,17I001105,17I001,WALTERS ELEMENTARY,0.1982,0.88,7.9313,0.06414,58.66667,,1.5483,0.6335,0.125
,2015,17I001505,17I001,WALTERS MIDDLE SCHOOL,0,0.6,6.8288,0.04624,5.54839,172,0.05814,0.5756,0.1337
,2015,17I001705,17I001,WALTERS HIGH SCHOOL,0,0.43,8.7609,0.04717,106,,1.03774,0.4481,0.1132
,2015,17I101105,17I101,TEMPLE ELEMENTARY,0.3158,0.8,6.7023,0.12308,,,2.34375,0.7813,0.2266
,2015,17I101715,17I101,TEMPLE HIGH SCHOOL,0,0.3,8.1225,0.23077,7.66667,,6.52174,0.7609,0.2826
,2015,17I333105,17I333,BIG PASTURE ELEMENTARY,0.2537,0.92,7.5988,0.01307,,,1.49007,0.543,0.1788
,2015,17I333705,17I333,BIG PASTURE HIGH SCHOOL,0,0.6,6.646,0.18,23.5,,2.59574,0.3617,0.2128
,2015,18C001105,18C001,WHITE OAK ELEMENTARY,0.3704,0.9,11.2374,0.15909,,,3.80488,0.8537,0.2927
,2015,18I006105,18I006,KETCHUM ELEMENTARY,0.2424,0.75,6.4112,0.04183,66.5,,4.06015,0.7782,0.2143
,2015,18I006505,18I006,KETCHUM MIDDLE SCHOOL,0,0.35,7.0195,0.07519,9.92308,,0.15504,0.7054,0.2713
,2015,18I006705,18I006,KETCHUM HIGH SCHOOL,0,0.25,8.6973,0.04036,43.8,,2.28311,0.5799,0.2466
,2015,18I017115,18I017,WELCH ELEMENTARY,0.1038,0.88,9.4101,0.02747,25.42857,,1.19101,0.5337,0.2135
,2015,18I017515,18I017,WELCH MIDDLE SCHOOL,0,0.84,7.6184,0.22619,7.55556,34,0.14706,0.4559,0.6324
,2015,18I017715,18I017,WELCH HIGH SCHOOL,0,0.46,6.6928,0.05747,8.7,,5.74713,0.5287,0.0345
,2015,18I020105,18I020,BLUEJACKET ELEMENTARY,0.375,0.9,7.2449,0.08219,,,1.76056,0.7324,0.169
,2015,18I020505,18I020,BLUEJACKET MIDDLE SCHOOL,0,0.8,7.4565,0.08333,,,7.64706,0.6863,0.1961
,2015,18I020705,18I020,BLUEJACKET HIGH SCHOOL,0,0.4,8.7595,0.10256,,,4.22535,0.6056,0.2254
,2015,18I065200,18I065,VINITA ELEMENTARY,0.4052,0.85,11.2235,0.02724,,,0.20942,0.7382,0.1767
,2015,18I065510,18I065,EWING HALSELL MIDDLE SCHOOL,0.4634,0.4,9.2787,0.0431,9.94286,23.2,0,0.6523,0.2184
,2015,18I065705,18I065,VINITA HIGH SCHOOL,0,0.28,12.795,0.0998,8.01563,34.2,0,0.6101,0.1637
,2015,19C008105,19C008,LONE STAR ELEMENTARY,0.2403,0.83,10.366,0.14572,10.34091,910,1.86813,0.4967,0.1044
,2015,19C012105,19C012,GYPSY ELEMENTARY,0.2766,0.88,9.5645,0.04167,18.4,,3.80435,0.8913,0.1522
,2015,19C034105,19C034,PRETTY WATER ELEMENTARY,0.2451,0.8,10.4546,0.06015,261,,5.74713,0.5632,0.1648
,2015,19C035105,19C035,ALLEN-BOWDEN ELEMENTARY,0.559,0.63,14.9127,0.0343,95.5,,0.34031,0.8429,0.1963
,2015,19I002110,19I002,EDISON ELEMENTARY,0.3934,0.88,10.7645,0.10923,,,1.17773,0.8535,0.1582
,2015,19I002115,19I002,COLLINS ELEMENTARY,0.3252,0.89,7.86,0.06389,71.6,,6.56425,0.6955,0.1899
,2015,19I002505,19I002,BRISTOW MIDDLE SCHOOL,0,0.39,9.3568,0.06484,5.2973,65.33333,2.41071,0.7449,0.2143
,2015,19I002705,19I002,BRISTOW HIGH SCHOOL,0,0.05,11.1788,0.06095,9.46939,46.4,5.38793,0.6659,0.1961
,2015,19I003105,19I003,MANNFORD LOWER ELEMENTARY,0.2994,0.72,10.6993,0.09302,56.16667,,6.52819,0.7359,0.1958
,2015,19I003110,19I003,MANNFORD UPPER ELEMENTARY,0,0.85,6.4396,0.11215,14.64286,205,1.85366,0.722,0.2439
,2015,19I003115,19I003,MANNFORD EC CTR,0.1111,1,11.0282,0.08867,,,1.18182,0.601,0.0404
,2015,19I003500,19I003,MANNFORD MIDDLE SCHOOL,0,0.75,10.0819,0.03681,6.8,56.66667,0,0.6176,0.2118
,2015,19I003705,19I003,MANNFORD HIGH SCHOOL,0,0.54,12.5468,0.06092,10.97778,29.05882,0.54049,0.5263,0.2126
,2015,19I005105,19I005,MOUNDS ELEMENTARY,0.271,0.72,10.4992,0.11719,45.44444,,4.88998,0.7408,0.1785
,2015,19I005705,19I005,MOUNDS HIGH SCHOOL,0,0.4,11.6143,0.09091,5.02857,,1.98864,0.5909,0.2159
,2015,19I017105,19I017,OLIVE ELEMENTARY,0.5926,0.98,8.3082,0.07171,133,,3.00752,0.6504,0.1767
,2015,19I017715,19I017,OLIVE HIGH SCHOOL,0,0.8,8.6321,0.04,10.6,,0.9434,0.4906,0.1887
,2015,19I018105,19I018,KIEFER ELEMENTARY,0.2658,0.95,7.4447,0.07656,27.86667,,0.47847,0.4976,0.1172
,2015,19I018505,19I018,RONGEY MIDDLE SCHOOL,0,0.35,4.5179,0.07955,17.2,,1.74419,0.5698,0.1512
,2015,19I018705,19I018,KIEFER HIGH SCHOOL,0,0.29,5.9788,0.05025,50.5,67.33333,3.9604,0.4059,0.1584
,2015,19I020105,19I020,J. F. KENNEDY ELEMENTARY,0.4691,0.7,13.0183,0.14835,36.8,,0.13587,0.8152,0.2609
,2015,19I020715,19I020,OILTON HIGH SCHOOL,0,0.2,10.6089,0.12222,29.66667,,0.11236,0.764,0.2809
,2015,19I021105,19I021,DEPEW ELEMENTARY,0.3516,0.65,6.7692,0.05556,26.77778,,0.08299,0.639,0.2158
,2015,19I021705,19I021,DEPEW HIGH SCHOOL,0,0.25,9.003,0.02963,34.75,,0.28777,0.4892,0.1727
,2015,19I031105,19I031,KELLYVILLE ELEMENTARY,0.6376,0.85,14.0652,0.09322,15.52174,,2.52101,0.8011,0.1653
,2015,19I031110,19I031,KELLYVILLE UPPER ELEMENTARY,0,0.62,11.0136,0.05578,21.08333,,1.12648,0.7787,0.1937
,2015,19I031505,19I031,KELLYVILLE MIDDLE SCHOOL,0,0.82,11.144,0.06173,3.45833,13.83333,4.51807,0.6566,0.1867
,2015,19I031705,19I031,KELLYVILLE HIGH SCHOOL,0,0.6,12.7351,0.07055,6.76,48.28571,2.21893,0.6598,0.1686
,2015,19I033125,19I033,LIBERTY ELEMENTARY,0.4379,0.76,10.6388,0.08303,47.83333,,1.67596,0.784,0.1882
