,Year,SchoolCode,SchoolName,IndexScore,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,Total,EOI_Algebra_Advanced,EOI_Algebra_Below_Satisfactory,EOI_Algebra_Satisfactory,EOI_AlgebraII_Advanced,EOI_AlgebraII_Below_Satisfactory,EOI_AlgebraII_Satisfactory,EOI_Biology_Advanced,EOI_Biology_Below_Satisfactory,EOI_Biology_Satisfactory,EOI_EnglishII_Advanced,EOI_EnglishII_Below_Satisfactory,EOI_EnglishII_Satisfactory,EOI_EnglishIII_Advanced,EOI_EnglishIII_Below_Satisfactory,EOI_EnglishIII_Satisfactory,EOI_Geometry_Advanced,EOI_Geometry_Below_Satisfactory,EOI_Geometry_Satisfactory,EOI_USHistory_Advanced,EOI_USHistory_Below_Satisfactory,EOI_USHistory_Satisfactory
2259,2016,42I001705,GUTHRIE HS,66,62800.21,39302.95,0.06,0.14,0.31,0.55,0.22,0.67,0.1,1012,52.03,43038.75,0.34600000000000003,10.64,6.99,3.0,2.74,4.5,0.083,0.0514,0.002,0.085,0.0,0.6818,0.0968,1012.0,0.297,0.1,0.603,0.061,0.39,0.5489999999999999,0.018000000000000002,0.64,0.342,0.0891,0.19,0.7209,0.051,0.15,0.799,0.3168,0.12,0.5632,0.126,0.3,0.574
2260,2016,14I040705,NOBLE HS,72,61827.71,25888.76,0.07,0.14,0.42,0.604,0.16,0.71,0.13,839,42.24,48137.04,0.305,16.71,5.92,2.0,1.5,3.08,0.0489,0.1478,0.0131,0.025,0.0,0.764,0.0012,839.0,0.0354,0.41,0.5546,0.1258,0.26,0.6142,0.06,0.5,0.44,0.1914,0.13,0.6786,0.2548,0.09,0.6552,0.2542,0.18,0.5658,0.2736,0.28,0.4464
2261,2014,73I001715,OKAY HS,79,58303.0,31546.0,0.1,0.13,0.26,0.63,0.17,0.7,0.13,123,9.21,48476.91,0.419,21.35,0.86,1.0,0.0,1.0,0.0325,0.4959,0.0,0.0407,0.0,0.4309,0.0,123.0,0.2106,0.19,0.5994,0.0336,0.44,0.5264,0.0352,0.56,0.4048,0.0,0.29,0.71,0.0468,0.22,0.7332,0.2112,0.12,0.6688,0.0819,0.37,0.5481
2262,2015,63I001705,MCLOUD HS,79,63123.62,23567.66,0.06,0.13,0.23,0.569,0.12,0.7,0.18,513,31.76,43757.26,0.24100000000000002,14.9,4.0,2.0,0.5,2.0,0.0643,0.1715,0.0019,0.0097,0.0,0.6842,0.0682,513.0,0.204,0.15,0.6459999999999999,0.18,0.28,0.54,0.0696,0.42,0.5104,0.1513,0.11,0.7387,0.1131,0.13,0.7569,0.3649,0.11,0.5251,0.1496,0.32,0.5304
2263,2016,18I017715,WELCH HS,75,53473.23,40865.43,0.04,0.15,0.23,0.45399999999999996,0.13,0.76,0.11,108,10.51,47114.26,0.36700000000000005,14.21,0.86,0.45,0.14,0.3,0.037000000000000005,0.4074,0.0,0.037000000000000005,0.0,0.5,0.0185,108.0,0.0,0.44,0.56,0.2394,0.37,0.3906,0.06,0.4,0.54,0.2,0.0,0.8,0.21,0.0,0.79,0.2668,0.08,0.6532,0.0,0.44,0.56
2264,2015,54I002705,MASON HS,84,59845.8,17675.39,0.09,0.12,0.24,0.777,0.14,0.71,0.15,85,8.63,37473.86,0.23199999999999998,7.36,1.0,0.25,0.0,1.0,0.0353,0.3647,0.0,0.0,0.0,0.3647,0.2353,85.0,0.2492,0.11,0.6408,0.0,0.5,0.5,0.035,0.5,0.465,0.0553,0.21,0.7347,0.1,0.0,0.9,0.1204,0.14,0.7396,0.052000000000000005,0.48,0.46799999999999997
2265,2014,16I004705,GERONIMO HS,75,52106.0,46440.0,0.1,0.1,0.2,0.66,0.07,0.72,0.21,92,5.43,48651.44,0.0,13.22,0.43,0.5,0.25,0.5,0.1087,0.2609,0.0109,0.0543,0.0,0.5543,0.0109,92.0,0.175,0.3,0.525,0.2494,0.14,0.6106,0.0,0.71,0.29,0.075,0.25,0.675,0.3344,0.12,0.5456,0.1272,0.47,0.4028,0.06,0.4,0.54
2266,2016,40I020705,PANAMA HS,73,42310.82,29881.04,0.11,0.26,0.36,0.7959999999999999,0.08,0.7,0.22,230,14.0,46045.35,0.051,13.94,0.57,0.86,0.43,1.57,0.0478,0.3043,0.013000000000000001,0.0174,0.0,0.5783,0.0391,230.0,0.4136,0.06,0.5264,0.2324,0.17,0.5976,0.0315,0.55,0.4185,0.136,0.2,0.664,0.1869,0.11,0.7031,0.0396,0.34,0.6204,0.0469,0.33,0.6231
2267,2014,64I010705,CLAYTON HS,65,38514.0,23437.0,0.12,0.24,0.38,0.81,0.12,0.69,0.19,124,8.89,44391.4,0.312,12.27,1.0,0.88,0.36,1.0,0.0,0.2903,0.0,0.0081,0.0,0.6774,0.0242,124.0,0.1971,0.27,0.5329,0.1064,0.44,0.4536,0.063,0.55,0.387,0.1078,0.23,0.6622,0.2,0.0,0.8,0.1659,0.21,0.6241,0.4089,0.13,0.4611
2268,2016,49I001710,EUFAULA HS,66,45990.85,41923.67,0.09,0.21,0.4,0.684,0.15,0.7,0.15,326,22.63,44957.53,0.36,16.61,3.01,0.7,1.32,1.86,0.0245,0.4141,0.0061,0.0583,0.0,0.4877,0.0092,326.0,0.1824,0.24,0.5776,0.0,0.64,0.36,0.1,0.5,0.4,0.0913,0.17,0.7387,0.2418,0.07,0.6882,0.153,0.15,0.6970000000000001,0.1564,0.32,0.5236
2269,2015,48I005710,IDABEL HS,64,38164.04,19830.11,0.08,0.34,0.55,0.845,0.21,0.62,0.17,387,20.9,45132.56,0.24600000000000002,16.42,3.14,2.0,1.86,2.0,0.1421,0.1473,0.0052,0.261,0.0078,0.3282,0.1085,387.0,0.0159,0.47,0.5141,0.0759,0.31,0.6141,0.0322,0.54,0.4278,0.1577,0.17,0.6723,0.3104,0.03,0.6596,0.1008,0.37,0.5292,0.182,0.35,0.46799999999999997
2270,2014,25I038705,WYNNEWOOD HS,85,54376.0,120568.0,0.05,0.13,0.2,0.37,0.18,0.68,0.15,155,12.67,41922.0,0.684,10.47,1.0,1.0,0.33,1.33,0.0194,0.2,0.0065,0.1161,0.0,0.6516,0.0065,155.0,0.5394,0.07,0.3906,0.85,0.0,0.15,0.087,0.42,0.493,0.2208,0.04,0.7392,0.46,0.0,0.54,0.5766,0.07,0.3534,0.2883,0.07,0.6417
2271,2015,51I074715,WARNER HS,98,58740.13,17748.04,0.08,0.14,0.44,0.597,0.2,0.69,0.11,211,12.7,48099.76,0.226,19.66,0.77,0.48,0.33,1.0,0.0095,0.4597,0.0,0.0142,0.0,0.5024,0.0142,211.0,0.6596,0.03,0.3104,0.5472,0.04,0.4128,0.3315,0.15,0.5185,0.3626,0.02,0.6174,0.1649,0.03,0.8051,0.6499,0.03,0.3201,0.4048,0.12,0.4752
2272,2014,63I115705,WANETTE HS,55,48608.0,43796.0,0.06,0.16,0.29,1.09,0.08,0.72,0.19,59,4.11,41091.93,0.19699999999999998,7.43,0.83,0.47,0.29,0.15,0.0,0.2881,0.0169,0.0,0.0,0.4915,0.2034,59.0,0.0,0.45,0.55,0.0,0.67,0.33,0.0,0.87,0.13,0.0,0.12,0.88,0.0,0.5,0.5,0.1958,0.11,0.6942,0.15,0.5,0.35
2273,2014,10I021705,SPRINGER HS,77,48028.0,164167.0,0.09,0.13,0.48,0.6,0.1,0.74,0.16,52,7.21,40562.83,0.14800000000000002,10.81,1.0,0.4,0.31,1.0,0.0577,0.1923,0.0,0.0,0.0,0.5192,0.2308,52.0,0.18,0.4,0.42,,,,0.04,0.8,0.16,0.22,0.0,0.78,0.17,0.0,0.83,0.17,0.0,0.83,0.1875,0.25,0.5625
2274,2014,26I095705,BRIDGE CREEK HS,79,69002.0,24413.0,0.03,0.12,0.29,0.41,0.13,0.77,0.11,419,21.44,44420.66,0.28,17.13,2.0,1.0,0.5,2.33,0.0597,0.0597,0.0072,0.0072,0.0024,0.8138,0.0501,419.0,0.1292,0.24,0.6308,0.1496,0.32,0.5304,0.156,0.4,0.444,0.4,0.0,0.6,0.285,0.05,0.665,0.2739,0.17,0.5561,0.3696,0.12,0.5104
2275,2014,72I001712,THOMAS EDISON PREPARATORY HS,82,56448.0,56175.0,0.09,0.23,0.48,0.57,0.25,0.59,0.15,1151,49.33,49099.75,0.345,14.74,11.0,6.0,1.8,2.5,0.1069,0.0877,0.0174,0.2103,0.0009,0.5143,0.0626,1151.0,0.1332,0.26,0.6068,0.19,0.24,0.57,0.0696,0.42,0.5104,0.3069,0.07,0.6231,0.2604,0.07,0.6696,0.4508,0.08,0.4692,0.4902,0.14,0.3698
2276,2014,33I018705,ALTUS HS,74,55217.0,27049.0,0.09,0.17,0.35,0.49,0.18,0.64,0.17,906,57.04,44825.01,0.31,15.36,6.0,3.5,1.0,4.51,0.3311,0.0143,0.0132,0.0717,0.0022,0.4834,0.0839,906.0,0.0183,0.39,0.5917,0.1014,0.22,0.6786,0.0376,0.53,0.4324,0.2314,0.11,0.6586,0.2592,0.04,0.7008,0.3825,0.15,0.4675,0.3256,0.12,0.5544
2277,2014,48I005710,IDABEL HS,74,37832.0,18391.0,0.08,0.35,0.55,0.78,0.2,0.61,0.19,361,21.57,46805.2,0.265,17.87,4.0,2.0,2.15,2.0,0.1413,0.1108,0.0111,0.2881,0.0139,0.3186,0.1163,361.0,0.0858,0.34,0.5742,0.17600000000000002,0.2,0.624,0.1008,0.37,0.5292,0.2376,0.12,0.6424,0.2511,0.07,0.6789,0.2128,0.24,0.5472,0.3276,0.22,0.4524
2278,2014,66I002705,CATOOSA HS,75,66319.0,72524.0,0.07,0.1,0.23,0.51,0.18,0.69,0.13,607,41.87,42402.7,0.251,15.43,5.0,2.0,1.27,4.28,0.1203,0.2422,0.0115,0.0049,0.0,0.4811,0.14,607.0,0.0702,0.22,0.7098,0.0312,0.61,0.3588,0.043,0.57,0.387,0.0891,0.19,0.7209,0.1564,0.08,0.7636,0.0342,0.43,0.5358,0.4368,0.16,0.4032
2279,2014,55I089765,NORTHWEST CLASSEN HS,80,51403.0,48041.0,0.09,0.27,0.47,0.81,0.21,0.56,0.23,1060,55.99,48819.05,0.33,9.21,14.04,3.0,6.0,4.96,0.4698,0.0396,0.0792,0.2179,0.0009,0.1726,0.0198,1060.0,0.08,0.2,0.72,0.0972,0.19,0.7128,0.049,0.51,0.441,0.1068,0.11,0.7832,0.184,0.08,0.736,0.1659,0.21,0.6241,0.387,0.1,0.513
2280,2014,52I002705,BILLINGS HS,69,45434.0,222351.0,0.16,0.2,0.23,0.88,0.12,0.71,0.17,16,3.57,46571.83,0.36,8.92,0.56,0.19,0.25,0.4,0.0625,0.0,0.0,0.0,0.0,0.9375,0.0,16.0,,,,,,,0.0289,0.83,0.1411,,,,,,,,,,,,
2281,2016,51I074715,WARNER HS,93,56249.45,17326.34,0.09,0.15,0.37,0.612,0.18,0.68,0.13,214,12.41,49460.63,0.282,21.1,0.75,0.53,0.33,1.0,0.0047,0.5047,0.0,0.0187,0.0,0.4579,0.013999999999999999,214.0,0.42,0.0,0.58,0.32,0.0,0.68,0.301,0.14,0.5589999999999999,0.32,0.0,0.68,0.33,0.0,0.67,0.7,0.0,0.3,0.3895,0.05,0.5605
2282,2016,61I080705,MCALESTER HS,76,50880.2,29839.44,0.07,0.24,0.43,0.556,0.16,0.68,0.17,871,45.65,47667.21,0.413,15.74,5.86,2.72,2.12,3.29,0.0873,0.2158,0.0126,0.0517,0.0057,0.5224,0.1045,871.0,0.1863,0.19,0.6237,0.184,0.08,0.736,0.0912,0.43,0.4788,0.153,0.15,0.6970000000000001,0.2116,0.08,0.7084,0.2838,0.14,0.5762,0.1824,0.24,0.5776
2283,2015,14I029705,NORMAN HS,87,70620.91,56850.76,0.06,0.18,0.32,0.489,0.44,0.5,0.07,1992,87.67,47117.33,0.37,11.2,17.51,5.0,6.42,6.81,0.113,0.0683,0.0266,0.0803,0.0015,0.618,0.0924,1992.0,0.1932,0.08,0.7268,0.252,0.1,0.648,0.0696,0.42,0.5104,0.3627,0.07,0.5673,0.1104,0.08,0.8096,0.39899999999999997,0.05,0.551,0.546,0.09,0.364
2284,2015,56I002705,HENRYETTA HS,70,49256.65,22826.98,0.11,0.22,0.34,0.618,0.12,0.75,0.13,285,14.59,45165.79,0.11800000000000001,21.06,1.72,1.0,2.22,1.29,0.0316,0.3579,0.013999999999999999,0.006999999999999999,0.0,0.5719,0.0175,285.0,0.0768,0.36,0.5632,0.16,0.2,0.64,0.0689,0.47,0.4611,0.1275,0.15,0.7225,0.2366,0.09,0.6734,0.1104,0.31,0.5796,0.3136,0.36,0.3264
2285,2015,56I003705,MORRIS HS,85,62270.33,17290.06,0.07,0.15,0.39,0.496,0.17,0.77,0.07,331,20.41,40245.68,0.2,14.77,1.84,1.0,1.15,2.0,0.0,0.2296,0.006,0.0181,0.0,0.5982,0.14800000000000002,331.0,0.2256,0.06,0.7144,0.2106,0.22,0.5694,0.0258,0.57,0.4042,0.2231,0.03,0.7469,0.22,0.0,0.78,0.1496,0.12,0.7304,0.2752,0.14,0.5848
2286,2015,62I019705,ADA HS,75,46854.09,36762.37,0.09,0.26,0.47,0.47100000000000003,0.33,0.54,0.13,484,34.34,44117.49,0.774,12.17,4.58,3.31,3.3,4.9,0.0868,0.312,0.0124,0.0455,0.0,0.4649,0.0785,484.0,,,,0.067,0.33,0.603,0.0165,0.67,0.3135,0.171,0.1,0.7290000000000001,0.1691,0.11,0.7209,0.2212,0.21,0.5688,0.2516,0.26,0.4884
2287,2015,76I001705,ALVA HS,90,64496.9,148432.62,0.04,0.17,0.27,0.32299999999999995,0.29,0.61,0.11,254,20.26,45501.55,0.5,15.16,1.85,1.0,0.91,1.29,0.1024,0.0669,0.0157,0.0236,0.0039,0.7835,0.0039,254.0,0.0581,0.17,0.7719,,,,0.1342,0.39,0.4758,0.1764,0.02,0.8036,0.1581,0.07,0.7719,,,,0.2535,0.35,0.3965
2288,2016,14I002705,MOORE HS,80,74645.48,45730.8,0.04,0.08,0.29,0.387,0.26,0.65,0.08,2463,113.79,46221.4,0.361,12.1,20.96,7.5,2.82,7.0,0.1315,0.0674,0.0231,0.0759,0.0016,0.5075,0.1929,2463.0,0.3738,0.11,0.5162,0.1944,0.19,0.6156,0.126,0.4,0.474,0.18899999999999997,0.1,0.711,0.0792,0.12,0.8008,0.4641,0.09,0.4459,0.195,0.25,0.555
2289,2016,67I006705,NEW LIMA HS,71,60783.13,24060.88,0.05,0.16,0.36,0.74,0.13,0.75,0.12,104,6.56,42357.37,0.259,13.99,1.33,0.44,0.29,0.86,0.0481,0.1442,0.0192,0.0192,0.0,0.4423,0.3269,104.0,0.5226,0.22,0.2574,0.22,0.12,0.66,0.0432,0.46,0.4968,0.1155,0.23,0.6545,0.0,0.25,0.75,0.0,0.14,0.86,0.0,0.69,0.31
2290,2016,67I001715,SEMINOLE HS,80,49847.21,28978.19,0.1,0.24,0.44,0.469,0.15,0.68,0.17,458,27.55,46448.3,0.317,13.72,2.14,1.29,3.0,3.0,0.0786,0.1943,0.0022,0.0284,0.0022,0.5393,0.155,458.0,0.245,0.02,0.735,0.3864,0.08,0.5336,0.1239,0.41,0.4661,0.1343,0.21,0.6557,0.1584,0.01,0.8316,0.3588,0.08,0.5612,0.064,0.36,0.5760000000000001
2291,2016,54I014705,PADEN HS,70,50164.85,75741.54,0.07,0.2,0.27,0.597,0.07,0.73,0.19,77,5.92,47928.83,0.36200000000000004,15.54,0.0,0.29,0.29,1.0,0.0649,0.2078,0.0,0.0909,0.013000000000000001,0.6104,0.013000000000000001,77.0,0.2739,0.17,0.5561,0.3698,0.14,0.4902,0.081,0.55,0.369,0.18,0.0,0.82,0.17,0.0,0.83,,,,0.0,0.36,0.64
2292,2016,39I001705,WILBURTON HS,81,54469.02,29782.52,0.08,0.19,0.43,0.64,0.13,0.7,0.17,261,18.57,47079.71,0.215,20.61,1.57,1.0,0.74,2.0,0.0307,0.295,0.0038,0.0345,0.0,0.636,0.0,261.0,0.076,0.24,0.684,0.249,0.17,0.581,0.0624,0.52,0.4176,0.14400000000000002,0.04,0.816,0.1974,0.06,0.7426,0.2378,0.18,0.5822,0.099,0.34,0.561
2293,2015,34I014705,RINGLING HS,56,47734.96,30743.76,0.06,0.24,0.29,0.6920000000000001,0.11,0.74,0.16,117,9.04,46108.02,0.423,18.61,0.34,0.34,0.69,0.86,0.0427,0.2564,0.0,0.0085,0.0,0.6923,0.0,117.0,,,,0.0154,0.78,0.2046,0.0504,0.64,0.3096,0.0854,0.39,0.5246,0.1248,0.04,0.8352,0.05,0.5,0.45,0.2079,0.23,0.5621
2294,2015,19I002705,BRISTOW HS,69,48467.48,24939.67,0.11,0.24,0.31,0.6659999999999999,0.13,0.72,0.14,464,33.33,43888.82,0.212,12.02,3.0,2.0,2.1,2.53,0.0431,0.2716,0.0022,0.0905,0.0043,0.5884,0.0,464.0,0.0544,0.32,0.6256,0.0378,0.37,0.5922,0.0096,0.68,0.3104,0.1958,0.11,0.6942,0.2619,0.03,0.7081,0.3071,0.17,0.5229,0.1632,0.32,0.5168
2295,2015,16I008710,LAWTON HS,77,55193.79,29845.71,0.1,0.2,0.47,0.655,0.2,0.69,0.11,1752,91.88,45822.48,0.34600000000000003,12.48,21.78,7.0,2.0,7.89,0.1615,0.0696,0.0194,0.3076,0.0068,0.3978,0.0371,1752.0,0.0814,0.26,0.6586,0.2125,0.15,0.6375,0.0715,0.35,0.5785,0.2024,0.12,0.6776,0.2375,0.05,0.7125,0.2016,0.16,0.6384,0.2079,0.23,0.5621
2296,2016,19I031705,KELLYVILLE HS,63,60259.22,34080.97,0.04,0.17,0.32,0.579,0.11,0.72,0.18,347,20.47,45117.91,0.099,15.31,1.2,0.71,0.6,3.0,0.0375,0.1527,0.0058,0.0086,0.0058,0.634,0.1556,347.0,0.0,0.65,0.35,0.2212,0.21,0.5688,0.0343,0.51,0.4557,0.1566,0.13,0.7134,0.1246,0.11,0.7654,0.2992,0.12,0.5808,0.1072,0.33,0.5628
2297,2016,02I046705,CHEROKEE HS,82,79034.02,83544.03,0.05,0.17,0.36,0.486,0.25,0.64,0.11,105,10.86,42063.62,0.22399999999999998,10.0,0.94,0.48,0.29,1.06,0.0762,0.0286,0.0,0.019,0.0095,0.8286,0.0381,105.0,0.3348,0.07,0.5952,,,,0.0492,0.59,0.3608,0.0486,0.19,0.7614,0.0,0.33,0.67,,,,0.1508,0.48,0.3692
2298,2015,64I010705,CLAYTON HS,68,39832.59,25937.63,0.16,0.22,0.33,0.81,0.1,0.7,0.2,100,7.04,53464.84,0.284,13.12,1.0,0.5,0.5,1.13,0.0,0.3,0.0,0.0,0.0,0.66,0.04,100.0,0.14,0.44,0.42,0.0264,0.56,0.4136,0.04,0.5,0.46,0.1953,0.07,0.7347,0.1968,0.18,0.6232,0.1411,0.17,0.6889,0.0928,0.42,0.4872
2299,2015,46I017705,LOCUST GROVE HS,76,49993.34,21549.74,0.1,0.19,0.16,0.889,0.11,0.75,0.13,468,26.79,44414.99,0.155,14.43,3.79,1.0,1.14,2.86,0.0299,0.5363,0.0021,0.0,0.0,0.3397,0.0919,468.0,0.0756,0.16,0.7644,0.1932,0.16,0.6468,0.2204,0.24,0.5396,0.198,0.1,0.7020000000000001,0.132,0.12,0.748,0.3002,0.21,0.4898,0.3382,0.11,0.5518
2300,2016,55I089765,NORTHWEST CLASSEN HS,70,53956.08,50805.13,0.08,0.28,0.47,0.687,0.22,0.55,0.23,1166,66.23,53793.63,0.368,10.16,14.24,3.0,6.1,5.0,0.5069,0.0455,0.0746,0.1861,0.0017,0.1544,0.0309,1166.0,0.0675,0.25,0.6825,0.1817,0.21,0.6083,0.0648,0.46,0.4752,0.1394,0.18,0.6806,0.0474,0.21,0.7426,0.0975,0.25,0.6525,0.0966,0.31,0.5934
2301,2015,63I117705,MAUD HS,72,47911.77,23022.33,0.08,0.17,0.27,0.7170000000000001,0.11,0.72,0.17,99,6.44,39862.71,0.0,6.95,0.5,1.0,0.43,1.0,0.0202,0.1818,0.0,0.0,0.0,0.6768,0.1212,99.0,0.0,0.38,0.62,0.0,0.36,0.64,0.0,0.5,0.5,0.27,0.0,0.73,0.0651,0.07,0.8649,0.1278,0.29,0.5822,0.0819,0.37,0.5481
2302,2014,19I021705,DEPEW HS,79,58671.0,67873.0,0.1,0.1,0.23,0.57,0.12,0.73,0.15,150,7.0,52508.22,0.429,15.6,0.5,0.5,0.25,1.0,0.02,0.0067,0.0,0.0267,0.0,0.7467,0.2,150.0,0.255,0.15,0.595,0.0,0.0,1.0,0.0287,0.59,0.3813,0.24,0.04,0.72,0.1649,0.03,0.8051,0.3,0.0,0.7,0.1323,0.37,0.4977
2303,2015,60I103715,YALE HS,81,60685.75,47247.78,0.11,0.19,0.2,0.563,0.14,0.71,0.15,183,8.0,45764.72,0.36,13.73,0.83,0.71,0.44,1.0,0.0273,0.4536,0.0,0.0,0.0,0.3989,0.1202,183.0,0.12300000000000001,0.18,0.6970000000000001,0.0531,0.41,0.5369,0.0072,0.76,0.2328,0.2375,0.05,0.7125,0.2444,0.06,0.6956,0.1716,0.22,0.6084,0.1886,0.18,0.6314
2304,2016,12I039705,HUGO HS,64,43121.87,29351.9,0.1,0.35,0.59,0.718,0.14,0.65,0.21,315,18.46,42197.44,0.28800000000000003,14.77,2.0,1.0,1.49,1.75,0.0349,0.273,0.0032,0.2857,0.0,0.3556,0.0476,315.0,0.0,0.44,0.56,0.0098,0.51,0.4802,0.005,0.75,0.245,0.042,0.4,0.5579999999999999,0.0588,0.16,0.7812,0.15,0.4,0.45,0.049,0.51,0.441
2305,2016,61I028705,CROWDER HS,61,59430.17,45476.94,0.04,0.14,0.25,0.609,0.14,0.74,0.11,138,9.43,45145.72,0.212,14.0,1.0,0.5,0.14,1.0,0.0072,0.3188,0.0,0.0072,0.0,0.6159,0.0507,138.0,0.2511,0.19,0.5589,0.0,0.25,0.75,0.0189,0.73,0.2511,0.1692,0.06,0.7708,0.19,0.05,0.76,0.0378,0.37,0.5922,0.1008,0.37,0.5292
2306,2015,05I051715,ERICK HS,83,49027.21,44660.57,0.02,0.3,0.16,0.313,0.11,0.72,0.18,67,5.76,47735.94,0.37200000000000005,14.97,0.6,1.5,0.29,0.11,0.0597,0.0,0.0,0.0,0.0,0.8955,0.0448,67.0,0.0979,0.11,0.7921,,,,0.0184,0.77,0.2116,0.0,0.09,0.91,0.0,0.0,1.0,0.1144,0.12,0.7656,0.07,0.3,0.63
2307,2014,45I003705,KINGSTON HS,91,48011.0,49765.0,0.1,0.2,0.4,0.75,0.13,0.69,0.18,301,21.2,41211.3,0.21600000000000003,15.06,2.0,1.0,0.63,2.31,0.0598,0.5515,0.0033,0.0,0.0,0.3754,0.01,301.0,0.4704,0.04,0.4896,0.6,0.0,0.4,0.1875,0.25,0.5625,0.26,0.0,0.74,0.392,0.02,0.588,0.36,0.1,0.54,0.4845,0.05,0.4655
2308,2014,35I037705,WAPANUCKA HS,79,48833.0,36950.0,0.09,0.16,0.41,0.66,0.16,0.64,0.2,62,5.29,45554.11,0.43200000000000005,11.86,0.5,0.14,0.14,0.5,0.129,0.2742,0.0323,0.0161,0.0,0.5323,0.0161,62.0,0.2,0.0,0.8,0.0,0.75,0.25,0.0,0.67,0.33,0.1275,0.15,0.7225,0.0,0.0,1.0,0.3496,0.08,0.5704,0.1144,0.12,0.7656
2309,2015,08I012705,LOOKEBA-SICKLES HS,71,60115.58,26544.29,0.04,0.12,0.27,0.575,0.18,0.67,0.14,87,5.53,48923.86,0.385,14.29,0.0,0.02,0.61,0.97,0.3563,0.0805,0.0,0.0,0.0,0.4828,0.0805,87.0,0.1428,0.32,0.5372,0.0689,0.47,0.4611,0.0,0.65,0.35,0.045,0.1,0.855,0.07,0.0,0.93,0.1869,0.11,0.7031,0.18600000000000003,0.07,0.7440000000000001
2310,2016,32I005705,WETUMKA HS,47,44977.28,25453.11,0.1,0.21,0.31,0.7929999999999999,0.13,0.66,0.2,159,9.23,42766.09,0.20600000000000002,9.35,0.32,0.86,1.25,1.0,0.0189,0.5094,0.0,0.0314,0.0,0.4088,0.0314,159.0,0.065,0.5,0.435,0.0093,0.69,0.3007,0.0,0.67,0.33,0.1411,0.17,0.6889,0.049,0.3,0.6509999999999999,0.069,0.31,0.621,0.0,0.7,0.3
2311,2016,25I005705,PAOLI HS,69,53007.21,29663.59,0.02,0.15,0.18,0.764,0.19,0.71,0.1,72,5.66,53754.81,0.40399999999999997,22.02,1.0,0.5,0.29,0.06,0.0972,0.2917,0.0,0.0,0.0,0.3611,0.25,72.0,0.0,0.25,0.75,0.0,0.44,0.56,,,,0.0,0.25,0.75,0.46,0.08,0.46,0.14,0.3,0.56,0.0,0.54,0.46
2312,2016,52I004705,FRONTIER HS,78,59657.87,225005.04,0.07,0.2,0.41,0.722,0.12,0.76,0.12,115,10.37,47298.2,0.23399999999999999,17.35,1.0,0.86,1.72,1.43,0.0348,0.6348,0.0,0.0,0.0,0.3304,0.0,115.0,0.0,0.25,0.75,0.0979,0.11,0.7921,0.015,0.75,0.235,0.1222,0.06,0.8178,0.2552,0.12,0.6248,0.2816,0.12,0.5984,0.0871,0.33,0.5829
2313,2015,06I042705,WATONGA HS,88,59216.37,46584.07,0.02,0.21,0.44,0.613,0.13,0.7,0.18,199,11.14,41286.57,0.218,17.49,1.0,1.0,0.29,1.0,0.1759,0.0754,0.0,0.1005,0.0,0.5628,0.0854,199.0,0.2646,0.02,0.7154,0.2494,0.14,0.6106,0.1265,0.45,0.4235,0.2852,0.08,0.6348,0.21,0.0,0.79,0.2436,0.13,0.6264,0.1875,0.25,0.5625
2314,2016,25I038705,WYNNEWOOD HS,79,54912.53,133734.25,0.04,0.16,0.31,0.40399999999999997,0.16,0.71,0.12,161,13.33,44327.88,0.6629999999999999,13.98,1.33,1.0,0.33,1.33,0.0311,0.1863,0.0062,0.0994,0.0,0.6646,0.0124,161.0,0.3198,0.18,0.5002,0.4089,0.13,0.4611,0.2346,0.31,0.4554,0.1955,0.15,0.6545,0.39,0.0,0.61,0.3864,0.08,0.5336,0.264,0.2,0.536
2315,2014,10I074705,FOX HS,77,45551.0,99228.0,0.05,0.11,0.13,0.58,0.08,0.74,0.18,91,7.5,47710.27,0.1,18.45,0.0,0.25,0.1,0.0,0.033,0.0879,0.011000000000000001,0.1209,0.0,0.7363,0.011000000000000001,91.0,0.1204,0.14,0.7396,0.17,0.0,0.83,0.0322,0.54,0.4278,0.225,0.1,0.675,0.2852,0.08,0.6348,0.25,0.0,0.75,0.1008,0.37,0.5292
2316,2014,35I029705,MILBURN HS,82,52233.0,43191.0,0.05,0.11,0.4,0.71,0.2,0.63,0.17,62,5.2,44801.04,0.327,7.84,0.0,0.12,0.13,0.13,0.0,0.4032,0.0,0.0323,0.0,0.5645,0.0,62.0,0.2739,0.17,0.5561,0.0,0.73,0.27,0.2628,0.27,0.4672,0.0736,0.08,0.8464,0.138,0.08,0.782,0.3036,0.08,0.6164,0.5005,0.09,0.4095
