,Year,CountyName,DistrictName,SchoolName,SchoolCode,IndexScore,LetterGrade,DistrictCode,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,SchoolType,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,Total,3_Math_Advanced,3_Math_Below_Satisfactory,3_Math_Satisfactory,3_Reading_Advanced,3_Reading_Below_Satisfactory,3_Reading_Satisfactory,4_Math_Advanced,4_Math_Below_Satisfactory,4_Math_Satisfactory,4_Reading_Advanced,4_Reading_Below_Satisfactory,4_Reading_Satisfactory,5_Math_Advanced,5_Math_Below_Satisfactory,5_Math_Satisfactory,5_Reading_Advanced,5_Reading_Below_Satisfactory,5_Reading_Satisfactory,5_Science_Advanced,5_Science_Below_Satisfactory,5_Science_Satisfactory,5_SocialStudies_Advanced,5_SocialStudies_Below_Satisfactory,5_SocialStudies_Satisfactory,5_Writing_Advanced,5_Writing_Below_Satisfactory,5_Writing_Satisfactory,6_Math_Advanced,6_Math_Below_Satisfactory,6_Math_Satisfactory,6_Reading_Advanced,6_Reading_Below_Satisfactory,6_Reading_Satisfactory,7_Geography_Advanced,7_Geography_Below_Satisfactory,7_Geography_Satisfactory,7_Math_Advanced,7_Math_Below_Satisfactory,7_Math_Satisfactory,7_Reading_Advanced,7_Reading_Below_Satisfactory,7_Reading_Satisfactory,8_History_Advanced,8_History_Below_Satisfactory,8_History_Satisfactory,8_Math_Advanced,8_Math_Below_Satisfactory,8_Math_Satisfactory,8_Reading_Advanced,8_Reading_Below_Satisfactory,8_Reading_Satisfactory,8_Science_Advanced,8_Science_Below_Satisfactory,8_Science_Satisfactory,8_Writing_Advanced,8_Writing_Below_Satisfactory,8_Writing_Satisfactory,EOI_Algebra_Advanced,EOI_Algebra_Below_Satisfactory,EOI_Algebra_Satisfactory,EOI_AlgebraII_Advanced,EOI_AlgebraII_Below_Satisfactory,EOI_AlgebraII_Satisfactory,EOI_Biology_Advanced,EOI_Biology_Below_Satisfactory,EOI_Biology_Satisfactory,EOI_EnglishII_Advanced,EOI_EnglishII_Below_Satisfactory,EOI_EnglishII_Satisfactory,EOI_EnglishIII_Advanced,EOI_EnglishIII_Below_Satisfactory,EOI_EnglishIII_Satisfactory,EOI_Geometry_Advanced,EOI_Geometry_Below_Satisfactory,EOI_Geometry_Satisfactory,EOI_USHistory_Advanced,EOI_USHistory_Below_Satisfactory,EOI_USHistory_Satisfactory,Performance_Multiplier,GrowthMultiplier,BottomGrowth_Multiplier,TotalBonusPoints,OveralSchoolGrade,OverallLetterGrade,ELA_ExamCounty,ELA_GrowthIndex,ELA_LetterGrade,Math_ExamCounty,Math_GrowthIndex,Math_LetterGrade,Science_ExamCounty,Science_GrowthIndex,Science_LetterGrade,SocialStudies_ExamCounty,SocialStudies_GrowthIndex,SocialStudies_LetterGrade,Writing_ExamCounty,Writing_GrowthIndex,Writing_LetterGrade,Overall_ExamCounty,Overall_GrowthIndex,Overall_LetterGrade,ELA_ExamCount_bq,ELA_GrowthIndex_bq,ELA_LetterGradeas_bq,Math_ExamCount_bq,Math_GrowthIndex_bq,Math_LetterGrade_bq,OverallExamCount_bq,OverallGrowthIndex_bq,OverallLetterGrade_bq,AttendenceRate,AttendenceRate_Bonus,DropOutRate,DropOutRate_Bonus,AP_participationIndex,AP_PerformanceIndex,AP_Bonus,GradRate,GradRate_Bonus,LowPerfm_Grade8,LowPerfm_Grade8_Bonus,CollegeEntranceExam_Participation,CollegeEntranceExam_Performance,CollegeEntranceExam_Bonus,EOIPerformanceRate,EOIPerformanceRate_Bonus,AchievedGrowthTarget,AchievedGrowthTarget_Bonus,LetterGradeGroup
22,2015,OKLAHOMA,DEER CREEK,DEER CREEK HS,55I006705,97.0,A+,55I006,148293.37,63737.55,0.05,0.04,0.11,0.078,0.6,0.38,0.02,1354.0,56.78,45362.5,0.266,9.67,7.98,3.0,3.0,5.0,High School,0.0583,0.0362,0.0487,0.0487,0.0015,0.7895,0.017,1354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4185,0.07,0.5115,0.237,0.21,0.5529999999999999,0.1496,0.32,0.5304,0.4606,0.02,0.5194,0.3977,0.03,0.5723,0.4465,0.05,0.5035,0.45899999999999996,0.1,0.441,50.0,25.0,25.0,9.0,97.0,A+,675.0,95.0,A,916.0,86.0,B,365.0,58.0,F,334.0,85.0,B,0.0,0.0,,2290.0,84.0,B,75.0,89.0,B    ,69.0,87.0,B    ,144.0,88.0,B    ,,0.0,,0.0,0.95,0.95,1.0,0.95,5.0,0.81,0.0,0.92,0.79,1,0.84,1.0,4.0,1.0,A
23,2015,OKLAHOMA,EDMOND,NORTH HS,55I012715,101.0,A+,55I012,100166.47,74593.66,0.04,0.08,0.2,0.16899999999999998,0.51,0.45,0.04,2586.0,103.5,47383.18,0.315,11.96,12.93,6.0,4.0,6.66,High School,0.0723,0.0271,0.0371,0.0538,0.0012,0.7521,0.0565,2586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.441,0.02,0.539,0.4048,0.12,0.4752,0.2905,0.17,0.5395,0.4268,0.03,0.5432,0.3104,0.03,0.6596,0.506,0.08,0.414,0.5605,0.05,0.3895,50.0,25.0,25.0,10.0,101.0,A+,1196.0,95.0,A,1397.0,89.0,B,686.0,79.0,C,572.0,91.0,A,0.0,0.0,,3851.0,89.0,B,141.0,94.0,A    ,151.0,87.0,B    ,292.0,90.0,A    ,,0.0,,0.0,0.95,0.95,1.0,0.95,5.0,0.87,1.0,0.93,0.84,1,0.83,1.0,5.0,1.0,A
24,2015,OKLAHOMA,MIDWEST CITY-DEL CITY,CARL ALBERT HS,55I052705,96.0,A,55I052,55940.19,34534.37,0.08,0.16,0.46,0.423,0.2,0.69,0.11,1078.0,58.46,47750.76,0.342,14.22,3.0,3.0,3.1,5.0,High School,0.0686,0.1002,0.0186,0.2152,0.0074,0.5269,0.0631,1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3069,0.07,0.6231,0.28800000000000003,0.1,0.612,0.132,0.34,0.528,0.3515,0.05,0.5985,0.092,0.08,0.828,0.2937,0.11,0.5963,0.3612,0.16,0.4788,50.0,25.0,25.0,9.0,96.0,A,507.0,90.0,A,642.0,88.0,B,288.0,59.0,F,245.0,80.0,B,0.0,0.0,,1682.0,83.0,B,60.0,83.0,B    ,54.0,87.0,B    ,114.0,85.0,B    ,,0.0,,0.0,0.95,0.95,1.0,0.95,5.0,0.89,1.0,0.78,0.61,1,0.79,0.0,4.0,1.0,A
25,2015,OKMULGEE,DEWAR,DEWAR HS,56I008715,87.0,B+,56I008,44719.52,9891.46,0.11,0.17,0.31,0.48700000000000004,0.12,0.7,0.17,117.0,8.61,45184.73,0.478,19.35,0.28,0.02,0.14,0.58,High School,0.0085,0.6068,0.0,0.0171,0.0,0.3504,0.0171,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.55,0.45,0.0,0.38,0.62,0.0,0.9,0.1,0.1152,0.28,0.6048,0.2444,0.06,0.6956,0.07200000000000001,0.52,0.408,0.2331,0.37,0.3969,50.0,50.0,0.0,8.0,87.0,B+,68.0,84.0,B,65.0,52.0,F,11.0,9.0,F,30.0,63.0,D,0.0,0.0,,174.0,64.0,D,,,,,,,,,,,0.0,,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,,0.29,0,0.69,0.0,4.0,1.0,B
26,2015,OKMULGEE,PRESTON,PRESTON HS,56I005705,98.0,A+,56I005,58756.42,13084.28,0.08,0.19,0.53,0.541,0.19,0.7,0.11,181.0,8.5,44980.47,0.235,14.0,0.5,0.5,0.42,1.0,High School,0.0442,0.1878,0.0,0.1271,0.011,0.4033,0.2265,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4004,0.09,0.5096,0.3264,0.04,0.6336,0.0915,0.39,0.5185,0.2444,0.06,0.6956,0.46,0.0,0.54,0.2132,0.18,0.6068,0.3567,0.13,0.5133,50.0,25.0,25.0,10.0,98.0,A+,92.0,96.0,A,133.0,83.0,B,46.0,57.0,F,44.0,82.0,B,0.0,0.0,,315.0,83.0,B,,,,,,B    ,19.0,89.0,B    ,,0.0,,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.82,0.56,1,0.8,1.0,5.0,1.0,A
27,2015,OSAGE,HOMINY,HOMINY HS,57I038705,74.0,C,57I038,52077.09,38365.79,0.1,0.25,0.56,0.6629999999999999,0.15,0.67,0.18,163.0,11.64,44780.28,0.233,15.01,0.71,1.0,0.2,1.14,High School,0.0123,0.5153,0.0,0.0675,0.0061,0.3988,0.0,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0432,0.46,0.4968,0.1786,0.06,0.7614,0.0052,0.74,0.2548,0.0656,0.18,0.7544,0.0651,0.07,0.8649,0.1309,0.23,0.6391,0.0528,0.34,0.6072,50.0,25.0,25.0,9.0,74.0,C,81.0,72.0,C,108.0,62.0,D,48.0,23.0,F,46.0,54.0,F,0.0,0.0,,283.0,57.0,F,,,,,,,18.0,67.0,D    ,,0.0,,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.77,0.29,1,0.56,0.0,4.0,1.0,C
28,2015,PAYNE,RIPLEY,RIPLEY HS,60I003705,95.0,A,60I003,61799.79,43572.7,0.05,0.15,0.24,0.831,0.2,0.67,0.13,118.0,8.35,40390.15,0.154,15.38,1.0,0.29,0.71,0.83,High School,0.0254,0.6186,0.0169,0.0169,0.0,0.3136,0.0085,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3741,0.13,0.4959,0.2904,0.12,0.5896,0.1824,0.24,0.5776,0.1886,0.18,0.6314,0.1504,0.06,0.7896,0.395,0.21,0.395,0.87,0.0,0.13,50.0,25.0,25.0,9.0,95.0,A,60.0,83.0,B,86.0,85.0,B,22.0,82.0,B,27.0,96.0,A,0.0,0.0,,195.0,86.0,B,,,,,,,11.0,82.0,B    ,,0.0,,0.0,0.95,0.95,1.0,0.95,5.0,0.9,1.0,0.84,0.46,1,0.78,0.0,4.0,1.0,A
29,2015,POTTAWATOMIE,DALE,DALE HS,63I002705,92.0,A-,63I002,61702.15,20916.36,0.09,0.2,0.36,0.301,0.21,0.67,0.12,206.0,12.34,50039.48,0.46,18.92,1.0,0.5,0.89,0.5,High School,0.034,0.1602,0.0,0.0243,0.0,0.7816,0.0,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4293,0.19,0.3807,0.38,0.05,0.57,0.0477,0.47,0.4823,0.38,0.05,0.57,0.2744,0.02,0.7056,0.5192,0.12,0.3608,0.3115,0.11,0.5785,50.0,25.0,25.0,10.0,92.0,A-,99.0,88.0,B,122.0,84.0,B,35.0,49.0,F,53.0,77.0,C,0.0,0.0,,309.0,80.0,B,10.0,100.0,A    ,11.0,55.0,F    ,21.0,76.0,C    ,,0.0,,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.86,0.63,1,0.89,1.0,5.0,1.0,A
30,2015,SEQUOYAH,CENTRAL,CENTRAL HS,68I007705,92.0,A-,68I007,57494.49,16658.59,0.07,0.18,0.24,0.6829999999999999,0.2,0.64,0.16,180.0,12.28,41047.95,0.023,8.68,0.86,0.5,0.5,1.0,High School,0.0278,0.3333,0.0,0.0056,0.0111,0.2778,0.3444,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,0.15,0.782,0.42,0.0,0.58,0.2184,0.22,0.5616,0.1728,0.04,0.7872,0.3395,0.03,0.6305,0.3306,0.13,0.5394,0.5859,0.07,0.3441,50.0,25.0,25.0,9.0,92.0,A-,91.0,92.0,A,110.0,83.0,B,53.0,70.0,C,33.0,91.0,A,0.0,0.0,,287.0,84.0,B,,,,,,,21.0,71.0,C    ,,0.0,,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,,0.56,0,0.82,1.0,5.0,1.0,A
31,2015,TEXAS,GOODWELL,GOODWELL HS,70I060705,103.0,A+,70I060,56772.44,45712.07,0.01,0.22,0.34,0.27899999999999997,0.4,0.48,0.12,61.0,4.98,44369.53,0.0,11.92,0.5,0.05,0.0,0.5,High School,0.2787,0.0,0.0328,0.0164,0.0,0.6721,0.0,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.29,0.0,0.71,0.0714,0.58,0.3486,0.1955,0.15,0.6545,0.23,0.0,0.77,0.3276,0.09,0.5824,0.4902,0.14,0.3698,50.0,50.0,0.0,9.0,103.0,A+,33.0,94.0,A,45.0,98.0,A,15.0,33.0,F,11.0,91.0,A,0.0,0.0,,104.0,87.0,B,,,,,,,,,,,0.0,,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.95,0.42,1,0.57,0.0,5.0,1.0,A
32,2015,TULSA,LIBERTY,LIBERTY HS,72I014705,88.0,B+,72I014,63949.01,27891.89,0.1,0.09,0.17,0.494,0.15,0.7,0.15,170.0,12.16,43095.46,0.272,12.9,1.0,1.0,0.5,1.0,High School,0.0588,0.2765,0.0176,0.0059,0.0,0.6294,0.0118,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0484,0.56,0.3916,0.0767,0.41,0.5133,0.0342,0.62,0.3458,0.2134,0.03,0.7566,0.3,0.0,0.7,0.2184,0.16,0.6216,0.0567,0.37,0.5733,50.0,25.0,25.0,8.0,88.0,B+,94.0,94.0,A,114.0,68.0,D,37.0,35.0,F,52.0,62.0,D,0.0,0.0,,297.0,71.0,C,,,,,,,15.0,87.0,B    ,,0.0,,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,,0.52,0,0.49,0.0,4.0,1.0,B
33,2015,TULSA,TULSA,BOOKER T. WASHINGTON HS,72I001735,101.0,A+,72I001,57115.75,57723.51,0.09,0.23,0.49,0.546,0.26,0.59,0.15,1329.0,65.54,47158.98,0.414,14.13,1.0,5.0,2.1,4.0,High School,0.1369,0.0406,0.0278,0.3574,0.0008,0.3424,0.0941,1329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3492,0.03,0.6208,0.1738,0.21,0.6162,0.2088,0.28,0.5112,0.4312,0.02,0.5488,0.1746,0.03,0.7954,0.3344,0.12,0.5456,0.396,0.12,0.484,50.0,25.0,25.0,10.0,101.0,A+,649.0,98.0,A,737.0,87.0,B,341.0,72.0,C,285.0,87.0,B,0.0,0.0,,2012.0,88.0,B,71.0,96.0,A    ,70.0,86.0,B    ,141.0,91.0,A    ,,0.0,,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.95,0.72,1,0.91,1.0,5.0,1.0,A
34,2014,KINGFISHER,LOMEGA,LOMEGA HS,37I003705,95.0,A,37I003,73540.0,66182.0,0.08,0.04,0.03,0.68,0.34,0.6,0.07,44.0,4.63,49504.97,0.3,14.2,0.57,0.16,0.14,0.28,High School,0.1364,0.0227,0.0,0.0,0.0,0.3864,0.4545,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.0,0.7,0.5,0.0,0.5,0.1444,0.62,0.2356,0.44,0.0,0.56,0.43,0.0,0.57,0.2937,0.11,0.5963,0.89,0.0,0.11,50.0,50.0,0.0,10.0,93.0,A,21.0,90.0,A,36.0,89.0,B,11.0,45.0,F,12.0,92.0,A,,,,80.0,84.0,B,,,,,,,,,,,,,,0.95,0.95,1.0,0.95,5.0,,0.0,0.95,0.38,1,0.95,1.0,4.0,1.0,A
35,2014,LOGAN,MULHALL-ORLANDO,MULHALL-ORLANDO HS,42I003705,99.0,A+,42I003,67905.0,113239.0,0.03,0.09,0.43,0.47,0.2,0.67,0.13,70.0,6.66,47306.94,0.22399999999999998,9.32,0.43,0.14,0.35,0.56,High School,0.0714,0.0429,0.0,0.0,0.0,0.8143,0.0714,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.0,0.18,1.0,0.0,0.0,0.0576,0.36,0.5824,0.2068,0.06,0.7332,0.5,0.0,0.5,0.76,0.0,0.24,0.3818,0.17,0.4482,50.0,50.0,0.0,10.0,107.0,A+,36.0,89.0,B,44.0,95.0,A,13.0,54.0,F,39.0,74.0,C,,,,132.0,83.0,B,,,,,,,,,,,,,,0.95,0.95,1.0,0.95,5.0,0.95,1.0,,0.57,0,0.93,1.0,4.0,1.0,A
36,2014,MAJOR,RINGWOOD,RINGWOOD HS,44I001705,83.0,B,44I001,80058.0,40301.0,0.07,0.08,0.07,0.43,0.16,0.71,0.13,102.0,6.71,44441.36,0.23399999999999999,14.49,0.36,0.14,0.14,1.03,High School,0.2647,0.0392,0.0098,0.0,0.0,0.6863,0.0,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0583,0.47,0.4717,0.2378,0.18,0.5822,0.0275,0.45,0.5225,0.1944,0.19,0.6156,0.2184,0.16,0.6216,0.3268,0.14,0.5332,0.4,0.2,0.4,50.0,25.0,25.0,8.0,75.0,C,46.0,78.0,C,64.0,70.0,C,24.0,54.0,F,23.0,78.0,C,,,,157.0,71.0,C,,,,,,,,,,,,,,0.95,0.95,1.0,0.95,5.0,0.95,1.0,0.93,0.56,1,0.94,1.0,5.0,1.0,B
37,2016,JOHNSTON,COLEMAN,COLEMAN HS,35I035705,77.0,C+,35I035,59877.46,61454.97,0.08,0.18,0.23,0.696,0.2,0.64,0.16,69.0,5.51,41036.83,0.522,14.81,0.39,0.5,0.0,0.29,High School,0.1304,0.3478,0.0,0.0145,0.0145,0.4203,0.0725,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0576,0.36,0.5824,,,,0.05,0.5,0.45,0.1958,0.11,0.6942,,,,,,,0.07,0.3,0.63,50.0,50.0,0.0,9.0,90.0,A-,15.0,73.0,C,13.0,69.0,D,,,,,,,,,,28.0,71.0,C,,,,,,,,,,,0.0,,0.0,0.92,0.95,1.0,0.95,5.0,0.0,1.0,0.85,0.29,1,0.47,0.0,4.0,1.0,C
38,2015,BLAINE,CANTON,CANTON HS,06I105705,99.0,A+,06I105,58610.38,126879.06,0.08,0.11,0.32,0.49,0.15,0.66,0.19,102.0,11.0,48017.36,0.442,14.98,0.57,1.14,0.64,1.0,High School,0.0196,0.2745,0.0,0.0,0.0,0.6471,0.0588,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1953,0.07,0.7347,0.46,0.0,0.54,0.05,0.5,0.45,0.33,0.0,0.67,0.0,0.1,0.9,0.27,0.1,0.63,0.2688,0.16,0.5712,50.0,25.0,25.0,9.0,99.0,A+,47.0,89.0,B,57.0,91.0,A,25.0,44.0,F,21.0,76.0,C,0.0,0.0,,150.0,81.0,B,,,,,,,10.0,100.0,A    ,,0.0,,0.0,0.92,0.95,1.0,0.95,5.0,0.0,1.0,0.95,0.33,1,0.79,0.0,5.0,1.0,A
39,2015,ELLIS,ARNETT,ARNETT HS,23I003705,93.0,A,23I003,87059.21,177633.55,0.04,0.1,0.16,0.35700000000000004,0.27,0.62,0.11,56.0,7.16,44379.47,0.561,10.92,0.5,0.43,0.29,0.88,High School,0.0714,0.0357,0.0,0.0179,0.0,0.875,0.0,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4136,0.06,0.5264,0.36,0.1,0.54,0.0,0.56,0.44,0.27,0.1,0.63,0.55,0.0,0.45,0.6,0.0,0.4,0.0405,0.55,0.4095,50.0,50.0,0.0,9.0,93.0,A,26.0,96.0,A,42.0,88.0,B,10.0,50.0,F,14.0,50.0,F,0.0,0.0,,92.0,80.0,B,,,,,,,,,,,0.0,,0.0,0.92,0.95,1.0,0.95,5.0,0.0,1.0,,0.6,0,0.81,1.0,5.0,1.0,A
40,2016,ELLIS,FARGO,FARGO HS,23I002705,77.0,C+,23I002,67476.96,200557.18,0.06,0.09,0.08,0.684,0.17,0.74,0.09,57.0,6.75,43215.7,0.426,9.98,0.5,0.25,0.38,1.0,High School,0.1579,0.0877,0.0,0.0,0.0,0.7544,0.0,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1204,0.14,0.7396,0.0,0.71,0.29,0.0264,0.67,0.3036,0.1971,0.27,0.5329,0.43,0.0,0.57,0.1914,0.42,0.3886,0.2059,0.29,0.5041,50.0,50.0,0.0,10.0,71.0,C-,11.0,73.0,C,10.0,80.0,B,,,,,,,,,,21.0,76.0,C,,,,,,,,,,,0.0,,0.0,0.9,0.95,1.0,0.95,5.0,0.93,1.0,0.83,0.27,1,0.63,0.0,4.0,1.0,C
41,2015,GARFIELD,KREMLIN-HILLSDALE,KREMLIN-HILLSDALE HS,24I018705,89.0,B+,24I018,75328.01,121711.52,0.03,0.04,0.07,0.326,0.29,0.63,0.08,86.0,6.73,40134.03,0.418,14.48,0.0,0.63,0.25,0.5,High School,0.0116,0.0465,0.0116,0.0349,0.0,0.8372,0.0581,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0912,0.24,0.6688,,,,0.0285,0.43,0.5415,0.1869,0.11,0.7031,,,,,,,0.2211,0.33,0.4489,50.0,50.0,0.0,8.0,89.0,B+,33.0,94.0,A,56.0,86.0,B,24.0,50.0,F,32.0,66.0,D,0.0,0.0,,145.0,77.0,C,,,,,,,,,,,0.0,,0.0,0.89,0.95,1.0,0.95,5.0,0.0,1.0,,0.47,0,0.71,0.0,4.0,1.0,B
42,2014,MCCURTAIN,SMITHVILLE,SMITHVILLE HS,48I014705,88.0,B+,48I014,42401.0,25247.0,0.12,0.23,0.42,0.74,0.11,0.72,0.17,83.0,8.49,47381.41,0.488,19.32,1.0,1.0,0.22,1.0,High School,0.0,0.4096,0.0,0.0,0.0,0.5904,0.0,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1131,0.13,0.7569,0.0,0.44,0.56,0.0,0.73,0.27,0.0,0.06,0.94,0.16,0.0,0.84,0.055999999999999994,0.2,0.7440000000000001,0.1088,0.32,0.5712,50.0,50.0,0.0,8.0,89.0,B+,38.0,92.0,A,50.0,70.0,C,16.0,25.0,F,22.0,64.0,D,,,,126.0,70.0,C,,,,,,,,,,,,,,0.89,0.95,1.0,0.95,5.0,0.95,1.0,0.95,0.36,1,0.5,0.0,4.0,1.0,B
43,2016,CUSTER,ARAPAHO-BUTLER,ARAPAHO-BUTLER HS,20I005715,92.0,A-,20I005,63223.37,65598.56,0.0,0.14,0.22,0.379,0.16,0.72,0.11,95.0,8.86,44392.71,0.177,19.34,0.71,0.57,0.43,0.43,High School,0.1158,0.0211,0.0,0.0,0.0,0.8316,0.0316,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,0.25,0.375,0.4,0.0,0.6,0.24,0.2,0.56,0.2,0.0,0.8,,,,0.7125,0.05,0.2375,0.0256,0.36,0.6144,50.0,25.0,25.0,9.0,92.0,A-,24.0,88.0,B,20.0,85.0,B,,,,,,,,,,44.0,86.0,B,,,,,,,,,,,0.0,,0.0,0.87,0.95,1.0,0.95,5.0,0.0,1.0,,0.69,0,0.83,1.0,5.0,1.0,A
44,2015,POTTAWATOMIE,ASHER,ASHER HS,63I112705,80.0,B-,63I112,48896.37,20998.51,0.05,0.18,0.25,0.741,0.11,0.72,0.17,85.0,5.86,43090.18,0.317,10.1,0.5,0.5,0.0,0.5,High School,0.1176,0.3176,0.0,0.0118,0.0,0.5529,0.0,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3078,0.19,0.5022,0.4158,0.23,0.3542,0.0,0.7,0.3,0.1204,0.14,0.7396,0.06,0.0,0.94,0.2844,0.21,0.5056,0.0,0.53,0.47,50.0,50.0,0.0,8.0,80.0,B-,33.0,91.0,A,50.0,68.0,D,32.0,25.0,F,15.0,47.0,F,0.0,0.0,,130.0,61.0,D,,,,,,,,,,,0.0,,0.0,0.86,0.95,1.0,0.95,5.0,0.0,1.0,,0.53,0,0.61,0.0,5.0,1.0,B
45,2016,PAYNE,RIPLEY,RIPLEY HS,60I003705,88.0,B+,60I003,59499.3,43974.4,0.05,0.14,0.26,0.784,0.23,0.63,0.14,125.0,7.39,42930.42,0.09699999999999999,17.73,1.14,0.57,0.43,1.29,High School,0.016,0.608,0.016,0.008,0.0,0.344,0.008,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.3,0.49,0.1566,0.46,0.3834,0.1248,0.48,0.3952,0.071,0.29,0.639,0.2848,0.11,0.6052,0.2079,0.23,0.5621,0.1875,0.25,0.5625,50.0,25.0,25.0,9.0,95.0,A,25.0,88.0,B,25.0,80.0,B,,,,,,,,,,50.0,84.0,B,,,,,,,12.0,92.0,A    ,,0.0,,0.0,0.85,0.95,1.0,0.95,5.0,0.0,1.0,,0.41,0,0.86,1.0,5.0,1.0,B
46,2015,MUSKOGEE,OKTAHA,OKTAHA HS,51I008705,88.0,B+,51I008,60699.06,11675.61,0.06,0.11,0.16,0.643,0.13,0.75,0.12,238.0,11.27,46258.37,0.132,19.2,1.14,0.5,3.66,1.0,High School,0.021,0.4748,0.0,0.0084,0.0126,0.479,0.0042,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23399999999999999,0.1,0.6659999999999999,0.5035,0.05,0.4465,0.091,0.35,0.5589999999999999,0.1911,0.09,0.7189,0.1767,0.07,0.7533,0.5642,0.09,0.3458,0.1488,0.38,0.4712,50.0,25.0,25.0,9.0,88.0,B+,108.0,83.0,B,146.0,84.0,B,60.0,58.0,F,44.0,57.0,F,0.0,0.0,,358.0,76.0,C,10.0,80.0,B    ,13.0,62.0,D    ,23.0,70.0,C    ,,0.0,,0.0,0.84,0.95,1.0,0.95,5.0,0.0,1.0,0.82,0.52,1,0.53,0.0,5.0,1.0,B
